id,sqli_type,db_engine,confidence
1410,boolean_blind,generic,0.85
1411,error_based,oracle,1.00
1412,error_based,oracle,1.00
1413,time_blind,mysql,1.00
1414,time_blind,oracle,1.00
1415,error_based,mysql,1.00
1416,error_based,oracle,1.00
1417,error_based,oracle,1.00
1418,boolean_blind,generic,0.85
1419,error_based,oracle,1.00
1420,error_based,oracle,1.00
1421,boolean_blind,oracle,1.00
1422,boolean_blind,generic,0.70
1423,error_based,oracle,1.00
1424,error_based,oracle,1.00
1425,time_blind,mysql,1.00
1426,boolean_blind,generic,0.70
1427,error_based,oracle,1.00
1428,time_blind,mysql,1.00
1429,boolean_blind,postgresql,1.00
1430,union_based,generic,1.00
1431,time_blind,sqlite,1.00
1432,time_blind,postgresql,1.00
1433,boolean_blind,generic,0.85
1434,boolean_blind,generic,0.70
1435,error_based,oracle,1.00
1436,time_blind,postgresql,1.00
1437,error_based,oracle,1.00
1438,time_blind,mysql,1.00
1439,time_blind,mysql,1.00
1440,error_based,oracle,1.00
1441,error_based,mysql,1.00
1442,union_based,generic,1.00
1443,boolean_blind,generic,0.85
1444,error_based,oracle,1.00
1445,union_based,generic,0.85
1446,union_based,generic,1.00
1447,error_based,oracle,1.00
1448,error_based,oracle,1.00
1449,error_based,oracle,1.00
1450,error_based,oracle,1.00
1451,error_based,oracle,1.00
1452,boolean_blind,oracle,1.00
1453,boolean_blind,generic,0.85
1454,boolean_blind,mysql,0.85
1455,time_blind,sqlite,1.00
1456,time_blind,mysql,1.00
1457,error_based,oracle,1.00
1458,boolean_blind,generic,0.85
1459,time_blind,mysql,0.85
1460,union_based,mysql,1.00
1461,boolean_blind,generic,0.70
1462,boolean_blind,mysql,0.85
1463,time_blind,mysql,0.85
1464,boolean_blind,mysql,1.00
1465,boolean_blind,mssql,1.00
1466,error_based,oracle,1.00
1467,boolean_blind,postgresql,1.00
1468,error_based,oracle,1.00
1469,error_based,oracle,1.00
1470,boolean_blind,postgresql,1.00
1471,boolean_blind,mysql,1.00
1472,time_blind,mysql,0.85
1473,boolean_blind,generic,0.70
1474,error_based,oracle,1.00
1475,error_based,oracle,1.00
1476,boolean_blind,generic,0.85
1477,error_based,oracle,1.00
1478,union_based,mysql,0.85
1479,time_blind,oracle,1.00
1480,error_based,oracle,1.00
1481,error_based,mysql,1.00
1482,error_based,oracle,1.00
1483,error_based,oracle,1.00
1484,boolean_blind,oracle,0.85
1485,boolean_blind,postgresql,1.00
1486,error_based,oracle,1.00
1487,error_based,mysql,1.00
1488,union_based,generic,1.00
1489,boolean_blind,generic,0.85
1490,error_based,oracle,1.00
1491,boolean_blind,generic,0.70
1492,boolean_blind,generic,0.70
1493,boolean_blind,postgresql,1.00
1494,error_based,oracle,1.00
1495,boolean_blind,oracle,1.00
1496,boolean_blind,mssql,1.00
1497,union_based,mysql,0.85
1498,error_based,oracle,1.00
1499,error_based,oracle,1.00
1500,boolean_blind,postgresql,1.00
