id,sqli_type,db_engine,confidence
13128,boolean_blind,postgresql,1.0
13129,error_based,oracle,1.0
13130,error_based,oracle,1.0
13131,error_based,oracle,1.0
13132,error_based,oracle,1.0
13133,error_based,oracle,1.0
13134,boolean_blind,mysql,0.85
13135,error_based,oracle,1.0
13136,error_based,oracle,1.0
13137,error_based,oracle,1.0
13138,error_based,oracle,1.0
13139,error_based,oracle,1.0
13140,boolean_blind,generic,0.85
13141,error_based,oracle,1.0
13142,union_based,mysql,0.85
13143,time_blind,mysql,0.85
13144,boolean_blind,oracle,0.85
13145,error_based,oracle,1.0
13146,union_based,generic,0.85
13147,union_based,mysql,0.85
13148,time_blind,mysql,0.85
13149,boolean_blind,oracle,1.0
13150,error_based,mysql,0.85
13151,union_based,mysql,0.85
13152,union_based,generic,0.85
13153,boolean_blind,oracle,1.0
13154,error_based,oracle,1.0
13155,boolean_blind,generic,0.7
13156,boolean_blind,mysql,1.0
13157,boolean_blind,mysql,1.0
13158,boolean_blind,generic,0.85
13159,error_based,oracle,1.0
13160,boolean_blind,generic,0.85
13161,time_blind,mysql,0.85
13162,error_based,oracle,1.0
13163,boolean_blind,postgresql,1.0
13164,boolean_blind,generic,0.85
13165,error_based,oracle,1.0
13166,union_based,generic,0.85
13167,boolean_blind,generic,0.7
13168,time_blind,postgresql,0.85
13169,error_based,oracle,1.0
13170,error_based,oracle,0.85
13171,error_based,oracle,1.0
13172,error_based,oracle,1.0
13173,error_based,oracle,1.0
13174,union_based,generic,0.85
13175,error_based,oracle,1.0
13176,error_based,oracle,1.0
13177,error_based,oracle,1.0
13178,error_based,oracle,1.0
13179,error_based,oracle,1.0
13180,error_based,oracle,1.0
13181,error_based,oracle,1.0
13182,time_blind,generic,0.85
13183,time_blind,mysql,0.85
13184,boolean_blind,mssql,0.85
13185,error_based,oracle,1.0
13186,time_blind,oracle,0.85
13187,boolean_blind,mysql,0.85
13188,boolean_blind,oracle,1.0
13189,boolean_blind,postgresql,1.0
13190,union_based,generic,0.85
13191,boolean_blind,generic,0.85
13192,boolean_blind,mssql,0.85
13193,time_blind,mysql,0.85
13194,boolean_blind,generic,0.85
13195,boolean_blind,generic,0.85
13196,boolean_blind,generic,0.85
13197,error_based,oracle,1.0
13198,boolean_blind,generic,0.7
13199,time_blind,postgresql,0.85
13200,boolean_blind,postgresql,1.0
13201,error_based,oracle,1.0
13202,boolean_blind,generic,0.85
13203,error_based,mysql,0.85
13204,boolean_blind,postgresql,1.0
13205,error_based,oracle,1.0
13206,time_blind,mssql,1.0
13207,boolean_blind,postgresql,1.0
13208,boolean_blind,oracle,1.0
13209,time_blind,mysql,1.0
13210,time_blind,generic,0.85
13211,error_based,oracle,1.0
13212,error_based,oracle,1.0
13213,error_based,oracle,1.0
13214,error_based,oracle,1.0
13215,boolean_blind,mssql,0.85
13216,boolean_blind,postgresql,1.0
13217,boolean_blind,mysql,0.85
13218,boolean_blind,generic,0.85
13219,boolean_blind,mysql,0.85
13220,error_based,oracle,1.0
13221,boolean_blind,postgresql,1.0
13222,error_based,oracle,1.0
13223,boolean_blind,postgresql,1.0
13224,error_based,oracle,1.0
13225,error_based,oracle,1.0
13226,error_based,oracle,1.0
13227,error_based,oracle,1.0
13228,error_based,oracle,1.0
13229,error_based,oracle,1.0
13230,error_based,mysql,0.85
13231,error_based,oracle,1.0
13232,boolean_blind,generic,0.85
13233,union_based,generic,0.85
13234,error_based,oracle,1.0
13235,union_based,generic,0.85
13236,error_based,oracle,1.0
13237,union_based,mysql,0.85
13238,time_blind,generic,0.85
13239,error_based,mysql,0.85
13240,error_based,mysql,0.85
13241,boolean_blind,generic,0.85
13242,time_blind,mssql,1.0
13243,boolean_blind,postgresql,1.0
13244,error_based,oracle,1.0
13245,union_based,mysql,0.85
13246,boolean_blind,generic,0.85
13247,error_based,mysql,0.85
13248,boolean_blind,oracle,1.0
13249,time_blind,mysql,0.85
13250,error_based,oracle,1.0
13251,boolean_blind,generic,0.85
13252,boolean_blind,generic,0.85
13253,error_based,oracle,1.0
13254,time_blind,postgresql,0.85
13255,error_based,oracle,1.0
13256,union_based,generic,0.85
13257,error_based,mysql,0.85
13258,error_based,mysql,0.85
13259,error_based,oracle,1.0
13260,union_based,generic,0.85
13261,boolean_blind,generic,0.85
13262,error_based,oracle,1.0
13263,error_based,oracle,1.0
13264,union_based,generic,0.85
13265,union_based,mysql,0.85
13266,error_based,oracle,1.0
13267,boolean_blind,generic,0.7
13268,boolean_blind,generic,0.85
13269,error_based,oracle,1.0
13270,time_blind,generic,0.85
13271,time_blind,oracle,1.0
13272,error_based,oracle,1.0
13273,boolean_blind,oracle,1.0
13274,error_based,oracle,1.0
13275,error_based,oracle,1.0
13276,boolean_blind,generic,0.85
13277,union_based,generic,0.85
13278,error_based,oracle,1.0
13279,time_blind,mysql,0.85
13280,error_based,oracle,1.0
13281,error_based,oracle,1.0
13282,boolean_blind,generic,0.7
13283,boolean_blind,generic,0.85
13284,boolean_blind,oracle,1.0
13285,boolean_blind,generic,0.85
13286,time_blind,mysql,1.0
13287,boolean_blind,generic,0.7
13288,boolean_blind,mssql,0.85
13289,boolean_blind,generic,0.85
13290,boolean_blind,generic,0.85
13291,boolean_blind,generic,0.85
13292,error_based,mysql,0.85
13293,boolean_blind,generic,0.85
13294,boolean_blind,mysql,1.0
13295,error_based,oracle,1.0
13296,boolean_blind,postgresql,1.0
13297,error_based,oracle,1.0
13298,error_based,oracle,1.0
13299,boolean_blind,generic,0.85
13300,boolean_blind,generic,0.85
13301,time_blind,mysql,0.85
13302,error_based,oracle,1.0
13303,time_blind,mysql,0.85
13304,boolean_blind,mssql,0.85
13305,error_based,oracle,1.0
13306,boolean_blind,postgresql,1.0
13307,error_based,oracle,1.0
13308,boolean_blind,mssql,0.85
13309,union_based,generic,0.85
13310,error_based,oracle,1.0
13311,error_based,mysql,0.85
13312,error_based,oracle,1.0
13313,error_based,oracle,1.0
13314,union_based,generic,0.85
13315,time_blind,sqlite,0.85
13316,union_based,generic,0.85
13317,time_blind,mysql,0.85
13318,union_based,mysql,0.85
13319,boolean_blind,generic,0.7
13320,union_based,generic,0.85
13321,error_based,oracle,1.0
13322,boolean_blind,generic,0.85
13323,boolean_blind,generic,0.85
13324,boolean_blind,generic,0.85
13325,time_blind,postgresql,0.85
13326,boolean_blind,generic,0.85
13327,boolean_blind,generic,0.85
13328,error_based,oracle,1.0
13329,boolean_blind,mssql,0.85
13330,boolean_blind,generic,0.85
13331,error_based,oracle,1.0
13332,boolean_blind,generic,0.85
13333,boolean_blind,generic,0.85
13334,boolean_blind,generic,0.85
13335,boolean_blind,postgresql,1.0
13336,boolean_blind,generic,0.85
13337,error_based,oracle,1.0
13338,boolean_blind,generic,0.85
13339,boolean_blind,mysql,0.85
13340,time_blind,oracle,0.85
13341,time_blind,mysql,0.85
13342,union_based,mysql,0.85
13343,union_based,mysql,0.85
13344,boolean_blind,generic,0.85
13345,union_based,mysql,0.85
13346,boolean_blind,generic,0.85
13347,error_based,oracle,1.0
13348,boolean_blind,mssql,0.85
13349,boolean_blind,postgresql,1.0
13350,boolean_blind,postgresql,1.0
13351,union_based,generic,0.85
13352,time_blind,generic,0.85
13353,error_based,oracle,1.0
13354,error_based,oracle,1.0
13355,error_based,oracle,1.0
13356,error_based,oracle,1.0
13357,error_based,oracle,1.0
13358,time_blind,oracle,0.85
13359,boolean_blind,generic,0.85
13360,union_based,mysql,0.85
13361,boolean_blind,mysql,0.85
13362,time_blind,mssql,1.0
13363,union_based,generic,0.85
13364,union_based,mysql,0.85
13365,union_based,mysql,0.85
13366,error_based,oracle,1.0
13367,boolean_blind,generic,0.85
13368,error_based,oracle,1.0
13369,error_based,oracle,1.0
13370,error_based,oracle,1.0
13371,error_based,mssql,0.85
13372,boolean_blind,oracle,0.85
13373,boolean_blind,generic,0.85
13374,error_based,oracle,1.0
13375,error_based,oracle,1.0
13376,error_based,oracle,1.0
13377,error_based,mssql,0.85
13378,error_based,oracle,1.0
13379,boolean_blind,generic,0.85
13380,error_based,oracle,1.0
13381,boolean_blind,generic,0.85
13382,error_based,oracle,1.0
13383,boolean_blind,mysql,0.85
13384,union_based,mysql,0.85
13385,boolean_blind,oracle,0.85
13386,error_based,oracle,1.0
13387,union_based,mysql,0.85
13388,error_based,oracle,1.0
13389,error_based,oracle,1.0
13390,boolean_blind,generic,0.85
13391,error_based,oracle,1.0
13392,error_based,oracle,1.0
13393,error_based,mssql,0.85
13394,error_based,oracle,1.0
13395,union_based,mysql,0.85
13396,boolean_blind,postgresql,1.0
13397,error_based,oracle,1.0
13398,time_blind,mysql,0.85
13399,boolean_blind,generic,0.85
13400,error_based,mysql,1.0
13401,time_blind,generic,0.85
13402,boolean_blind,postgresql,1.0
13403,boolean_blind,generic,0.85
13404,error_based,oracle,1.0
13405,boolean_blind,generic,0.85
13406,boolean_blind,generic,0.85
13407,time_blind,oracle,0.85
13408,error_based,oracle,1.0
13409,boolean_blind,generic,0.85
13410,error_based,oracle,1.0
13411,boolean_blind,generic,0.7
13412,time_blind,mysql,0.85
13413,error_based,oracle,1.0
13414,time_blind,postgresql,0.85
13415,error_based,oracle,1.0
13416,boolean_blind,mssql,1.0
13417,boolean_blind,postgresql,1.0
13418,error_based,oracle,1.0
13419,boolean_blind,oracle,0.85
13420,boolean_blind,postgresql,1.0
13421,boolean_blind,postgresql,1.0
13422,union_based,oracle,1.0
13423,error_based,oracle,1.0
13424,boolean_blind,postgresql,1.0
13425,time_blind,generic,0.85
13426,error_based,oracle,1.0
13427,error_based,oracle,1.0
13428,boolean_blind,generic,0.85
13429,union_based,mysql,0.85
13430,boolean_blind,generic,0.85
13431,boolean_blind,postgresql,1.0
13432,error_based,oracle,1.0
13433,time_blind,postgresql,0.85
13434,boolean_blind,postgresql,1.0
13435,boolean_blind,mssql,0.85
13436,error_based,mysql,0.85
13437,error_based,oracle,1.0
13438,error_based,oracle,1.0
13439,union_based,generic,0.85
13440,boolean_blind,generic,0.85
13441,error_based,oracle,1.0
13442,boolean_blind,postgresql,1.0
13443,error_based,oracle,1.0
13444,boolean_blind,postgresql,1.0
13445,error_based,oracle,1.0
13446,boolean_blind,generic,0.85
13447,boolean_blind,generic,0.7
13448,boolean_blind,generic,0.85
13449,time_blind,mysql,0.85
13450,union_based,mysql,0.85
13451,boolean_blind,oracle,0.85
13452,boolean_blind,generic,0.85
13453,error_based,mysql,0.85
13454,time_blind,mysql,0.85
13455,boolean_blind,generic,0.85
13456,error_based,oracle,1.0
13457,error_based,mysql,0.85
13458,error_based,oracle,1.0
13459,time_blind,mssql,1.0
13460,boolean_blind,generic,0.85
13461,boolean_blind,generic,0.85
13462,error_based,oracle,1.0
13463,error_based,mysql,0.85
13464,error_based,mysql,0.85
13465,error_based,mysql,0.7
13466,boolean_blind,postgresql,1.0
13467,error_based,oracle,1.0
13468,error_based,oracle,1.0
13469,boolean_blind,mysql,0.85
13470,boolean_blind,mssql,0.85
13471,boolean_blind,postgresql,1.0
13472,boolean_blind,mysql,0.85
13473,error_based,oracle,1.0
13474,error_based,oracle,1.0
13475,time_blind,postgresql,0.85
13476,error_based,oracle,1.0
13477,boolean_blind,generic,0.85
13478,boolean_blind,oracle,1.0
13479,error_based,oracle,1.0
13480,error_based,oracle,1.0
13481,time_blind,generic,0.85
13482,union_based,generic,0.85
13483,boolean_blind,generic,0.85
13484,boolean_blind,postgresql,1.0
13485,error_based,oracle,1.0
13486,error_based,oracle,1.0
13487,error_based,oracle,1.0
13488,boolean_blind,mssql,0.85
13489,error_based,oracle,1.0
13490,error_based,oracle,1.0
13491,boolean_blind,postgresql,1.0
13492,time_blind,mysql,0.85
13493,error_based,oracle,1.0
13494,boolean_blind,generic,0.85
13495,boolean_blind,generic,0.85
13496,time_blind,generic,0.85
13497,error_based,oracle,1.0
13498,time_blind,mysql,0.85
13499,time_blind,sqlite,0.85
13500,error_based,oracle,1.0
13501,boolean_blind,generic,0.85
13502,union_based,generic,0.85
13503,boolean_blind,generic,0.85
13504,error_based,oracle,1.0
13505,boolean_blind,generic,0.85
13506,error_based,oracle,1.0
13507,boolean_blind,generic,0.85
13508,error_based,oracle,1.0
13509,boolean_blind,generic,0.85
13510,error_based,oracle,1.0
13511,boolean_blind,oracle,1.0
13512,error_based,oracle,1.0
13513,error_based,oracle,1.0
13514,boolean_blind,postgresql,1.0
13515,union_based,mysql,0.7
13516,error_based,oracle,1.0
13517,time_blind,postgresql,0.85
13518,boolean_blind,postgresql,1.0
13519,boolean_blind,postgresql,1.0
13520,boolean_blind,generic,0.85
13521,error_based,oracle,1.0
13522,union_based,generic,0.85
13523,boolean_blind,postgresql,1.0
13524,error_based,oracle,1.0
13525,boolean_blind,generic,0.85
13526,boolean_blind,postgresql,1.0
13527,boolean_blind,generic,0.85
13528,time_blind,oracle,0.85
13529,union_based,mysql,0.85
13530,union_based,mysql,0.85
13531,error_based,oracle,1.0
13532,union_based,generic,0.85
13533,union_based,generic,0.85
13534,error_based,oracle,1.0
13535,error_based,oracle,1.0
13536,time_blind,mysql,0.85
13537,error_based,oracle,1.0
13538,boolean_blind,generic,0.85
13539,union_based,generic,0.85
13540,error_based,oracle,1.0
13541,boolean_blind,generic,0.85
13542,time_blind,mysql,0.85
13543,boolean_blind,postgresql,1.0
13544,boolean_blind,postgresql,1.0
13545,time_blind,mysql,0.85
13546,error_based,oracle,1.0
13547,union_based,mysql,0.85
13548,time_blind,oracle,1.0
13549,boolean_blind,generic,0.7
13550,time_blind,mysql,0.85
13551,error_based,oracle,1.0
13552,boolean_blind,mssql,0.85
13553,error_based,oracle,1.0
13554,error_based,oracle,1.0
13555,error_based,mysql,0.85
13556,union_based,mysql,0.85
13557,boolean_blind,oracle,1.0
13558,error_based,oracle,1.0
13559,error_based,oracle,1.0
13560,boolean_blind,generic,0.85
13561,error_based,oracle,1.0
13562,boolean_blind,generic,0.85
13563,error_based,oracle,1.0
13564,boolean_blind,postgresql,1.0
13565,error_based,oracle,1.0
13566,boolean_blind,generic,0.85
13567,boolean_blind,postgresql,1.0
13568,boolean_blind,mssql,0.85
13569,error_based,oracle,1.0
13570,error_based,oracle,1.0
13571,boolean_blind,generic,0.85
13572,time_blind,oracle,1.0
13573,error_based,oracle,1.0
13574,error_based,mysql,0.85
13575,error_based,oracle,1.0
13576,time_blind,mysql,0.85
13577,boolean_blind,generic,0.85
13578,boolean_blind,generic,0.85
13579,union_based,mysql,0.85
13580,error_based,oracle,1.0
13581,boolean_blind,generic,0.85
13582,error_based,oracle,1.0
13583,error_based,oracle,1.0
13584,boolean_blind,generic,0.85
13585,error_based,oracle,1.0
13586,error_based,mysql,0.85
13587,boolean_blind,generic,0.85
13588,boolean_blind,generic,0.85
13589,boolean_blind,mssql,0.85
13590,boolean_blind,oracle,1.0
13591,time_blind,mysql,0.85
13592,error_based,oracle,1.0
13593,error_based,mysql,0.85
13594,error_based,oracle,1.0
13595,boolean_blind,generic,0.85
13596,error_based,oracle,1.0
13597,boolean_blind,generic,0.85
13598,error_based,oracle,1.0
13599,boolean_blind,mysql,0.85
13600,time_blind,oracle,1.0
13601,time_blind,generic,0.85
13602,boolean_blind,generic,0.85
13603,error_based,oracle,1.0
13604,error_based,oracle,1.0
13605,error_based,mysql,0.85
13606,error_based,oracle,1.0
13607,error_based,oracle,1.0
13608,boolean_blind,postgresql,1.0
13609,boolean_blind,generic,0.85
13610,boolean_blind,postgresql,1.0
13611,boolean_blind,postgresql,1.0
13612,error_based,oracle,1.0
13613,error_based,oracle,1.0
13614,error_based,oracle,1.0
13615,boolean_blind,mssql,0.85
13616,error_based,oracle,1.0
13617,error_based,oracle,1.0
13618,boolean_blind,generic,0.85
13619,error_based,oracle,1.0
13620,time_blind,mysql,0.85
13621,boolean_blind,postgresql,1.0
13622,error_based,oracle,1.0
13623,boolean_blind,postgresql,1.0
13624,time_blind,mysql,0.85
13625,boolean_blind,generic,0.85
13626,boolean_blind,mysql,0.85
13627,boolean_blind,postgresql,1.0
13628,boolean_blind,oracle,1.0
13629,boolean_blind,oracle,1.0
13630,boolean_blind,generic,0.85
13631,union_based,generic,0.85
13632,union_based,mysql,0.85
13633,time_blind,postgresql,0.85
13634,boolean_blind,generic,0.7
13635,boolean_blind,postgresql,1.0
13636,error_based,oracle,1.0
13637,boolean_blind,generic,0.85
13638,time_blind,mysql,0.85
13639,union_based,mysql,0.85
13640,boolean_blind,generic,0.85
13641,time_blind,mssql,1.0
13642,time_blind,mssql,1.0
13643,union_based,generic,0.85
13644,error_based,oracle,1.0
13645,time_blind,generic,0.85
13646,union_based,generic,0.85
13647,time_blind,sqlite,0.85
13648,error_based,oracle,1.0
13649,error_based,oracle,1.0
13650,error_based,oracle,1.0
13651,boolean_blind,postgresql,1.0
13652,boolean_blind,oracle,1.0
13653,time_blind,mysql,0.85
13654,time_blind,generic,0.85
13655,error_based,mysql,0.85
13656,boolean_blind,generic,0.85
13657,boolean_blind,mysql,0.85
13658,error_based,oracle,1.0
13659,error_based,oracle,1.0
13660,error_based,oracle,1.0
13661,boolean_blind,oracle,1.0
13662,union_based,mysql,0.85
13663,boolean_blind,postgresql,1.0
13664,boolean_blind,generic,0.85
13665,error_based,oracle,1.0
13666,error_based,oracle,1.0
13667,error_based,oracle,1.0
13668,boolean_blind,generic,0.85
13669,error_based,oracle,1.0
13670,error_based,oracle,1.0
13671,union_based,generic,0.85
13672,boolean_blind,generic,0.85
13673,union_based,generic,0.85
13674,boolean_blind,postgresql,1.0
13675,boolean_blind,generic,0.7
13676,error_based,oracle,1.0
13677,boolean_blind,generic,0.85
13678,error_based,oracle,1.0
13679,error_based,oracle,1.0
13680,error_based,mysql,0.85
13681,boolean_blind,postgresql,1.0
13682,error_based,oracle,1.0
13683,error_based,oracle,1.0
13684,error_based,oracle,1.0
13685,boolean_blind,oracle,1.0
13686,boolean_blind,generic,0.85
13687,boolean_blind,mysql,0.85
13688,error_based,oracle,1.0
13689,boolean_blind,postgresql,1.0
13690,error_based,oracle,1.0
13691,time_blind,mysql,0.85
13692,union_based,mysql,0.85
13693,error_based,oracle,1.0
13694,error_based,oracle,1.0
13695,error_based,oracle,1.0
13696,error_based,oracle,1.0
13697,boolean_blind,generic,0.85
13698,error_based,oracle,1.0
13699,error_based,oracle,1.0
13700,error_based,oracle,1.0
13701,boolean_blind,generic,0.85
13702,error_based,oracle,1.0
13703,boolean_blind,generic,0.85
13704,boolean_blind,postgresql,1.0
13705,boolean_blind,mysql,1.0
13706,boolean_blind,generic,0.85
13707,boolean_blind,generic,0.85
13708,error_based,oracle,1.0
13709,boolean_blind,generic,0.85
13710,time_blind,mysql,0.85
13711,boolean_blind,generic,0.85
13712,error_based,oracle,1.0
13713,boolean_blind,mysql,0.85
13714,error_based,oracle,1.0
13715,boolean_blind,mysql,0.85
13716,error_based,oracle,1.0
13717,error_based,oracle,1.0
13718,boolean_blind,generic,0.7
13719,error_based,oracle,1.0
13720,error_based,oracle,1.0
13721,error_based,mysql,0.85
13722,boolean_blind,postgresql,1.0
13723,error_based,oracle,1.0
13724,union_based,mysql,0.85
13725,boolean_blind,mysql,0.85
13726,union_based,generic,0.7
13727,boolean_blind,postgresql,1.0
13728,union_based,mysql,0.85
13729,error_based,mysql,0.85
13730,time_blind,mysql,0.85
13731,error_based,oracle,1.0
13732,boolean_blind,generic,0.85
13733,boolean_blind,postgresql,1.0
13734,error_based,mysql,0.85
13735,time_blind,mysql,1.0
13736,error_based,oracle,1.0
13737,time_blind,mysql,0.85
13738,boolean_blind,generic,0.85
13739,time_blind,generic,0.85
13740,union_based,mysql,0.85
13741,boolean_blind,generic,0.85
13742,error_based,oracle,1.0
13743,boolean_blind,generic,0.85
13744,error_based,mssql,0.85
13745,error_based,oracle,1.0
13746,boolean_blind,mysql,0.85
13747,time_blind,mysql,0.85
13748,error_based,oracle,1.0
13749,boolean_blind,mssql,0.85
13750,union_based,oracle,0.85
13751,error_based,oracle,1.0
13752,boolean_blind,mysql,0.7
13753,boolean_blind,generic,0.85
13754,boolean_blind,mssql,0.85
13755,time_blind,mysql,0.85
13756,boolean_blind,mssql,0.85
13757,error_based,oracle,1.0
13758,error_based,oracle,1.0
13759,error_based,oracle,1.0
13760,error_based,oracle,1.0
13761,boolean_blind,generic,0.85
13762,error_based,oracle,1.0
13763,boolean_blind,generic,0.85
13764,boolean_blind,generic,0.85
13765,boolean_blind,postgresql,1.0
13766,error_based,oracle,1.0
13767,boolean_blind,postgresql,1.0
13768,union_based,mysql,0.85
13769,boolean_blind,mysql,0.85
13770,error_based,mysql,1.0
13771,boolean_blind,postgresql,1.0
13772,boolean_blind,generic,0.85
13773,error_based,oracle,1.0
13774,union_based,mysql,0.85
13775,boolean_blind,generic,0.85
13776,error_based,oracle,1.0
13777,union_based,oracle,1.0
13778,error_based,mysql,0.85
13779,boolean_blind,postgresql,1.0
13780,error_based,mysql,0.85
13781,boolean_blind,oracle,1.0
13782,boolean_blind,generic,0.85
13783,time_blind,mysql,0.85
13784,boolean_blind,generic,0.85
13785,error_based,oracle,1.0
13786,time_blind,mysql,0.85
13787,error_based,oracle,1.0
13788,union_based,mysql,0.85
13789,boolean_blind,oracle,0.85
13790,boolean_blind,mysql,0.85
13791,error_based,oracle,1.0
13792,error_based,oracle,1.0
13793,error_based,oracle,1.0
13794,boolean_blind,postgresql,1.0
13795,error_based,oracle,1.0
13796,error_based,oracle,1.0
13797,boolean_blind,mysql,0.85
13798,time_blind,mssql,1.0
13799,boolean_blind,generic,0.85
13800,boolean_blind,postgresql,1.0
13801,boolean_blind,generic,0.85
13802,boolean_blind,generic,0.85
13803,error_based,oracle,1.0
13804,union_based,mysql,0.85
13805,error_based,oracle,1.0
13806,error_based,oracle,1.0
13807,time_blind,mysql,0.85
13808,boolean_blind,generic,0.85
13809,error_based,oracle,1.0
13810,boolean_blind,mysql,1.0
13811,boolean_blind,generic,0.85
13812,time_blind,oracle,0.85
13813,boolean_blind,oracle,1.0
13814,error_based,oracle,1.0
13815,time_blind,sqlite,0.85
13816,union_based,mysql,0.85
13817,time_blind,generic,0.85
13818,boolean_blind,mssql,0.85
13819,time_blind,mysql,0.85
13820,boolean_blind,oracle,1.0
13821,boolean_blind,oracle,1.0
13822,boolean_blind,generic,0.85
13823,error_based,oracle,1.0
13824,error_based,oracle,1.0
13825,boolean_blind,generic,0.85
13826,boolean_blind,generic,0.85
13827,error_based,oracle,1.0
13828,error_based,oracle,1.0
13829,union_based,generic,0.85
13830,boolean_blind,mssql,0.85
13831,union_based,mysql,0.85
13832,error_based,mysql,0.85
13833,error_based,oracle,1.0
13834,error_based,oracle,1.0
13835,boolean_blind,postgresql,1.0
13836,union_based,generic,0.85
13837,error_based,oracle,1.0
13838,error_based,oracle,1.0
13839,boolean_blind,postgresql,1.0
13840,error_based,oracle,1.0
13841,boolean_blind,postgresql,1.0
13842,boolean_blind,mysql,0.85
13843,boolean_blind,mssql,0.85
13844,boolean_blind,generic,0.85
13845,union_based,generic,0.85
13846,union_based,mysql,0.85
13847,error_based,oracle,1.0
13848,error_based,mysql,0.85
13849,boolean_blind,generic,0.85
13850,error_based,oracle,1.0
13851,error_based,oracle,1.0
13852,boolean_blind,mssql,0.85
13853,error_based,oracle,1.0
13854,time_blind,postgresql,0.85
13855,error_based,oracle,1.0
13856,time_blind,oracle,1.0
13857,error_based,oracle,1.0
13858,error_based,oracle,1.0
13859,time_blind,mysql,0.85
13860,time_blind,generic,0.85
13861,time_blind,mysql,0.85
13862,error_based,oracle,1.0
13863,error_based,oracle,1.0
13864,error_based,oracle,1.0
13865,boolean_blind,generic,0.7
13866,error_based,oracle,1.0
13867,error_based,oracle,1.0
13868,boolean_blind,generic,0.85
