id,sqli_type,db_engine,confidence
3820,boolean_blind,oracle,1.00
3821,error_based,postgresql,1.00
3822,union_based,generic,1.00
3823,time_blind,mysql,1.00
3824,error_based,mysql,1.00
3825,union_based,generic,1.00
3826,error_based,mysql,1.00
3827,error_based,oracle,1.00
3828,time_blind,postgresql,1.00
3829,boolean_blind,generic,0.70
3830,time_blind,mssql,1.00
3831,boolean_blind,generic,0.70
3832,time_blind,oracle,1.00
3833,time_blind,postgresql,1.00
3834,boolean_blind,generic,0.70
3835,boolean_blind,mysql,0.85
3836,boolean_blind,generic,0.70
3837,error_based,generic,0.85
3838,time_blind,postgresql,1.00
3839,time_blind,mysql,1.00
3840,time_blind,mysql,1.00
3841,time_blind,generic,0.85
3842,boolean_blind,generic,0.70
3843,boolean_blind,generic,0.70
3844,time_blind,generic,0.85
3845,boolean_blind,mssql,1.00
3846,time_blind,postgresql,1.00
3847,time_blind,mysql,1.00
3848,boolean_blind,mysql,0.85
3849,time_blind,sqlite,1.00
3850,time_blind,oracle,1.00
3851,error_based,oracle,1.00
3852,boolean_blind,mysql,0.85
3853,time_blind,mysql,1.00
3854,boolean_blind,generic,0.70
3855,boolean_blind,oracle,1.00
3856,union_based,oracle,1.00
3857,error_based,mysql,1.00
3858,boolean_blind,generic,0.70
3859,union_based,generic,1.00
3860,time_blind,mysql,1.00
3861,boolean_blind,mysql,0.85
3862,boolean_blind,mysql,0.85
3863,boolean_blind,mysql,0.85
3864,error_based,mysql,1.00
3865,union_based,mysql,1.00
3866,time_blind,mssql,1.00
3867,boolean_blind,generic,0.85
3868,boolean_blind,generic,0.70
3869,time_blind,postgresql,1.00
3870,time_blind,postgresql,1.00
3871,error_based,mysql,1.00
3872,time_blind,sqlite,1.00
3873,time_blind,oracle,1.00
3874,boolean_blind,generic,0.70
3875,time_blind,mysql,1.00
3876,time_blind,mysql,1.00
3877,time_blind,mysql,1.00
3878,time_blind,mysql,1.00
3879,error_based,mysql,1.00
3880,error_based,oracle,1.00
3881,time_blind,mysql,1.00
3882,time_blind,generic,0.85
3883,boolean_blind,mysql,0.85
3884,boolean_blind,postgresql,1.00
3885,union_based,generic,1.00
3886,time_blind,mysql,1.00
3887,boolean_blind,generic,0.70
3888,time_blind,mysql,1.00
3889,boolean_blind,generic,0.70
3890,time_blind,mssql,1.00
3891,boolean_blind,mysql,0.85
3892,union_based,generic,0.85
3893,union_based,generic,1.00
3894,boolean_blind,generic,0.70
3895,boolean_blind,generic,0.70
3896,boolean_blind,generic,0.70
3897,error_based,mysql,1.00
3898,union_based,generic,1.00
3899,time_blind,postgresql,1.00
3900,boolean_blind,generic,0.70
3901,union_based,generic,1.00
3902,time_blind,mysql,1.00
3903,time_blind,postgresql,1.00
3904,error_based,postgresql,1.00
3905,time_blind,mysql,1.00
3906,union_based,generic,1.00
3907,time_blind,oracle,1.00
3908,boolean_blind,generic,0.70
3909,time_blind,mysql,1.00
3910,time_blind,postgresql,1.00
3911,time_blind,postgresql,0.85
3912,time_blind,mysql,1.00
3913,error_based,mysql,1.00
3914,time_blind,mysql,1.00
3915,union_based,generic,1.00
3916,time_blind,mysql,1.00
3917,time_blind,mysql,1.00
3918,time_blind,mysql,1.00
3919,time_blind,generic,0.85
3920,time_blind,mysql,1.00
3921,time_blind,sqlite,1.00
3922,union_based,mysql,1.00
3923,union_based,generic,1.00
3924,boolean_blind,generic,0.70
3925,boolean_blind,postgresql,1.00
3926,union_based,mysql,1.00
3927,error_based,mysql,1.00
3928,boolean_blind,mysql,0.85
3929,error_based,oracle,1.00
3930,time_blind,oracle,1.00
3931,error_based,mssql,1.00
3932,time_blind,mssql,1.00
3933,time_blind,mysql,1.00
3934,time_blind,postgresql,1.00
3935,time_blind,generic,0.85
3936,time_blind,sqlite,1.00
3937,time_blind,sqlite,1.00
3938,boolean_blind,generic,0.70
3939,boolean_blind,generic,0.70
3940,time_blind,generic,0.85
3941,time_blind,mysql,1.00
3942,time_blind,mssql,1.00
3943,time_blind,mssql,1.00
3944,error_based,mysql,1.00
3945,time_blind,generic,0.85
3946,boolean_blind,generic,0.70
3947,time_blind,oracle,1.00
3948,time_blind,mysql,1.00
3949,time_blind,mysql,1.00
3950,time_blind,oracle,1.00
3951,boolean_blind,generic,0.70
3952,error_based,mysql,1.00
3953,boolean_blind,mysql,0.85
3954,time_blind,oracle,1.00
3955,time_blind,generic,0.85
3956,time_blind,sqlite,1.00
3957,time_blind,mysql,1.00
3958,time_blind,generic,0.85
3959,time_blind,mysql,0.85
3960,boolean_blind,mysql,0.85
3961,union_based,generic,1.00
3962,time_blind,mysql,1.00
3963,time_blind,postgresql,1.00
3964,boolean_blind,mssql,1.00
3965,boolean_blind,generic,0.70
3966,boolean_blind,generic,0.70
3967,error_based,mysql,1.00
3968,time_blind,mssql,1.00
3969,boolean_blind,oracle,1.00
3970,union_based,generic,1.00
3971,boolean_blind,oracle,1.00
3972,boolean_blind,generic,0.85
3973,boolean_blind,postgresql,1.00
3974,time_blind,mysql,1.00
3975,boolean_blind,mssql,1.00
3976,union_based,generic,1.00
3977,error_based,mysql,1.00
3978,boolean_blind,mysql,0.85
3979,boolean_blind,generic,0.70
3980,time_blind,postgresql,1.00
3981,boolean_blind,mysql,0.85
3982,time_blind,mysql,1.00
3983,time_blind,mysql,1.00
3984,error_based,mysql,1.00
3985,union_based,generic,1.00
3986,boolean_blind,postgresql,1.00
3987,union_based,mysql,1.00
3988,time_blind,mysql,1.00
3989,time_blind,mysql,1.00
3990,boolean_blind,generic,0.70
3991,union_based,mysql,1.00
3992,time_blind,mysql,1.00
3993,boolean_blind,mysql,0.85
3994,time_blind,generic,0.85
3995,boolean_blind,generic,0.70
3996,time_blind,mysql,1.00
3997,time_blind,oracle,1.00
3998,union_based,generic,1.00
3999,time_blind,postgresql,1.00
4000,union_based,generic,1.00
