"id","sqli_type","db_engine","confidence"
"11107","error_based","mysql","1.00"
"11108","time_blind","postgresql","1.00"
"11109","error_based","oracle","1.00"
"11110","error_based","oracle","1.00"
"11111","boolean_blind","generic","0.85"
"11112","boolean_blind","generic","0.85"
"11113","time_blind","mysql","1.00"
"11114","time_blind","postgresql","1.00"
"11115","boolean_blind","generic","0.85"
"11116","error_based","mysql","1.00"
"11117","time_blind","oracle","0.85"
"11118","time_blind","mysql","1.00"
"11119","error_based","oracle","1.00"
"11120","boolean_blind","generic","0.85"
"11121","boolean_blind","oracle","0.85"
"11122","time_blind","mysql","1.00"
"11123","boolean_blind","oracle","0.85"
"11124","error_based","oracle","1.00"
"11125","boolean_blind","oracle","0.85"
"11126","time_blind","mysql","1.00"
"11127","time_blind","mysql","0.85"
"11128","boolean_blind","generic","0.85"
"11129","boolean_blind","generic","0.85"
"11130","error_based","mysql","0.85"
"11131","error_based","oracle","1.00"
"11132","boolean_blind","generic","0.85"
"11133","union_based","mysql","1.00"
"11134","boolean_blind","generic","0.70"
"11135","error_based","oracle","1.00"
"11136","time_blind","mysql","1.00"
"11137","error_based","oracle","1.00"
"11138","boolean_blind","generic","0.85"
"11139","union_based","generic","1.00"
"11140","error_based","oracle","1.00"
"11141","error_based","oracle","1.00"
"11142","error_based","oracle","1.00"
"11143","error_based","oracle","1.00"
"11144","union_based","oracle","0.85"
"11145","boolean_blind","generic","0.70"
"11146","boolean_blind","generic","0.85"
"11147","error_based","oracle","1.00"
"11148","error_based","mysql","1.00"
"11149","boolean_blind","oracle","0.85"
"11150","error_based","oracle","1.00"
"11151","error_based","oracle","1.00"
"11152","union_based","generic","1.00"
"11153","union_based","generic","0.85"
"11154","boolean_blind","generic","0.85"
"11155","error_based","oracle","1.00"
"11156","error_based","oracle","1.00"
"11157","boolean_blind","generic","0.85"
"11158","boolean_blind","oracle","0.85"
"11159","boolean_blind","generic","0.85"
"11160","error_based","oracle","1.00"
"11161","time_blind","sqlite","0.85"
"11162","error_based","oracle","1.00"
"11163","error_based","mysql","1.00"
"11164","error_based","oracle","1.00"
"11165","union_based","mysql","1.00"
"11166","time_blind","postgresql","1.00"
"11167","error_based","oracle","1.00"
"11168","boolean_blind","generic","0.85"
"11169","time_blind","generic","0.85"
"11170","union_based","generic","0.85"
"11171","time_blind","oracle","1.00"
"11172","boolean_blind","generic","0.85"
"11173","boolean_blind","mysql","1.00"
"11174","boolean_blind","generic","0.85"
"11175","boolean_blind","generic","0.85"
"11176","boolean_blind","mysql","0.85"
"11177","boolean_blind","oracle","0.85"
"11178","union_based","generic","1.00"
"11179","error_based","oracle","1.00"
"11180","union_based","mysql","1.00"
"11181","error_based","oracle","1.00"
"11182","boolean_blind","generic","0.85"
"11183","error_based","oracle","1.00"
"11184","boolean_blind","generic","0.85"
"11185","error_based","oracle","1.00"
"11186","error_based","oracle","1.00"
"11187","time_blind","mysql","1.00"
"11188","boolean_blind","generic","0.85"
"11189","time_blind","mssql","1.00"
"11190","boolean_blind","generic","0.85"
"11191","boolean_blind","mysql","1.00"
"11192","error_based","oracle","1.00"
"11193","time_blind","mysql","1.00"
"11194","union_based","mysql","0.85"
"11195","union_based","generic","1.00"
"11196","boolean_blind","generic","0.85"
"11197","boolean_blind","generic","0.85"
"11198","boolean_blind","generic","0.85"
"11199","time_blind","generic","0.85"
"11200","time_blind","mysql","1.00"
"11201","error_based","oracle","1.00"
"11202","boolean_blind","generic","0.85"
"11203","boolean_blind","oracle","0.85"
"11204","union_based","mysql","1.00"
"11205","boolean_blind","generic","0.85"
"11206","error_based","oracle","1.00"
"11207","error_based","oracle","1.00"
"11208","boolean_blind","oracle","1.00"
"11209","time_blind","mssql","1.00"
"11210","boolean_blind","generic","0.70"
"11211","error_based","oracle","1.00"
"11212","time_blind","generic","0.85"
"11213","time_blind","mysql","0.85"
"11214","boolean_blind","oracle","0.85"
"11215","error_based","oracle","1.00"
"11216","error_based","oracle","1.00"
"11217","boolean_blind","mysql","0.85"
"11218","error_based","oracle","1.00"
"11219","boolean_blind","mssql","0.85"
"11220","union_based","mysql","1.00"
"11221","error_based","generic","0.85"
"11222","error_based","oracle","1.00"
"11223","error_based","oracle","1.00"
"11224","time_blind","sqlite","0.85"
"11225","boolean_blind","generic","0.85"
"11226","boolean_blind","generic","0.85"
"11227","boolean_blind","oracle","0.85"
"11228","error_based","oracle","1.00"
"11229","boolean_blind","generic","0.85"
"11230","boolean_blind","generic","0.85"
"11231","boolean_blind","generic","0.85"
"11232","boolean_blind","generic","0.85"
"11233","boolean_blind","oracle","0.85"
"11234","boolean_blind","generic","0.85"
"11235","boolean_blind","oracle","0.85"
"11236","boolean_blind","generic","0.85"
"11237","boolean_blind","generic","0.85"
"11238","boolean_blind","oracle","0.85"
"11239","error_based","oracle","1.00"
"11240","error_based","oracle","1.00"
"11241","boolean_blind","generic","0.85"
"11242","error_based","oracle","1.00"
"11243","union_based","generic","0.85"
"11244","boolean_blind","generic","0.85"
"11245","error_based","oracle","1.00"
"11246","boolean_blind","mysql","1.00"
"11247","error_based","oracle","1.00"
"11248","boolean_blind","oracle","1.00"
"11249","error_based","oracle","1.00"
"11250","boolean_blind","generic","0.85"
"11251","time_blind","generic","0.85"
"11252","union_based","mysql","1.00"
"11253","error_based","oracle","1.00"
"11254","error_based","oracle","1.00"
"11255","boolean_blind","oracle","0.85"
"11256","error_based","oracle","1.00"
"11257","time_blind","mysql","1.00"
"11258","boolean_blind","oracle","0.85"
"11259","boolean_blind","generic","0.85"
"11260","error_based","oracle","1.00"
"11261","boolean_blind","generic","0.85"
"11262","time_blind","mysql","1.00"
"11263","union_based","mysql","0.85"
"11264","boolean_blind","generic","0.85"
"11265","error_based","oracle","1.00"
"11266","time_blind","postgresql","1.00"
"11267","boolean_blind","generic","0.85"
"11268","error_based","oracle","1.00"
"11269","boolean_blind","generic","0.85"
"11270","boolean_blind","generic","0.85"
"11271","error_based","oracle","1.00"
"11272","boolean_blind","oracle","1.00"
"11273","error_based","oracle","0.85"
"11274","error_based","generic","0.85"
"11275","boolean_blind","oracle","1.00"
"11276","boolean_blind","oracle","0.85"
"11277","time_blind","mysql","1.00"
"11278","error_based","oracle","1.00"
"11279","boolean_blind","generic","0.85"
"11280","boolean_blind","generic","0.85"
"11281","union_based","mysql","1.00"
"11282","boolean_blind","oracle","0.85"
"11283","union_based","mysql","1.00"
"11284","time_blind","generic","0.85"
"11285","error_based","oracle","1.00"
"11286","error_based","oracle","1.00"
"11287","boolean_blind","oracle","0.85"
"11288","error_based","oracle","1.00"
"11289","error_based","mysql","0.85"
"11290","boolean_blind","generic","0.85"
"11291","error_based","oracle","1.00"
"11292","error_based","oracle","1.00"
"11293","union_based","mysql","1.00"
"11294","error_based","oracle","1.00"
"11295","error_based","oracle","1.00"
"11296","error_based","oracle","1.00"
"11297","error_based","mysql","1.00"
"11298","error_based","oracle","1.00"
"11299","union_based","generic","1.00"
"11300","boolean_blind","generic","0.85"
"11301","boolean_blind","generic","0.85"
"11302","time_blind","mysql","1.00"
"11303","time_blind","mysql","1.00"
"11304","union_based","mysql","1.00"
"11305","boolean_blind","generic","0.85"
"11306","error_based","oracle","1.00"
"11307","boolean_blind","oracle","1.00"
"11308","time_blind","mysql","0.85"
"11309","error_based","oracle","1.00"
"11310","union_based","generic","0.85"
"11311","error_based","oracle","1.00"
"11312","error_based","generic","0.85"
"11313","union_based","mysql","0.85"
"11314","error_based","oracle","1.00"
"11315","error_based","oracle","1.00"
"11316","boolean_blind","mysql","0.85"
"11317","error_based","oracle","1.00"
"11318","error_based","oracle","1.00"
"11319","boolean_blind","oracle","0.85"
"11320","time_blind","generic","0.85"
"11321","boolean_blind","generic","0.85"
"11322","time_blind","mysql","1.00"
"11323","time_blind","mysql","1.00"
"11324","boolean_blind","generic","0.85"
"11325","error_based","mysql","1.00"
"11326","boolean_blind","oracle","0.85"
"11327","boolean_blind","generic","0.85"
"11328","error_based","oracle","1.00"
"11329","time_blind","mysql","1.00"
"11330","boolean_blind","generic","0.85"
"11331","time_blind","postgresql","1.00"
"11332","boolean_blind","generic","0.85"
"11333","boolean_blind","oracle","0.85"
"11334","error_based","oracle","1.00"
"11335","union_based","mysql","1.00"
"11336","error_based","oracle","1.00"
"11337","boolean_blind","generic","0.85"
"11338","union_based","mysql","1.00"
"11339","error_based","oracle","1.00"
"11340","union_based","mysql","1.00"
"11341","boolean_blind","generic","0.85"
"11342","boolean_blind","oracle","0.85"
"11343","boolean_blind","oracle","0.85"
"11344","time_blind","oracle","1.00"
"11345","boolean_blind","oracle","0.85"
"11346","boolean_blind","oracle","0.85"
"11347","error_based","oracle","1.00"
"11348","boolean_blind","generic","0.85"
"11349","union_based","mysql","1.00"
"11350","boolean_blind","mysql","0.85"
"11351","boolean_blind","generic","0.85"
"11352","union_based","mysql","1.00"
"11353","error_based","oracle","1.00"
"11354","boolean_blind","generic","0.85"
"11355","boolean_blind","oracle","1.00"
"11356","time_blind","generic","0.85"
"11357","boolean_blind","generic","0.85"
"11358","union_based","generic","0.85"
"11359","boolean_blind","mysql","1.00"
"11360","error_based","oracle","1.00"
"11361","error_based","oracle","1.00"
"11362","boolean_blind","generic","0.85"
"11363","union_based","generic","0.85"
"11364","boolean_blind","generic","0.85"
"11365","boolean_blind","generic","0.85"
"11366","boolean_blind","oracle","0.85"
"11367","boolean_blind","generic","0.85"
"11368","error_based","oracle","1.00"
"11369","time_blind","mssql","1.00"
"11370","boolean_blind","generic","0.70"
"11371","error_based","oracle","1.00"
"11372","error_based","generic","0.85"
"11373","union_based","generic","0.85"
"11374","error_based","oracle","1.00"
"11375","boolean_blind","oracle","0.85"
"11376","union_based","generic","0.70"
"11377","boolean_blind","generic","0.85"
"11378","error_based","oracle","1.00"
"11379","error_based","mysql","1.00"
"11380","boolean_blind","mysql","0.85"
"11381","union_based","generic","0.85"
"11382","error_based","oracle","1.00"
"11383","boolean_blind","generic","0.70"
"11384","union_based","generic","1.00"
"11385","time_blind","mssql","1.00"
"11386","boolean_blind","oracle","0.85"
"11387","error_based","generic","0.85"
"11388","boolean_blind","generic","0.85"
"11389","boolean_blind","oracle","0.85"
"11390","error_based","oracle","1.00"
"11391","boolean_blind","generic","0.85"
"11392","union_based","mysql","1.00"
"11393","boolean_blind","generic","0.85"
"11394","error_based","generic","0.85"
"11395","error_based","oracle","1.00"
"11396","union_based","mysql","1.00"
"11397","boolean_blind","generic","0.85"
"11398","union_based","generic","0.85"
"11399","time_blind","sqlite","0.85"
"11400","union_based","generic","1.00"
"11401","boolean_blind","oracle","0.85"
"11402","time_blind","mysql","1.00"
"11403","boolean_blind","generic","0.85"
"11404","error_based","oracle","1.00"
"11405","error_based","oracle","1.00"
"11406","boolean_blind","generic","0.85"
"11407","boolean_blind","generic","0.85"
"11408","boolean_blind","generic","0.85"
"11409","union_based","mysql","1.00"
"11410","error_based","oracle","1.00"
"11411","boolean_blind","mysql","0.85"
"11412","boolean_blind","oracle","1.00"
"11413","error_based","oracle","1.00"
"11414","error_based","oracle","1.00"
"11415","time_blind","generic","0.85"
"11416","error_based","oracle","1.00"
"11417","boolean_blind","generic","0.85"
"11418","boolean_blind","generic","0.85"
"11419","boolean_blind","generic","0.85"
"11420","boolean_blind","generic","0.85"
"11421","union_based","generic","1.00"
"11422","union_based","generic","0.85"
"11423","error_based","oracle","1.00"
"11424","error_based","oracle","1.00"
"11425","union_based","generic","1.00"
"11426","union_based","mysql","1.00"
"11427","boolean_blind","generic","0.85"
"11428","error_based","oracle","1.00"
"11429","time_blind","mysql","0.85"
"11430","boolean_blind","generic","0.85"
"11431","error_based","oracle","1.00"
"11432","error_based","oracle","1.00"
"11433","union_based","oracle","0.85"
"11434","union_based","mysql","1.00"
"11435","boolean_blind","oracle","0.85"
"11436","boolean_blind","generic","0.85"
"11437","time_blind","generic","0.85"
"11438","boolean_blind","generic","0.85"
"11439","union_based","generic","0.85"
"11440","union_based","mysql","1.00"
"11441","boolean_blind","generic","0.85"
"11442","error_based","oracle","1.00"
"11443","time_blind","sqlite","0.85"
"11444","boolean_blind","oracle","0.85"
"11445","error_based","oracle","1.00"
"11446","time_blind","mysql","1.00"
"11447","boolean_blind","oracle","1.00"
"11448","boolean_blind","oracle","0.85"
"11449","boolean_blind","generic","0.85"
"11450","boolean_blind","generic","0.85"
"11451","time_blind","sqlite","0.85"
"11452","error_based","oracle","1.00"
"11453","union_based","generic","1.00"
"11454","boolean_blind","oracle","0.85"
"11455","boolean_blind","generic","0.70"
"11456","union_based","mysql","1.00"
"11457","error_based","oracle","1.00"
"11458","boolean_blind","oracle","0.85"
"11459","union_based","generic","1.00"
"11460","union_based","generic","0.85"
"11461","error_based","oracle","1.00"
"11462","error_based","oracle","1.00"
"11463","boolean_blind","generic","0.70"
"11464","union_based","mysql","1.00"
"11465","error_based","oracle","1.00"
"11466","error_based","oracle","1.00"
"11467","boolean_blind","generic","0.85"
"11468","error_based","oracle","1.00"
"11469","error_based","oracle","1.00"
"11470","error_based","oracle","1.00"
"11471","error_based","mysql","1.00"
"11472","boolean_blind","generic","0.85"
"11473","boolean_blind","oracle","0.85"
"11474","error_based","oracle","1.00"
"11475","error_based","oracle","1.00"
"11476","boolean_blind","generic","0.85"
"11477","boolean_blind","generic","0.85"
"11478","error_based","oracle","1.00"
"11479","union_based","generic","0.85"
"11480","error_based","oracle","1.00"
"11481","error_based","oracle","1.00"
"11482","time_blind","generic","0.85"
"11483","error_based","oracle","1.00"
"11484","error_based","mysql","1.00"
"11485","error_based","oracle","1.00"
"11486","error_based","oracle","1.00"
"11487","boolean_blind","generic","0.85"
"11488","boolean_blind","generic","0.85"
"11489","error_based","oracle","1.00"
"11490","error_based","oracle","1.00"
"11491","time_blind","postgresql","1.00"
"11492","error_based","oracle","1.00"
"11493","error_based","oracle","1.00"
"11494","time_blind","oracle","1.00"
"11495","error_based","generic","0.85"
"11496","error_based","oracle","1.00"
"11497","union_based","mysql","1.00"
"11498","time_blind","mysql","1.00"
"11499","boolean_blind","generic","0.85"
"11500","boolean_blind","generic","0.85"
"11501","union_based","generic","0.85"
"11502","boolean_blind","generic","0.85"
"11503","error_based","oracle","1.00"
"11504","boolean_blind","oracle","1.00"
"11505","union_based","generic","1.00"
"11506","union_based","mysql","1.00"
"11507","error_based","oracle","1.00"
"11508","boolean_blind","oracle","0.85"
"11509","boolean_blind","oracle","0.85"
"11510","boolean_blind","oracle","1.00"
"11511","error_based","oracle","1.00"
"11512","error_based","oracle","1.00"
"11513","boolean_blind","oracle","0.85"
"11514","error_based","oracle","1.00"
"11515","error_based","oracle","1.00"
"11516","boolean_blind","generic","0.85"
"11517","error_based","oracle","1.00"
"11518","boolean_blind","generic","0.85"
"11519","error_based","oracle","1.00"
"11520","time_blind","mysql","0.85"
"11521","boolean_blind","generic","0.85"
"11522","boolean_blind","oracle","0.85"
"11523","error_based","oracle","1.00"
"11524","error_based","oracle","1.00"
"11525","error_based","oracle","1.00"
"11526","error_based","oracle","1.00"
"11527","boolean_blind","generic","0.85"
"11528","error_based","oracle","0.85"
"11529","boolean_blind","generic","0.85"
"11530","boolean_blind","generic","0.85"
"11531","boolean_blind","mysql","0.85"
"11532","error_based","oracle","1.00"
"11533","boolean_blind","generic","0.70"
"11534","boolean_blind","oracle","1.00"
"11535","boolean_blind","oracle","0.85"
"11536","union_based","mysql","1.00"
"11537","error_based","oracle","1.00"
"11538","error_based","oracle","1.00"
"11539","error_based","oracle","1.00"
"11540","error_based","oracle","1.00"
"11541","time_blind","mysql","1.00"
"11542","error_based","oracle","1.00"
"11543","union_based","mysql","1.00"
"11544","boolean_blind","postgresql","0.85"
"11545","error_based","oracle","1.00"
"11546","time_blind","generic","0.85"
"11547","time_blind","mssql","1.00"
"11548","time_blind","mysql","1.00"
"11549","boolean_blind","generic","0.85"
"11550","boolean_blind","mysql","0.85"
"11551","boolean_blind","generic","0.85"
"11552","boolean_blind","generic","0.85"
"11553","error_based","oracle","1.00"
"11554","error_based","oracle","1.00"
"11555","error_based","oracle","1.00"
"11556","boolean_blind","generic","0.85"
"11557","time_blind","mysql","1.00"
"11558","boolean_blind","generic","0.70"
"11559","error_based","oracle","1.00"
"11560","time_blind","oracle","1.00"
"11561","time_blind","generic","0.85"
"11562","time_blind","mysql","1.00"
"11563","boolean_blind","oracle","0.85"
"11564","union_based","generic","0.85"
"11565","error_based","oracle","1.00"
"11566","error_based","oracle","1.00"
"11567","boolean_blind","oracle","1.00"
"11568","error_based","oracle","1.00"
"11569","error_based","oracle","1.00"
"11570","error_based","oracle","1.00"
"11571","error_based","oracle","1.00"
"11572","error_based","oracle","1.00"
"11573","error_based","oracle","1.00"
"11574","error_based","oracle","1.00"
"11575","error_based","oracle","1.00"
"11576","boolean_blind","generic","0.85"
"11577","error_based","oracle","1.00"
"11578","error_based","oracle","1.00"
"11579","boolean_blind","generic","0.85"
"11580","boolean_blind","generic","0.85"
"11581","time_blind","sqlite","0.85"
"11582","time_blind","mysql","0.85"
"11583","boolean_blind","generic","0.70"
"11584","boolean_blind","oracle","0.85"
"11585","error_based","oracle","0.85"
"11586","error_based","oracle","1.00"
"11587","boolean_blind","generic","0.85"
"11588","time_blind","mysql","1.00"
"11589","boolean_blind","generic","0.85"
"11590","boolean_blind","mssql","0.85"
"11591","error_based","oracle","1.00"
"11592","boolean_blind","generic","0.85"
"11593","boolean_blind","mssql","0.85"
"11594","error_based","oracle","1.00"
"11595","union_based","mysql","1.00"
"11596","boolean_blind","generic","0.85"
"11597","boolean_blind","generic","0.85"
"11598","boolean_blind","oracle","0.85"
"11599","error_based","oracle","1.00"
"11600","union_based","mysql","1.00"
"11601","boolean_blind","generic","0.85"
"11602","error_based","oracle","1.00"
"11603","boolean_blind","oracle","0.85"
"11604","error_based","oracle","1.00"
"11605","boolean_blind","oracle","0.85"
"11606","time_blind","mysql","0.85"
"11607","boolean_blind","generic","0.85"
"11608","time_blind","mysql","1.00"
"11609","boolean_blind","generic","0.85"
"11610","union_based","generic","0.85"
"11611","time_blind","oracle","1.00"
"11612","union_based","generic","1.00"
"11613","error_based","generic","0.85"
"11614","union_based","mysql","1.00"
"11615","error_based","oracle","1.00"
"11616","error_based","oracle","1.00"
"11617","boolean_blind","generic","0.85"
"11618","union_based","generic","1.00"
"11619","boolean_blind","generic","0.85"
"11620","error_based","oracle","1.00"
"11621","boolean_blind","generic","0.85"
"11622","error_based","oracle","1.00"
"11623","time_blind","mysql","1.00"
"11624","error_based","oracle","1.00"
"11625","error_based","oracle","1.00"
"11626","union_based","generic","0.85"
"11627","boolean_blind","oracle","0.85"
"11628","time_blind","mysql","1.00"
"11629","error_based","oracle","1.00"
"11630","error_based","oracle","1.00"
"11631","boolean_blind","generic","0.85"
"11632","union_based","generic","0.85"
"11633","boolean_blind","generic","0.85"
"11634","boolean_blind","oracle","0.85"
"11635","boolean_blind","generic","0.85"
"11636","error_based","oracle","1.00"
"11637","error_based","oracle","1.00"
"11638","boolean_blind","generic","0.85"
"11639","time_blind","sqlite","0.85"
"11640","boolean_blind","generic","0.85"
"11641","union_based","generic","0.85"
"11642","error_based","oracle","1.00"
"11643","error_based","oracle","1.00"
"11644","error_based","oracle","1.00"
"11645","boolean_blind","oracle","0.85"
"11646","union_based","generic","0.85"
"11647","boolean_blind","oracle","0.85"
"11648","time_blind","oracle","1.00"
"11649","error_based","oracle","1.00"
"11650","error_based","oracle","1.00"
"11651","error_based","oracle","1.00"
"11652","time_blind","generic","0.85"
"11653","union_based","generic","0.85"
"11654","error_based","oracle","1.00"
"11655","time_blind","postgresql","1.00"
"11656","union_based","generic","0.85"
"11657","error_based","oracle","1.00"
"11658","union_based","mysql","1.00"
"11659","boolean_blind","generic","0.85"
"11660","boolean_blind","generic","0.85"
"11661","error_based","oracle","1.00"
"11662","boolean_blind","generic","0.85"
"11663","error_based","mysql","1.00"
"11664","boolean_blind","oracle","1.00"
"11665","error_based","oracle","1.00"
"11666","error_based","oracle","1.00"
"11667","time_blind","sqlite","0.85"
"11668","error_based","oracle","1.00"
"11669","union_based","generic","0.85"
"11670","boolean_blind","oracle","0.85"
"11671","time_blind","postgresql","1.00"
"11672","boolean_blind","generic","0.85"
"11673","error_based","oracle","1.00"
"11674","boolean_blind","oracle","0.85"
"11675","error_based","oracle","1.00"
"11676","error_based","oracle","1.00"
"11677","time_blind","mysql","1.00"
"11678","union_based","mysql","1.00"
"11679","time_blind","mysql","0.85"
"11680","error_based","oracle","1.00"
"11681","boolean_blind","oracle","0.85"
"11682","error_based","oracle","1.00"
"11683","boolean_blind","generic","0.85"
"11684","boolean_blind","generic","0.85"
"11685","time_blind","oracle","1.00"
"11686","error_based","oracle","1.00"
"11687","error_based","oracle","1.00"
"11688","boolean_blind","generic","0.85"
"11689","boolean_blind","oracle","0.85"
"11690","time_blind","postgresql","1.00"
"11691","error_based","oracle","1.00"
"11692","union_based","generic","0.85"
"11693","error_based","oracle","1.00"
"11694","union_based","generic","0.85"
"11695","time_blind","postgresql","1.00"
"11696","boolean_blind","oracle","1.00"
"11697","error_based","oracle","1.00"
"11698","boolean_blind","generic","0.70"
"11699","error_based","mysql","1.00"
"11700","error_based","mysql","0.85"
"11701","boolean_blind","generic","0.85"
"11702","time_blind","oracle","1.00"
"11703","time_blind","mysql","1.00"
"11704","error_based","oracle","1.00"
"11705","boolean_blind","generic","0.85"
"11706","boolean_blind","generic","0.85"
"11707","time_blind","generic","0.85"
"11708","boolean_blind","generic","0.85"
"11709","boolean_blind","generic","0.70"
"11710","boolean_blind","oracle","0.85"
"11711","error_based","oracle","1.00"
"11712","boolean_blind","oracle","1.00"
"11713","boolean_blind","generic","0.85"
"11714","error_based","oracle","1.00"
"11715","error_based","oracle","1.00"
"11716","error_based","oracle","1.00"
"11717","boolean_blind","oracle","1.00"
"11718","error_based","oracle","1.00"
"11719","boolean_blind","generic","0.85"
"11720","union_based","mysql","1.00"
"11721","error_based","oracle","1.00"
"11722","error_based","oracle","1.00"
"11723","error_based","oracle","1.00"
"11724","boolean_blind","generic","0.85"
"11725","error_based","oracle","1.00"
"11726","boolean_blind","oracle","0.85"
"11727","error_based","mysql","1.00"
"11728","union_based","mysql","1.00"
"11729","time_blind","mysql","1.00"
"11730","error_based","oracle","1.00"
"11731","boolean_blind","oracle","0.85"
"11732","time_blind","mssql","1.00"
"11733","error_based","oracle","1.00"
"11734","boolean_blind","generic","0.85"
"11735","error_based","mysql","1.00"
"11736","boolean_blind","generic","0.85"
"11737","error_based","oracle","1.00"
"11738","error_based","oracle","1.00"
"11739","error_based","oracle","1.00"
"11740","boolean_blind","generic","0.85"
"11741","error_based","oracle","1.00"
"11742","time_blind","sqlite","0.85"
"11743","error_based","oracle","1.00"
"11744","error_based","oracle","1.00"
"11745","error_based","oracle","1.00"
"11746","error_based","oracle","1.00"
"11747","error_based","oracle","1.00"
"11748","time_blind","mysql","1.00"
"11749","boolean_blind","generic","0.85"
"11750","boolean_blind","oracle","0.85"
"11751","error_based","oracle","1.00"
"11752","error_based","oracle","1.00"
"11753","union_based","mysql","1.00"
"11754","boolean_blind","generic","0.85"
"11755","error_based","oracle","1.00"
"11756","boolean_blind","mysql","0.85"
"11757","time_blind","postgresql","1.00"
"11758","error_based","oracle","1.00"
"11759","error_based","oracle","1.00"
"11760","boolean_blind","mysql","0.85"
"11761","error_based","oracle","0.85"
"11762","error_based","oracle","1.00"
"11763","error_based","oracle","1.00"
"11764","boolean_blind","generic","0.85"
"11765","boolean_blind","generic","0.70"
"11766","error_based","oracle","1.00"
"11767","union_based","mysql","1.00"
"11768","error_based","oracle","1.00"
"11769","boolean_blind","generic","0.85"
"11770","time_blind","postgresql","1.00"
"11771","boolean_blind","generic","0.85"
"11772","boolean_blind","generic","0.85"
"11773","error_based","oracle","1.00"
"11774","union_based","generic","1.00"
"11775","error_based","oracle","1.00"
"11776","boolean_blind","oracle","1.00"
"11777","error_based","oracle","1.00"
"11778","error_based","oracle","1.00"
"11779","error_based","oracle","1.00"
