id,sqli_type,db_engine,confidence
14103,error_based,oracle,0.85
14104,error_based,oracle,0.85
14105,error_based,oracle,0.85
14106,time_blind,postgresql,0.85
14107,error_based,mysql,0.85
14108,error_based,oracle,0.85
14109,boolean_blind,oracle,1.00
14110,boolean_blind,generic,0.70
14111,error_based,oracle,0.85
14112,time_blind,oracle,0.85
14113,union_based,mysql,1.00
14114,error_based,oracle,0.85
14115,error_based,oracle,0.85
14116,error_based,oracle,1.00
14117,time_blind,mysql,0.85
14118,error_based,oracle,0.85
14119,time_blind,mysql,0.85
14120,boolean_blind,generic,0.85
14121,boolean_blind,oracle,1.00
14122,error_based,oracle,0.85
14123,boolean_blind,oracle,1.00
14124,time_blind,mysql,0.85
14125,error_based,oracle,0.85
14126,union_based,generic,0.85
14127,error_based,oracle,0.85
14128,boolean_blind,generic,0.85
14129,error_based,oracle,1.00
14130,error_based,oracle,0.85
14131,time_blind,mysql,0.85
14132,boolean_blind,generic,0.85
14133,boolean_blind,mssql,1.00
14134,time_blind,mysql,1.00
14135,error_based,oracle,0.85
14136,error_based,oracle,0.85
14137,error_based,oracle,0.85
14138,time_blind,mysql,0.85
14139,error_based,mssql,0.85
14140,error_based,oracle,0.85
14141,error_based,oracle,0.85
14142,boolean_blind,mysql,1.00
14143,error_based,oracle,0.85
14144,union_based,generic,0.85
14145,error_based,oracle,0.85
14146,time_blind,sqlite,0.85
14147,error_based,mysql,0.85
14148,time_blind,postgresql,0.85
14149,union_based,generic,0.70
14150,boolean_blind,generic,0.70
14151,union_based,generic,0.70
14152,union_based,generic,0.85
14153,error_based,oracle,0.85
14154,time_blind,postgresql,0.85
14155,time_blind,sqlite,0.85
14156,boolean_blind,generic,0.70
14157,boolean_blind,generic,0.85
14158,time_blind,postgresql,0.85
14159,error_based,oracle,0.85
14160,boolean_blind,oracle,1.00
14161,union_based,generic,0.70
14162,union_based,generic,0.85
14163,boolean_blind,generic,0.85
14164,boolean_blind,oracle,1.00
14165,error_based,oracle,0.85
14166,error_based,mysql,0.85
14167,boolean_blind,oracle,1.00
14168,time_blind,mysql,0.85
14169,error_based,oracle,1.00
14170,error_based,oracle,0.85
14171,boolean_blind,generic,0.70
14172,time_blind,mysql,0.85
14173,error_based,oracle,0.85
14174,error_based,oracle,0.85
14175,time_blind,mysql,0.85
14176,time_blind,mysql,0.85
14177,boolean_blind,generic,0.70
14178,boolean_blind,generic,0.70
14179,boolean_blind,generic,0.70
14180,error_based,oracle,0.85
14181,boolean_blind,generic,0.70
14182,boolean_blind,oracle,1.00
14183,union_based,generic,0.85
14184,time_blind,sqlite,0.85
14185,union_based,generic,0.85
14186,error_based,oracle,0.85
14187,boolean_blind,oracle,1.00
14188,error_based,oracle,0.85
14189,boolean_blind,oracle,1.00
14190,boolean_blind,generic,0.85
14191,union_based,mysql,1.00
14192,error_based,oracle,0.85
14193,error_based,oracle,0.85
14194,union_based,generic,0.85
14195,union_based,mysql,1.00
14196,boolean_blind,generic,0.85
14197,error_based,oracle,0.85
14198,union_based,mysql,0.85
14199,boolean_blind,generic,0.70
14200,boolean_blind,oracle,1.00
14201,time_blind,mysql,0.85
14202,error_based,oracle,0.85
14203,boolean_blind,mssql,1.00
14204,error_based,mssql,0.85
14205,time_blind,mysql,0.85
14206,error_based,oracle,0.85
14207,boolean_blind,mssql,1.00
14208,error_based,oracle,0.85
14209,boolean_blind,generic,0.85
14210,boolean_blind,generic,0.85
14211,time_blind,oracle,0.85
14212,boolean_blind,generic,0.85
14213,error_based,mysql,0.85
14214,boolean_blind,mysql,1.00
14215,error_based,oracle,0.85
14216,error_based,oracle,1.00
14217,error_based,oracle,1.00
14218,boolean_blind,oracle,1.00
14219,union_based,mysql,1.00
14220,time_blind,mysql,0.85
14221,time_blind,mysql,0.85
14222,error_based,oracle,0.85
14223,time_blind,mysql,0.85
14224,error_based,oracle,0.85
14225,error_based,oracle,0.85
14226,boolean_blind,generic,0.85
14227,boolean_blind,generic,0.70
14228,time_blind,mysql,0.85
14229,boolean_blind,mysql,0.85
14230,boolean_blind,generic,0.70
14231,error_based,oracle,0.85
14232,boolean_blind,generic,0.85
14233,boolean_blind,generic,0.85
14234,union_based,generic,0.85
14235,time_blind,mysql,0.85
14236,error_based,oracle,0.85
14237,error_based,oracle,0.85
14238,error_based,oracle,0.85
14239,boolean_blind,mysql,0.85
14240,boolean_blind,oracle,1.00
14241,boolean_blind,generic,0.85
14242,boolean_blind,generic,0.70
14243,boolean_blind,generic,0.85
14244,error_based,oracle,0.85
14245,time_blind,mysql,0.85
14246,boolean_blind,generic,0.85
14247,error_based,oracle,1.00
14248,boolean_blind,generic,0.85
14249,error_based,oracle,0.85
14250,boolean_blind,generic,0.85
14251,error_based,oracle,1.00
14252,boolean_blind,mysql,1.00
14253,union_based,generic,0.85
14254,boolean_blind,mysql,0.85
14255,boolean_blind,mysql,1.00
14256,error_based,mysql,0.85
14257,boolean_blind,generic,0.85
14258,boolean_blind,generic,0.70
14259,boolean_blind,oracle,1.00
14260,union_based,mysql,0.85
14261,error_based,oracle,0.85
14262,time_blind,postgresql,0.85
14263,error_based,oracle,0.85
14264,error_based,mysql,0.85
14265,error_based,oracle,0.85
14266,error_based,oracle,0.85
14267,error_based,oracle,0.85
14268,time_blind,postgresql,0.85
14269,time_blind,mssql,0.85
14270,time_blind,mysql,0.85
14271,boolean_blind,oracle,0.85
14272,boolean_blind,generic,0.70
14273,union_based,generic,0.85
14274,boolean_blind,generic,0.70
14275,time_blind,mssql,0.85
14276,time_blind,mysql,0.85
14277,boolean_blind,oracle,1.00
14278,time_blind,mysql,0.85
14279,boolean_blind,mysql,1.00
14280,time_blind,mysql,0.85
14281,error_based,mysql,0.85
14282,time_blind,mysql,0.85
14283,error_based,oracle,0.85
14284,union_based,generic,0.85
14285,error_based,oracle,0.85
14286,boolean_blind,oracle,1.00
14287,time_blind,mysql,0.85
14288,time_blind,mysql,0.85
14289,boolean_blind,generic,0.70
14290,boolean_blind,generic,0.85
14291,union_based,generic,0.85
14292,union_based,generic,0.85
14293,boolean_blind,mysql,1.00
14294,boolean_blind,generic,0.85
14295,error_based,oracle,0.85
14296,union_based,oracle,1.00
14297,time_blind,mysql,0.85
14298,error_based,oracle,1.00
14299,boolean_blind,generic,0.70
14300,boolean_blind,oracle,1.00
14301,time_blind,mysql,0.85
14302,error_based,oracle,1.00
14303,union_based,mysql,1.00
14304,union_based,generic,0.85
14305,time_blind,mysql,0.85
14306,time_blind,postgresql,0.85
14307,error_based,oracle,0.85
14308,error_based,oracle,0.85
14309,error_based,oracle,0.85
14310,boolean_blind,oracle,1.00
14311,boolean_blind,mssql,1.00
14312,error_based,oracle,0.85
14313,boolean_blind,oracle,1.00
14314,error_based,oracle,0.85
14315,boolean_blind,mysql,0.85
14316,error_based,oracle,0.85
14317,boolean_blind,mssql,1.00
14318,boolean_blind,generic,0.85
14319,error_based,oracle,1.00
14320,boolean_blind,oracle,1.00
14321,boolean_blind,generic,0.85
14322,time_blind,mysql,0.85
14323,boolean_blind,mysql,0.85
14324,error_based,oracle,0.85
14325,boolean_blind,oracle,1.00
14326,time_blind,mysql,0.85
14327,time_blind,mysql,0.85
14328,time_blind,oracle,0.85
14329,time_blind,mysql,0.85
14330,error_based,mysql,0.85
14331,union_based,mysql,1.00
14332,time_blind,postgresql,0.85
14333,time_blind,mysql,0.85
14334,boolean_blind,oracle,1.00
14335,boolean_blind,mysql,1.00
14336,boolean_blind,oracle,1.00
14337,error_based,oracle,0.85
14338,union_based,mysql,1.00
14339,boolean_blind,generic,0.85
14340,error_based,oracle,0.85
14341,boolean_blind,generic,0.70
14342,boolean_blind,generic,0.85
14343,union_based,generic,0.85
14344,boolean_blind,generic,0.70
14345,boolean_blind,mysql,1.00
14346,time_blind,mysql,0.85
14347,error_based,oracle,1.00
14348,boolean_blind,generic,0.85
14349,error_based,oracle,0.85
14350,boolean_blind,postgresql,1.00
14351,boolean_blind,generic,0.85
14352,boolean_blind,oracle,1.00
14353,union_based,generic,0.85
14354,error_based,oracle,0.85
14355,error_based,mysql,0.85
14356,boolean_blind,oracle,1.00
14357,union_based,oracle,1.00
14358,boolean_blind,oracle,1.00
14359,union_based,mysql,1.00
14360,time_blind,postgresql,0.85
14361,boolean_blind,generic,0.70
14362,time_blind,mysql,0.85
14363,time_blind,oracle,0.85
14364,error_based,oracle,0.85
14365,error_based,oracle,0.85
14366,error_based,oracle,0.85
14367,union_based,mysql,1.00
14368,boolean_blind,oracle,1.00
14369,error_based,oracle,0.85
14370,time_blind,sqlite,0.85
14371,error_based,mysql,0.85
14372,error_based,oracle,0.85
14373,error_based,oracle,0.85
14374,error_based,oracle,0.85
14375,union_based,mysql,1.00
14376,boolean_blind,generic,0.70
14377,time_blind,postgresql,0.85
14378,boolean_blind,oracle,1.00
14379,union_based,mysql,0.85
14380,error_based,oracle,0.85
14381,error_based,oracle,0.85
14382,union_based,mysql,1.00
14383,error_based,oracle,1.00
14384,error_based,oracle,0.85
14385,union_based,mysql,1.00
14386,error_based,oracle,0.85
14387,error_based,oracle,0.85
14388,error_based,oracle,0.85
14389,error_based,oracle,0.85
14390,boolean_blind,mssql,1.00
14391,error_based,oracle,0.85
14392,boolean_blind,oracle,1.00
14393,error_based,oracle,0.85
14394,union_based,generic,0.85
14395,boolean_blind,oracle,1.00
14396,time_blind,mysql,0.85
14397,error_based,mssql,0.85
14398,error_based,oracle,0.85
14399,boolean_blind,oracle,1.00
14400,error_based,oracle,0.85
14401,error_based,oracle,0.85
14402,boolean_blind,generic,0.85
14403,time_blind,oracle,0.85
14404,boolean_blind,generic,0.85
14405,boolean_blind,generic,0.85
14406,boolean_blind,oracle,1.00
14407,error_based,oracle,0.85
14408,boolean_blind,generic,0.85
14409,error_based,oracle,0.85
14410,boolean_blind,mysql,1.00
14411,union_based,generic,0.85
14412,boolean_blind,generic,0.85
14413,boolean_blind,oracle,1.00
14414,boolean_blind,generic,0.85
14415,error_based,oracle,0.85
14416,time_blind,mysql,0.85
14417,error_based,oracle,0.85
14418,union_based,generic,0.85
14419,time_blind,mysql,0.85
14420,boolean_blind,mysql,0.85
14421,boolean_blind,generic,0.70
14422,error_based,oracle,1.00
14423,error_based,mssql,0.85
14424,boolean_blind,generic,0.85
14425,boolean_blind,generic,0.85
14426,error_based,oracle,0.85
14427,error_based,oracle,0.85
14428,error_based,oracle,0.85
14429,error_based,oracle,0.85
14430,error_based,oracle,0.85
14431,error_based,oracle,0.85
14432,boolean_blind,postgresql,1.00
14433,error_based,oracle,0.85
14434,boolean_blind,oracle,1.00
14435,boolean_blind,oracle,1.00
14436,error_based,oracle,0.85
14437,error_based,oracle,0.85
14438,time_blind,mysql,0.85
14439,boolean_blind,oracle,1.00
14440,union_based,generic,0.85
14441,boolean_blind,oracle,1.00
14442,boolean_blind,generic,0.70
14443,time_blind,postgresql,0.85
14444,time_blind,postgresql,0.85
14445,boolean_blind,generic,0.85
14446,time_blind,postgresql,0.85
14447,error_based,oracle,0.85
14448,time_blind,mysql,0.85
14449,boolean_blind,oracle,1.00
14450,error_based,oracle,0.85
14451,error_based,oracle,0.85
14452,error_based,oracle,0.85
14453,time_blind,mysql,0.85
14454,boolean_blind,mysql,1.00
14455,time_blind,oracle,0.85
14456,error_based,oracle,0.85
14457,error_based,oracle,0.85
14458,error_based,oracle,1.00
14459,time_blind,mssql,0.85
14460,error_based,oracle,0.85
14461,union_based,generic,0.85
14462,error_based,oracle,0.85
14463,boolean_blind,oracle,1.00
14464,error_based,oracle,0.85
14465,boolean_blind,mssql,1.00
14466,boolean_blind,generic,0.85
14467,boolean_blind,generic,0.85
14468,error_based,oracle,0.85
14469,boolean_blind,oracle,1.00
14470,boolean_blind,generic,0.70
14471,boolean_blind,generic,0.85
14472,boolean_blind,mysql,1.00
14473,boolean_blind,generic,0.85
14474,boolean_blind,generic,0.70
14475,union_based,mysql,1.00
14476,boolean_blind,oracle,1.00
14477,error_based,mysql,0.85
14478,union_based,mysql,1.00
14479,boolean_blind,generic,0.85
14480,union_based,mysql,1.00
14481,boolean_blind,generic,0.85
14482,time_blind,sqlite,0.85
14483,error_based,oracle,0.85
14484,error_based,oracle,1.00
14485,error_based,oracle,0.85
14486,error_based,oracle,0.85
14487,boolean_blind,oracle,1.00
14488,error_based,oracle,0.85
14489,union_based,mysql,1.00
14490,error_based,oracle,0.85
14491,error_based,mysql,0.85
14492,error_based,oracle,0.85
14493,boolean_blind,oracle,1.00
14494,union_based,generic,0.85
14495,error_based,oracle,0.85
14496,union_based,generic,0.85
14497,boolean_blind,mysql,1.00
14498,boolean_blind,mysql,1.00
14499,boolean_blind,mysql,1.00
14500,boolean_blind,mssql,1.00
14501,boolean_blind,generic,0.85
14502,boolean_blind,mysql,1.00
14503,time_blind,mysql,0.85
14504,boolean_blind,oracle,1.00
14505,error_based,oracle,0.85
14506,error_based,oracle,0.85
14507,union_based,mysql,1.00
14508,boolean_blind,oracle,1.00
14509,boolean_blind,generic,0.85
14510,boolean_blind,generic,0.70
14511,boolean_blind,mssql,1.00
14512,boolean_blind,oracle,1.00
14513,error_based,oracle,1.00
14514,boolean_blind,generic,0.85
14515,union_based,oracle,1.00
14516,time_blind,mysql,0.85
14517,union_based,generic,0.85
14518,time_blind,mssql,0.85
14519,boolean_blind,mysql,1.00
14520,error_based,oracle,0.85
14521,time_blind,mysql,0.85
14522,error_based,oracle,0.85
14523,error_based,oracle,0.85
14524,union_based,mysql,1.00
14525,error_based,oracle,0.85
14526,boolean_blind,generic,0.85
14527,boolean_blind,generic,0.85
14528,union_based,mysql,1.00
14529,union_based,generic,0.85
14530,boolean_blind,mysql,1.00
14531,boolean_blind,oracle,1.00
14532,boolean_blind,oracle,1.00
14533,boolean_blind,generic,0.85
14534,boolean_blind,oracle,1.00
14535,boolean_blind,generic,0.70
14536,time_blind,postgresql,0.85
14537,union_based,generic,0.85
14538,boolean_blind,oracle,1.00
14539,time_blind,oracle,1.00
14540,boolean_blind,generic,0.85
14541,boolean_blind,oracle,1.00
14542,error_based,oracle,0.85
14543,error_based,oracle,0.85
14544,error_based,oracle,0.85
14545,error_based,oracle,1.00
14546,time_blind,mysql,1.00
14547,boolean_blind,generic,0.85
14548,boolean_blind,mysql,1.00
14549,boolean_blind,generic,0.85
14550,boolean_blind,generic,0.85
14551,error_based,oracle,0.85
14552,error_based,oracle,0.85
14553,time_blind,mysql,0.85
14554,boolean_blind,generic,0.85
14555,error_based,oracle,0.85
14556,error_based,oracle,0.85
14557,union_based,mysql,1.00
14558,boolean_blind,mysql,1.00
14559,error_based,oracle,0.85
14560,error_based,oracle,0.85
14561,time_blind,mysql,0.85
14562,boolean_blind,oracle,1.00
14563,boolean_blind,generic,0.70
14564,error_based,oracle,0.85
14565,boolean_blind,mysql,1.00
14566,boolean_blind,mysql,1.00
14567,boolean_blind,oracle,1.00
14568,boolean_blind,oracle,1.00
14569,error_based,oracle,0.85
14570,boolean_blind,generic,0.70
14571,error_based,oracle,0.85
14572,boolean_blind,generic,0.70
14573,error_based,oracle,0.85
14574,error_based,oracle,0.85
14575,boolean_blind,generic,0.70
14576,error_based,oracle,0.85
14577,union_based,generic,0.85
14578,boolean_blind,oracle,1.00
14579,error_based,oracle,0.85
14580,time_blind,mssql,0.85
14581,boolean_blind,oracle,1.00
14582,time_blind,mysql,0.85
14583,time_blind,mysql,0.85
14584,union_based,mysql,1.00
14585,error_based,mysql,0.85
14586,error_based,oracle,1.00
14587,boolean_blind,oracle,1.00
14588,boolean_blind,oracle,1.00
14589,boolean_blind,mssql,1.00
14590,boolean_blind,generic,0.85
14591,error_based,oracle,1.00
14592,error_based,oracle,0.85
14593,boolean_blind,oracle,1.00
14594,error_based,oracle,0.85
14595,boolean_blind,generic,0.70
14596,boolean_blind,oracle,1.00
14597,union_based,mysql,1.00
14598,union_based,mysql,1.00
14599,boolean_blind,oracle,1.00
14600,error_based,oracle,0.85
14601,boolean_blind,generic,0.70
14602,error_based,mysql,0.85
14603,boolean_blind,generic,0.70
14604,union_based,mysql,1.00
14605,error_based,oracle,0.85
14606,error_based,oracle,0.85
14607,error_based,oracle,0.85
14608,boolean_blind,generic,0.85
14609,union_based,generic,0.85
14610,boolean_blind,mysql,1.00
14611,error_based,oracle,0.85
14612,error_based,oracle,1.00
14613,error_based,oracle,0.85
14614,error_based,oracle,0.85
14615,error_based,oracle,0.85
14616,error_based,oracle,0.85
14617,time_blind,mysql,0.85
14618,union_based,mysql,1.00
14619,boolean_blind,generic,0.85
14620,error_based,oracle,0.85
14621,time_blind,postgresql,0.85
14622,error_based,oracle,0.85
14623,boolean_blind,generic,0.85
14624,error_based,oracle,0.85
14625,boolean_blind,oracle,1.00
14626,boolean_blind,mysql,0.85
14627,boolean_blind,oracle,1.00
14628,union_based,mysql,0.85
14629,error_based,oracle,0.85
14630,time_blind,mysql,0.85
14631,error_based,oracle,0.85
14632,error_based,oracle,1.00
14633,boolean_blind,generic,0.70
14634,boolean_blind,oracle,1.00
14635,error_based,oracle,0.85
14636,boolean_blind,generic,0.85
14637,error_based,oracle,0.85
14638,union_based,generic,0.85
14639,boolean_blind,generic,0.70
14640,time_blind,mysql,0.85
14641,boolean_blind,mssql,1.00
14642,error_based,oracle,0.85
14643,boolean_blind,generic,0.70
14644,error_based,oracle,0.85
14645,time_blind,postgresql,0.85
14646,boolean_blind,mysql,1.00
14647,boolean_blind,oracle,0.85
14648,error_based,oracle,0.85
14649,error_based,oracle,0.85
14650,error_based,oracle,1.00
14651,error_based,oracle,0.85
14652,boolean_blind,oracle,1.00
14653,boolean_blind,oracle,1.00
14654,time_blind,oracle,0.85
14655,boolean_blind,oracle,1.00
14656,time_blind,mysql,0.85
14657,boolean_blind,oracle,1.00
14658,boolean_blind,oracle,1.00
14659,error_based,oracle,0.85
14660,time_blind,mysql,0.85
14661,union_based,mysql,1.00
14662,boolean_blind,generic,0.70
14663,error_based,oracle,0.85
14664,error_based,oracle,0.85
14665,error_based,oracle,0.85
14666,boolean_blind,generic,0.85
14667,error_based,oracle,0.85
14668,error_based,oracle,0.85
14669,error_based,oracle,0.85
14670,error_based,mysql,0.85
14671,boolean_blind,generic,0.85
14672,time_blind,postgresql,0.85
14673,boolean_blind,generic,0.70
14674,boolean_blind,oracle,1.00
14675,time_blind,postgresql,0.85
14676,error_based,oracle,0.85
14677,error_based,oracle,1.00
14678,boolean_blind,oracle,1.00
14679,boolean_blind,oracle,1.00
14680,time_blind,mysql,0.85
14681,time_blind,mysql,0.85
14682,time_blind,oracle,0.85
14683,error_based,oracle,0.85
14684,union_based,mysql,1.00
14685,boolean_blind,mysql,1.00
14686,boolean_blind,oracle,1.00
14687,boolean_blind,generic,0.85
14688,time_blind,postgresql,0.85
14689,boolean_blind,generic,0.85
14690,error_based,oracle,1.00
14691,error_based,oracle,0.85
14692,boolean_blind,oracle,1.00
14693,boolean_blind,generic,0.70
14694,time_blind,sqlite,0.85
14695,error_based,oracle,0.85
14696,boolean_blind,oracle,1.00
14697,union_based,generic,0.70
14698,error_based,oracle,0.85
14699,error_based,oracle,1.00
14700,boolean_blind,generic,0.85
14701,error_based,oracle,0.85
14702,boolean_blind,oracle,1.00
14703,boolean_blind,oracle,1.00
14704,boolean_blind,mysql,1.00
14705,error_based,oracle,0.85
14706,union_based,mysql,0.85
14707,error_based,oracle,0.85
14708,union_based,mysql,1.00
14709,time_blind,postgresql,0.85
14710,boolean_blind,oracle,1.00
14711,union_based,generic,0.85
14712,boolean_blind,generic,0.85
14713,boolean_blind,mysql,1.00
14714,error_based,oracle,0.85
14715,error_based,mysql,0.85
14716,boolean_blind,generic,0.85
14717,error_based,oracle,0.85
14718,error_based,oracle,0.85
14719,time_blind,mysql,0.85
14720,error_based,oracle,0.85
14721,error_based,oracle,0.85
14722,boolean_blind,generic,0.70
14723,error_based,oracle,0.85
14724,boolean_blind,oracle,1.00
14725,error_based,oracle,0.85
14726,boolean_blind,oracle,1.00
14727,boolean_blind,generic,0.70
14728,boolean_blind,mssql,1.00
14729,time_blind,postgresql,0.85
14730,union_based,generic,0.85
14731,boolean_blind,oracle,1.00
14732,union_based,mysql,0.85
14733,boolean_blind,oracle,1.00
14734,boolean_blind,mssql,1.00
14735,error_based,oracle,0.85
14736,boolean_blind,generic,0.85
14737,boolean_blind,oracle,1.00
14738,boolean_blind,generic,0.70
14739,time_blind,mysql,0.85
14740,time_blind,mysql,0.85
14741,time_blind,mysql,0.85
14742,error_based,oracle,1.00
14743,boolean_blind,generic,0.85
14744,error_based,oracle,0.85
14745,error_based,mssql,0.85
14746,union_based,mysql,0.85
14747,error_based,oracle,0.85
14748,error_based,oracle,0.85
14749,error_based,oracle,0.85
14750,error_based,oracle,0.85
14751,error_based,oracle,0.85
14752,error_based,oracle,0.85
14753,error_based,oracle,0.85
14754,union_based,mysql,1.00
14755,boolean_blind,mysql,1.00
14756,time_blind,mysql,0.85
14757,boolean_blind,oracle,1.00
14758,error_based,oracle,0.85
14759,boolean_blind,oracle,1.00
14760,boolean_blind,mysql,1.00
14761,error_based,oracle,0.85
14762,boolean_blind,mysql,1.00
14763,boolean_blind,mssql,1.00
14764,error_based,oracle,1.00
14765,boolean_blind,oracle,1.00
14766,error_based,mysql,0.85
14767,boolean_blind,oracle,1.00
14768,time_blind,mysql,0.85
14769,boolean_blind,oracle,1.00
14770,error_based,oracle,0.85
14771,error_based,oracle,1.00
14772,boolean_blind,oracle,1.00
14773,boolean_blind,oracle,1.00
14774,boolean_blind,mssql,1.00
14775,boolean_blind,oracle,1.00
14776,boolean_blind,generic,0.85
14777,boolean_blind,oracle,1.00
14778,error_based,mysql,0.85
14779,union_based,mysql,1.00
14780,error_based,oracle,0.85
14781,union_based,mysql,1.00
14782,boolean_blind,generic,0.70
14783,error_based,oracle,1.00
14784,boolean_blind,oracle,1.00
14785,boolean_blind,oracle,1.00
14786,error_based,oracle,0.85
14787,boolean_blind,generic,0.70
14788,time_blind,postgresql,0.85
14789,error_based,oracle,0.85
14790,time_blind,mysql,0.85
14791,boolean_blind,mysql,0.85
14792,boolean_blind,generic,0.85
14793,error_based,oracle,1.00
14794,error_based,oracle,0.85
14795,boolean_blind,oracle,1.00
14796,error_based,oracle,0.85
14797,boolean_blind,oracle,1.00
14798,time_blind,mysql,0.85
14799,time_blind,mysql,0.85
14800,union_based,generic,0.70
14801,error_based,oracle,0.85
14802,boolean_blind,generic,0.85
14803,boolean_blind,oracle,1.00
14804,time_blind,oracle,0.85
14805,boolean_blind,mysql,1.00
14806,error_based,oracle,0.85
14807,error_based,oracle,0.85
14808,boolean_blind,oracle,1.00
14809,boolean_blind,generic,0.85
14810,boolean_blind,oracle,1.00
14811,union_based,mysql,1.00
14812,error_based,oracle,0.85
14813,boolean_blind,mysql,0.85
14814,error_based,oracle,0.85
14815,error_based,oracle,0.85
14816,error_based,oracle,0.85
14817,boolean_blind,oracle,1.00
14818,boolean_blind,generic,0.70
14819,time_blind,mysql,0.85
14820,boolean_blind,oracle,1.00
14821,error_based,oracle,0.85
14822,error_based,oracle,0.85
14823,boolean_blind,generic,0.85
14824,error_based,oracle,0.85
14825,error_based,mysql,0.85
14826,boolean_blind,oracle,1.00
14827,boolean_blind,oracle,1.00
14828,boolean_blind,generic,0.85
14829,error_based,oracle,0.85
14830,error_based,oracle,0.85
14831,boolean_blind,oracle,1.00
14832,union_based,mysql,0.85
14833,error_based,mysql,0.85
14834,union_based,generic,0.85
14835,error_based,oracle,0.85
14836,error_based,mysql,0.85
14837,boolean_blind,generic,0.85
14838,boolean_blind,postgresql,1.00
14839,boolean_blind,generic,0.85
14840,boolean_blind,mysql,1.00
14841,error_based,oracle,0.85
14842,time_blind,mysql,0.85
14843,error_based,oracle,0.85
14844,error_based,oracle,0.85
14845,boolean_blind,generic,0.85
14846,boolean_blind,oracle,1.00
14847,error_based,mysql,0.85
14848,time_blind,mysql,0.85
14849,error_based,oracle,0.85
14850,error_based,oracle,0.85
14851,time_blind,mysql,0.85
14852,boolean_blind,generic,0.70
14853,error_based,oracle,0.85
14854,union_based,mysql,1.00
14855,error_based,oracle,0.85
14856,time_blind,mysql,0.85
14857,boolean_blind,oracle,1.00
14858,error_based,oracle,0.85
14859,boolean_blind,generic,0.85
14860,boolean_blind,generic,0.85
14861,boolean_blind,generic,0.70
14862,boolean_blind,generic,0.85
14863,error_based,mysql,0.85
14864,union_based,mysql,1.00
14865,boolean_blind,mssql,1.00
14866,boolean_blind,generic,0.85
