id,sqli_type,db_engine,confidence
8140,error_based,oracle,1.00
8141,time_blind,mysql,0.85
8142,error_based,oracle,1.00
8143,error_based,oracle,1.00
8144,time_blind,oracle,1.00
8145,error_based,oracle,1.00
8146,boolean_blind,generic,0.85
8147,union_based,mysql,1.00
8148,error_based,mysql,1.00
8149,error_based,oracle,1.00
8150,error_based,oracle,1.00
8151,time_blind,mysql,1.00
8152,time_blind,mysql,1.00
8153,error_based,oracle,1.00
8154,error_based,oracle,1.00
8155,boolean_blind,generic,0.85
8156,error_based,oracle,1.00
8157,boolean_blind,generic,0.85
8158,error_based,oracle,1.00
8159,error_based,oracle,1.00
8160,boolean_blind,mssql,1.00
8161,boolean_blind,oracle,1.00
8162,boolean_blind,postgresql,1.00
8163,error_based,oracle,1.00
8164,boolean_blind,generic,0.85
8165,boolean_blind,postgresql,1.00
8166,boolean_blind,generic,0.85
8167,error_based,oracle,1.00
8168,error_based,oracle,1.00
8169,error_based,oracle,1.00
8170,union_based,mysql,1.00
8171,boolean_blind,generic,0.85
8172,boolean_blind,generic,0.85
8173,boolean_blind,mysql,1.00
8174,error_based,oracle,1.00
8175,boolean_blind,mysql,0.70
8176,time_blind,mysql,1.00
8177,time_blind,mysql,1.00
8178,time_blind,postgresql,1.00
8179,time_blind,generic,1.00
8180,boolean_blind,generic,0.70
8181,boolean_blind,generic,0.85
8182,time_blind,postgresql,1.00
8183,boolean_blind,generic,0.70
8184,error_based,oracle,1.00
8185,error_based,oracle,1.00
8186,error_based,oracle,1.00
8187,union_based,mysql,1.00
8188,error_based,oracle,1.00
8189,boolean_blind,mysql,0.85
8190,error_based,oracle,1.00
8191,time_blind,mysql,1.00
8192,error_based,oracle,1.00
8193,boolean_blind,generic,0.70
8194,error_based,oracle,1.00
8195,boolean_blind,postgresql,1.00
8196,error_based,oracle,1.00
8197,boolean_blind,generic,0.85
8198,error_based,oracle,1.00
8199,boolean_blind,generic,0.85
8200,boolean_blind,generic,0.85
8201,union_based,generic,1.00
8202,error_based,oracle,1.00
8203,boolean_blind,generic,0.70
8204,boolean_blind,generic,0.70
8205,error_based,oracle,1.00
8206,time_blind,mysql,1.00
8207,error_based,oracle,1.00
8208,error_based,oracle,1.00
8209,boolean_blind,mssql,1.00
8210,union_based,generic,1.00
8211,union_based,mysql,1.00
8212,boolean_blind,generic,0.70
8213,boolean_blind,generic,0.85
8214,error_based,mysql,1.00
8215,error_based,oracle,1.00
8216,time_blind,mysql,1.00
8217,union_based,mysql,1.00
8218,boolean_blind,mysql,0.85
8219,time_blind,mysql,1.00
8220,boolean_blind,generic,0.70
8221,time_blind,mysql,1.00
8222,boolean_blind,mssql,1.00
8223,union_based,generic,1.00
8224,boolean_blind,generic,0.70
8225,boolean_blind,generic,0.85
8226,error_based,oracle,1.00
8227,time_blind,mysql,1.00
8228,union_based,generic,1.00
8229,boolean_blind,generic,0.85
8230,time_blind,oracle,1.00
8231,error_based,oracle,1.00
8232,error_based,oracle,1.00
8233,union_based,generic,1.00
8234,error_based,oracle,1.00
8235,error_based,oracle,1.00
8236,time_blind,generic,1.00
8237,error_based,oracle,1.00
8238,time_blind,mssql,1.00
8239,time_blind,generic,1.00
8240,boolean_blind,postgresql,1.00
8241,boolean_blind,generic,0.70
8242,error_based,mysql,1.00
8243,error_based,oracle,1.00
8244,error_based,oracle,1.00
8245,error_based,oracle,1.00
8246,boolean_blind,postgresql,1.00
8247,error_based,oracle,1.00
8248,error_based,oracle,1.00
8249,error_based,oracle,1.00
8250,error_based,oracle,1.00
8251,boolean_blind,generic,0.85
8252,boolean_blind,postgresql,1.00
8253,error_based,oracle,1.00
8254,time_blind,mysql,0.85
8255,boolean_blind,postgresql,1.00
8256,error_based,oracle,1.00
8257,boolean_blind,generic,0.85
8258,boolean_blind,mysql,0.85
8259,boolean_blind,generic,0.85
8260,boolean_blind,postgresql,1.00
8261,error_based,oracle,1.00
8262,error_based,oracle,1.00
8263,union_based,generic,0.85
8264,error_based,oracle,1.00
8265,boolean_blind,generic,0.85
8266,time_blind,mysql,1.00
8267,boolean_blind,mysql,0.85
8268,time_blind,mysql,1.00
8269,boolean_blind,postgresql,1.00
8270,boolean_blind,generic,0.85
8271,error_based,oracle,1.00
8272,error_based,oracle,1.00
8273,error_based,oracle,1.00
8274,error_based,oracle,1.00
8275,union_based,mysql,0.85
8276,error_based,oracle,1.00
8277,boolean_blind,generic,0.85
8278,error_based,mysql,1.00
8279,boolean_blind,generic,0.85
8280,boolean_blind,generic,0.85
8281,boolean_blind,generic,0.85
8282,error_based,mysql,1.00
8283,time_blind,mysql,1.00
8284,time_blind,generic,1.00
8285,error_based,oracle,1.00
8286,error_based,oracle,1.00
8287,boolean_blind,generic,0.85
8288,error_based,oracle,1.00
8289,boolean_blind,generic,0.85
8290,boolean_blind,mysql,0.70
8291,union_based,mysql,1.00
8292,error_based,oracle,1.00
8293,union_based,generic,0.85
8294,time_blind,generic,1.00
8295,time_blind,mysql,1.00
8296,error_based,oracle,1.00
8297,error_based,mysql,0.85
8298,boolean_blind,generic,0.85
8299,boolean_blind,generic,0.85
8300,error_based,oracle,1.00
8301,error_based,mysql,1.00
8302,time_blind,mysql,1.00
8303,union_based,mysql,1.00
8304,error_based,oracle,1.00
8305,time_blind,generic,0.85
8306,error_based,oracle,1.00
8307,error_based,oracle,1.00
8308,boolean_blind,mysql,0.70
8309,error_based,oracle,1.00
8310,union_based,mysql,1.00
8311,time_blind,generic,1.00
8312,error_based,oracle,1.00
8313,boolean_blind,oracle,1.00
8314,boolean_blind,mssql,1.00
8315,boolean_blind,generic,0.70
8316,union_based,generic,1.00
8317,time_blind,mysql,1.00
8318,error_based,oracle,1.00
8319,error_based,oracle,1.00
8320,time_blind,mysql,1.00
8321,boolean_blind,postgresql,1.00
8322,boolean_blind,generic,0.70
8323,union_based,generic,1.00
8324,boolean_blind,generic,0.85
8325,error_based,oracle,1.00
8326,error_based,oracle,1.00
8327,boolean_blind,generic,0.85
8328,error_based,oracle,1.00
8329,boolean_blind,generic,0.70
8330,boolean_blind,postgresql,1.00
8331,boolean_blind,generic,0.85
8332,error_based,oracle,1.00
8333,boolean_blind,postgresql,1.00
8334,error_based,oracle,1.00
8335,time_blind,oracle,1.00
8336,error_based,oracle,1.00
8337,boolean_blind,mysql,1.00
8338,error_based,oracle,1.00
8339,error_based,oracle,1.00
8340,boolean_blind,generic,0.70
8341,error_based,oracle,1.00
8342,boolean_blind,generic,0.85
8343,boolean_blind,mssql,1.00
8344,boolean_blind,oracle,1.00
8345,boolean_blind,generic,0.85
8346,error_based,oracle,1.00
8347,error_based,mysql,1.00
8348,union_based,generic,0.85
8349,error_based,oracle,1.00
8350,error_based,oracle,1.00
8351,error_based,oracle,1.00
8352,error_based,oracle,1.00
8353,boolean_blind,mysql,0.85
8354,error_based,mysql,1.00
8355,time_blind,mysql,1.00
8356,error_based,mysql,0.85
8357,boolean_blind,generic,0.85
8358,error_based,oracle,1.00
8359,error_based,oracle,1.00
8360,boolean_blind,postgresql,1.00
8361,union_based,generic,1.00
8362,boolean_blind,generic,0.85
8363,time_blind,mysql,1.00
8364,error_based,oracle,1.00
8365,error_based,oracle,1.00
8366,boolean_blind,generic,0.85
8367,boolean_blind,postgresql,1.00
8368,boolean_blind,mssql,1.00
8369,error_based,oracle,1.00
8370,boolean_blind,generic,0.85
8371,error_based,oracle,1.00
8372,time_blind,mysql,1.00
8373,boolean_blind,mysql,0.85
8374,error_based,oracle,1.00
8375,union_based,mysql,1.00
8376,error_based,oracle,1.00
8377,error_based,oracle,1.00
8378,union_based,mysql,1.00
8379,error_based,oracle,1.00
8380,union_based,generic,1.00
8381,boolean_blind,mysql,0.85
8382,time_blind,mysql,1.00
8383,boolean_blind,generic,0.70
8384,time_blind,mysql,1.00
8385,error_based,oracle,1.00
8386,error_based,oracle,1.00
8387,boolean_blind,generic,0.85
8388,error_based,oracle,1.00
8389,boolean_blind,postgresql,1.00
8390,boolean_blind,generic,0.85
8391,error_based,oracle,1.00
8392,time_blind,sqlite,1.00
8393,boolean_blind,oracle,0.85
8394,boolean_blind,mssql,1.00
8395,error_based,oracle,1.00
8396,union_based,mysql,1.00
8397,error_based,oracle,1.00
8398,boolean_blind,postgresql,1.00
8399,boolean_blind,oracle,1.00
8400,boolean_blind,generic,0.85
8401,error_based,oracle,1.00
8402,boolean_blind,oracle,1.00
8403,time_blind,mysql,1.00
8404,error_based,oracle,1.00
8405,boolean_blind,generic,0.85
8406,union_based,generic,1.00
8407,boolean_blind,generic,0.85
8408,union_based,generic,0.85
8409,error_based,oracle,1.00
8410,boolean_blind,generic,0.85
8411,error_based,oracle,1.00
8412,error_based,mysql,1.00
8413,error_based,mysql,1.00
8414,error_based,oracle,1.00
8415,time_blind,mysql,1.00
8416,error_based,oracle,1.00
8417,error_based,oracle,1.00
8418,union_based,mysql,1.00
8419,error_based,mysql,1.00
8420,error_based,oracle,1.00
8421,boolean_blind,generic,0.85
8422,error_based,oracle,1.00
8423,error_based,oracle,1.00
8424,boolean_blind,generic,0.85
8425,time_blind,mysql,1.00
8426,error_based,oracle,1.00
8427,error_based,oracle,1.00
8428,error_based,oracle,1.00
8429,boolean_blind,generic,0.85
8430,union_based,generic,1.00
8431,boolean_blind,generic,1.00
8432,error_based,oracle,1.00
8433,time_blind,mysql,1.00
8434,time_blind,mysql,1.00
8435,union_based,generic,1.00
8436,boolean_blind,generic,0.85
8437,error_based,oracle,1.00
8438,error_based,oracle,1.00
8439,error_based,oracle,1.00
8440,error_based,oracle,1.00
8441,time_blind,generic,1.00
8442,union_based,mysql,1.00
8443,error_based,oracle,1.00
8444,union_based,mysql,1.00
8445,time_blind,mysql,1.00
8446,boolean_blind,mysql,1.00
8447,boolean_blind,mysql,1.00
8448,error_based,oracle,1.00
8449,time_blind,mssql,1.00
8450,error_based,oracle,1.00
8451,union_based,generic,1.00
8452,error_based,oracle,1.00
8453,error_based,oracle,1.00
8454,boolean_blind,generic,1.00
8455,time_blind,mysql,1.00
8456,error_based,oracle,1.00
8457,error_based,oracle,1.00
8458,boolean_blind,mysql,0.85
8459,time_blind,mysql,1.00
8460,error_based,mysql,1.00
8461,boolean_blind,generic,0.70
8462,union_based,generic,1.00
8463,boolean_blind,generic,0.85
8464,error_based,oracle,1.00
8465,error_based,oracle,1.00
8466,error_based,oracle,1.00
8467,boolean_blind,mssql,1.00
8468,union_based,mysql,1.00
8469,boolean_blind,oracle,1.00
8470,time_blind,mysql,1.00
8471,error_based,oracle,1.00
8472,boolean_blind,postgresql,1.00
8473,error_based,oracle,1.00
8474,error_based,oracle,1.00
8475,union_based,mysql,1.00
8476,boolean_blind,generic,0.85
8477,error_based,mysql,1.00
8478,boolean_blind,mssql,1.00
8479,boolean_blind,mysql,0.70
8480,boolean_blind,generic,0.70
8481,time_blind,mysql,1.00
8482,time_blind,mysql,1.00
8483,union_based,generic,1.00
8484,error_based,oracle,1.00
8485,boolean_blind,mysql,0.85
8486,error_based,oracle,1.00
8487,boolean_blind,mysql,0.70
8488,error_based,oracle,1.00
8489,time_blind,oracle,1.00
8490,error_based,oracle,1.00
8491,union_based,mysql,1.00
8492,error_based,mysql,1.00
8493,boolean_blind,generic,0.70
8494,error_based,oracle,1.00
8495,boolean_blind,mssql,1.00
8496,union_based,mysql,1.00
8497,error_based,oracle,1.00
8498,error_based,oracle,1.00
8499,boolean_blind,generic,0.85
8500,error_based,oracle,1.00
8501,error_based,oracle,1.00
8502,boolean_blind,postgresql,1.00
8503,error_based,oracle,1.00
8504,error_based,oracle,1.00
8505,union_based,generic,1.00
8506,error_based,oracle,1.00
8507,boolean_blind,generic,0.70
8508,error_based,oracle,1.00
8509,error_based,oracle,1.00
8510,error_based,oracle,1.00
8511,error_based,oracle,1.00
8512,time_blind,mysql,1.00
8513,error_based,oracle,1.00
8514,error_based,oracle,1.00
8515,boolean_blind,generic,0.70
8516,error_based,oracle,1.00
8517,error_based,mssql,1.00
8518,boolean_blind,postgresql,1.00
8519,boolean_blind,generic,0.70
8520,error_based,oracle,1.00
8521,boolean_blind,generic,0.70
8522,boolean_blind,mysql,0.85
8523,error_based,oracle,1.00
8524,boolean_blind,postgresql,1.00
8525,boolean_blind,postgresql,1.00
8526,union_based,mysql,1.00
8527,error_based,oracle,1.00
8528,error_based,oracle,1.00
8529,union_based,mysql,1.00
8530,union_based,generic,1.00
8531,error_based,oracle,1.00
8532,error_based,oracle,1.00
8533,boolean_blind,mysql,1.00
8534,boolean_blind,postgresql,1.00
8535,error_based,oracle,1.00
8536,error_based,oracle,1.00
8537,boolean_blind,postgresql,1.00
8538,time_blind,generic,1.00
8539,error_based,mysql,1.00
8540,time_blind,oracle,1.00
8541,error_based,oracle,1.00
8542,time_blind,mysql,1.00
8543,error_based,oracle,1.00
8544,boolean_blind,generic,1.00
8545,time_blind,mysql,1.00
8546,error_based,oracle,1.00
8547,time_blind,mysql,1.00
8548,boolean_blind,postgresql,1.00
8549,time_blind,mssql,1.00
8550,boolean_blind,oracle,1.00
8551,boolean_blind,generic,0.85
8552,error_based,oracle,1.00
8553,error_based,oracle,1.00
8554,error_based,mysql,1.00
8555,error_based,oracle,1.00
8556,error_based,oracle,1.00
8557,union_based,mysql,1.00
8558,error_based,oracle,1.00
8559,boolean_blind,postgresql,1.00
8560,error_based,oracle,1.00
8561,error_based,oracle,1.00
8562,error_based,oracle,1.00
8563,error_based,oracle,1.00
8564,error_based,oracle,1.00
8565,error_based,oracle,1.00
8566,boolean_blind,oracle,1.00
8567,error_based,oracle,1.00
8568,error_based,mssql,1.00
8569,error_based,oracle,1.00
8570,boolean_blind,mysql,0.85
8571,union_based,generic,1.00
8572,boolean_blind,generic,0.85
8573,error_based,oracle,1.00
8574,time_blind,sqlite,1.00
8575,error_based,mssql,1.00
8576,boolean_blind,oracle,1.00
8577,union_based,generic,1.00
8578,boolean_blind,generic,0.85
8579,time_blind,mysql,1.00
8580,time_blind,mysql,1.00
8581,time_blind,generic,1.00
8582,time_blind,generic,1.00
8583,boolean_blind,oracle,1.00
8584,error_based,mysql,1.00
8585,time_blind,sqlite,1.00
8586,boolean_blind,generic,0.85
8587,boolean_blind,postgresql,1.00
8588,error_based,oracle,1.00
8589,error_based,oracle,1.00
8590,boolean_blind,postgresql,1.00
8591,boolean_blind,postgresql,1.00
8592,boolean_blind,postgresql,1.00
8593,time_blind,mysql,1.00
8594,error_based,oracle,1.00
8595,boolean_blind,generic,0.70
8596,boolean_blind,mysql,0.85
8597,error_based,oracle,1.00
8598,union_based,mysql,1.00
8599,error_based,oracle,1.00
8600,time_blind,mysql,1.00
8601,union_based,mysql,1.00
8602,error_based,oracle,1.00
8603,union_based,generic,1.00
8604,error_based,oracle,1.00
8605,boolean_blind,generic,0.85
8606,boolean_blind,postgresql,1.00
8607,error_based,mysql,1.00
8608,error_based,oracle,1.00
8609,union_based,generic,0.85
8610,error_based,oracle,1.00
8611,boolean_blind,mysql,0.85
8612,error_based,oracle,1.00
8613,boolean_blind,generic,0.85
8614,union_based,mysql,1.00
8615,error_based,oracle,1.00
8616,time_blind,mysql,1.00
8617,boolean_blind,generic,0.70
8618,error_based,oracle,1.00
8619,boolean_blind,postgresql,1.00
8620,boolean_blind,postgresql,1.00
8621,error_based,mysql,1.00
8622,error_based,oracle,1.00
8623,error_based,oracle,1.00
8624,time_blind,mysql,1.00
8625,boolean_blind,mysql,0.85
8626,error_based,oracle,1.00
8627,error_based,oracle,1.00
8628,error_based,oracle,1.00
8629,boolean_blind,generic,0.85
8630,union_based,mysql,1.00
8631,error_based,oracle,1.00
8632,error_based,oracle,1.00
8633,union_based,mysql,1.00
8634,union_based,mysql,1.00
8635,boolean_blind,generic,0.85
8636,boolean_blind,postgresql,1.00
8637,union_based,generic,1.00
8638,error_based,oracle,1.00
8639,error_based,oracle,1.00
8640,boolean_blind,mysql,0.85
8641,error_based,mysql,1.00
8642,error_based,mssql,1.00
8643,error_based,oracle,1.00
8644,boolean_blind,oracle,1.00
8645,time_blind,mysql,1.00
8646,boolean_blind,mysql,0.85
8647,boolean_blind,mysql,0.85
8648,error_based,oracle,1.00
8649,boolean_blind,generic,0.85
8650,time_blind,postgresql,1.00
8651,error_based,oracle,1.00
8652,error_based,oracle,1.00
8653,boolean_blind,postgresql,1.00
8654,boolean_blind,generic,0.85
8655,error_based,oracle,1.00
8656,error_based,oracle,1.00
8657,error_based,oracle,1.00
8658,error_based,oracle,1.00
8659,error_based,oracle,1.00
8660,error_based,oracle,1.00
8661,error_based,oracle,1.00
8662,time_blind,mysql,1.00
8663,boolean_blind,generic,0.70
8664,error_based,oracle,1.00
8665,error_based,oracle,1.00
8666,time_blind,sqlite,1.00
8667,error_based,oracle,1.00
8668,time_blind,generic,1.00
8669,boolean_blind,generic,0.85
8670,error_based,oracle,1.00
8671,error_based,oracle,1.00
8672,boolean_blind,mysql,1.00
8673,boolean_blind,postgresql,1.00
8674,error_based,oracle,1.00
8675,boolean_blind,postgresql,1.00
8676,time_blind,mysql,1.00
8677,error_based,oracle,1.00
8678,boolean_blind,mysql,0.85
8679,time_blind,mssql,1.00
8680,error_based,oracle,1.00
8681,error_based,oracle,1.00
8682,time_blind,mysql,1.00
8683,union_based,mysql,1.00
8684,error_based,oracle,1.00
8685,error_based,oracle,1.00
8686,error_based,oracle,1.00
8687,boolean_blind,generic,0.85
8688,error_based,oracle,1.00
8689,error_based,oracle,1.00
8690,boolean_blind,generic,0.85
8691,error_based,oracle,1.00
8692,boolean_blind,generic,0.85
8693,error_based,oracle,1.00
8694,boolean_blind,mysql,1.00
8695,error_based,oracle,1.00
8696,error_based,oracle,1.00
8697,time_blind,sqlite,1.00
8698,error_based,oracle,1.00
8699,error_based,oracle,1.00
8700,time_blind,generic,1.00
8701,boolean_blind,postgresql,1.00
8702,boolean_blind,postgresql,1.00
8703,error_based,oracle,1.00
8704,error_based,oracle,1.00
8705,error_based,oracle,1.00
8706,error_based,oracle,1.00
8707,time_blind,mysql,1.00
8708,error_based,mysql,1.00
8709,time_blind,mysql,1.00
8710,time_blind,oracle,1.00
8711,union_based,mysql,1.00
8712,boolean_blind,mssql,1.00
8713,time_blind,mysql,1.00
8714,boolean_blind,generic,0.85
8715,boolean_blind,generic,0.70
8716,time_blind,generic,1.00
8717,boolean_blind,generic,1.00
8718,boolean_blind,oracle,1.00
8719,error_based,oracle,1.00
8720,error_based,oracle,1.00
8721,error_based,oracle,1.00
8722,time_blind,oracle,1.00
8723,boolean_blind,generic,0.85
8724,boolean_blind,generic,0.70
8725,error_based,oracle,1.00
8726,boolean_blind,generic,0.85
8727,union_based,generic,1.00
8728,boolean_blind,generic,0.85
8729,error_based,oracle,1.00
8730,boolean_blind,generic,0.85
8731,boolean_blind,generic,0.85
8732,boolean_blind,postgresql,1.00
8733,boolean_blind,postgresql,1.00
8734,error_based,oracle,1.00
8735,error_based,oracle,1.00
8736,boolean_blind,generic,0.70
8737,error_based,oracle,1.00
8738,error_based,oracle,1.00
8739,boolean_blind,generic,0.70
8740,error_based,oracle,1.00
8741,error_based,oracle,1.00
8742,error_based,oracle,1.00
8743,error_based,oracle,1.00
8744,error_based,mysql,1.00
8745,error_based,mssql,1.00
8746,error_based,oracle,1.00
8747,boolean_blind,generic,0.85
8748,error_based,oracle,1.00
8749,union_based,generic,1.00
8750,time_blind,sqlite,1.00
8751,error_based,oracle,1.00
8752,boolean_blind,generic,0.85
8753,boolean_blind,generic,0.85
8754,boolean_blind,generic,0.85
8755,boolean_blind,mysql,0.85
8756,error_based,oracle,1.00
8757,error_based,oracle,1.00
8758,union_based,mysql,1.00
8759,error_based,oracle,1.00
8760,boolean_blind,postgresql,1.00
8761,boolean_blind,mysql,1.00
8762,boolean_blind,oracle,1.00
8763,union_based,mysql,1.00
8764,error_based,oracle,1.00
8765,error_based,mysql,1.00
8766,time_blind,postgresql,1.00
8767,boolean_blind,postgresql,1.00
8768,union_based,generic,1.00
8769,time_blind,mysql,1.00
8770,union_based,generic,0.85
8771,error_based,oracle,1.00
8772,time_blind,mysql,1.00
8773,union_based,mysql,1.00
8774,union_based,mysql,1.00
8775,boolean_blind,postgresql,1.00
8776,boolean_blind,postgresql,1.00
8777,boolean_blind,oracle,1.00
8778,time_blind,mysql,1.00
8779,boolean_blind,postgresql,1.00
8780,boolean_blind,mysql,0.85
8781,boolean_blind,generic,0.70
8782,union_based,generic,1.00
8783,error_based,oracle,1.00
8784,boolean_blind,postgresql,1.00
8785,error_based,oracle,1.00
8786,error_based,oracle,1.00
8787,boolean_blind,generic,0.85
8788,error_based,mysql,1.00
8789,boolean_blind,generic,0.85
8790,error_based,oracle,1.00
8791,boolean_blind,generic,0.70
8792,time_blind,oracle,1.00
8793,boolean_blind,postgresql,1.00
8794,error_based,oracle,1.00
8795,boolean_blind,generic,0.85
8796,time_blind,generic,1.00
8797,error_based,oracle,1.00
8798,boolean_blind,mysql,0.85
8799,boolean_blind,postgresql,1.00
8800,error_based,oracle,1.00
8801,error_based,oracle,1.00
8802,boolean_blind,generic,0.85
8803,boolean_blind,generic,0.85
8804,boolean_blind,generic,0.85
8805,union_based,mysql,1.00
8806,boolean_blind,oracle,1.00
8807,time_blind,mysql,1.00
8808,union_based,mysql,1.00
8809,error_based,oracle,1.00
8810,error_based,oracle,1.00
8811,error_based,oracle,1.00
8812,error_based,oracle,1.00
8813,error_based,oracle,1.00
8814,error_based,oracle,1.00
8815,error_based,oracle,1.00
8816,boolean_blind,generic,0.70
8817,time_blind,mssql,1.00
8818,boolean_blind,mysql,0.85
8819,time_blind,oracle,1.00
8820,boolean_blind,generic,0.85
8821,error_based,oracle,1.00
8822,boolean_blind,generic,0.70
8823,time_blind,oracle,1.00
8824,union_based,mysql,1.00
8825,error_based,oracle,1.00
8826,error_based,oracle,1.00
8827,error_based,oracle,1.00
8828,error_based,oracle,1.00
8829,time_blind,postgresql,1.00
8830,boolean_blind,generic,0.85
8831,union_based,generic,1.00
8832,error_based,oracle,1.00
8833,error_based,oracle,1.00
8834,error_based,oracle,1.00
8835,boolean_blind,generic,0.85
8836,boolean_blind,postgresql,1.00
8837,error_based,oracle,1.00
8838,error_based,oracle,1.00
8839,time_blind,mysql,1.00
8840,union_based,mysql,1.00
8841,error_based,mssql,1.00
8842,union_based,mysql,1.00
8843,time_blind,generic,1.00
8844,error_based,oracle,1.00
8845,time_blind,generic,1.00
8846,error_based,oracle,1.00
8847,boolean_blind,mysql,1.00
8848,boolean_blind,postgresql,1.00
8849,boolean_blind,postgresql,1.00
8850,error_based,oracle,1.00
8851,union_based,mysql,1.00
8852,error_based,oracle,1.00
8853,boolean_blind,mysql,0.85
8854,time_blind,mysql,1.00
8855,error_based,oracle,1.00
8856,boolean_blind,generic,0.70
8857,boolean_blind,mssql,1.00
8858,error_based,oracle,1.00
8859,boolean_blind,generic,0.85
8860,boolean_blind,generic,0.85
8861,union_based,mysql,1.00
8862,time_blind,generic,0.85
8863,error_based,oracle,1.00
8864,time_blind,sqlite,1.00
8865,time_blind,mysql,1.00
8866,time_blind,mysql,1.00
8867,union_based,mysql,1.00
8868,error_based,oracle,1.00
8869,boolean_blind,postgresql,1.00
8870,time_blind,postgresql,1.00
8871,time_blind,mysql,1.00
8872,error_based,oracle,1.00
