attack_corpus,attack_intent,corpus_role,sample_id,y_level,complexity_label,dbms,dbms_version_reference,injection_family,context_level,root_id,semantic_family,root_name,structure_cell_id,cell_recipe,variation_id,sample_index_in_cell,expected_truth,payload,canonical_payload,raw_sha256,canonical_sha256,semantic_equivalence_group,char_length,token_count_est,paren_depth,operator_count_est,literal_count_est,function_count_est,cast_count_est,connector_count_est,requires_decode,decode_layers,postgres_specificity,attack_surface_class,generator_constraint_pass,engine_validated,exploit_confirmed,provenance_type,source_reference,generator_version,seed,logic_effect_target,boundary_dependency,destructive_capability,exfiltration_capability,timing_capability,behavior_confirmed,runtime_validation_state,evidence_level,structure_signature,attack_fingerprint,payload_entropy_bits_per_char,alpha_ratio,digit_ratio,whitespace_ratio,special_char_ratio,unique_char_ratio,character_class_count,raw_unique_in_y,fingerprint_unique_in_y,canonical_group_size_in_y,canonical_unique_in_y,min_char4gram_distance_within_cell,min_char4gram_distance_within_root,scope_select_union_exfiltration,scope_stacked_or_destructive_sql,scope_time_based,scope_contextual_boundary_breakout
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C02_S05,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C02,compact_space,PG_BOOL_R001_V02,5,True,5193=5193,5193 = 5193,564dfe036fb7d63c33143003eb498f05ea11b2c87e2534046b57243497e15989,0a13f3a2189839153341ff1ff2c7d66f70b803ef5d5d75e89f0b9979a7ad47af,PG_BOOL_R001,9,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30364924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,496af0d0ca6aa8231b3bb4e86cc9ef9b35b66500679033de397876283949603f,acda784f773452ce56808cdb542c3a65b5217c56a2c799c85f2183545a767ef4,2.2810361125534238,0.0,0.8888888888888888,0.0,0.1111111111111111,0.5555555555555556,2,True,True,1,True,1.0,1.0,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C02_S06,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C02,compact_space,PG_BOOL_R001_V02,6,False,4406=4414,4406 = 4414,55707f92302751e61e848c91d6742167c826c7b0b2c4bf2b800f14099335f07d,cb704b023785792d2e3199aafc606e56149fbb3e4da135c6d33be9758d827cf3,PG_BOOL_R001,9,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30365924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,496af0d0ca6aa8231b3bb4e86cc9ef9b35b66500679033de397876283949603f,38f29cb9aa5ccf44f2a0c47f59753c67b4222fb813bce6a2ff732abeae9680ce,1.879964948727111,0.0,0.8888888888888888,0.0,0.1111111111111111,0.5555555555555556,2,True,True,1,True,1.0,1.0,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S01,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,1,True,3686  =  3686,3686 = 3686,e407e4d6a79c8a9ffb791311f4c2f1a1fe9230cd56c39b603d9d093309c90e34,261412ebaef3fb0bf0e766025052b0252dd86e4077c4fac286e95b9b6be54023,PG_BOOL_R001,13,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30460924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,a46ed9d3e08f909ef3c20bcc6f32d999026c57523be90c34a4a5ad0434bb4cc5,2.161978179679554,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.38461538461538464,3,True,True,1,True,0.8666666666666667,0.8666666666666667,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S02,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,2,False,4905  =  4908,4905 = 4908,e8218022235ef02a0acbe9278ef74786c45bf8df8a2e147f0a5ef2c53eeddb90,a0db3fbb36b9db7682acaf1f120977865c0447849dd7383787314ddca17aa7a1,PG_BOOL_R001,13,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30461924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,c19787573a9c20fbfb27bb4c293b342ef97e30d26e74d851146aafbfcb10655a,2.6235166412180155,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.5384615384615384,3,True,True,1,True,0.875,0.875,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S03,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,3,True,1001  =  1001,1001 = 1001,0bdc4b3d9fee5d784ab42d8a879d84725c3be896cdd1f8539446222449ecb90f,dca04df189fe1c407d7fd67d62746c73b239003b8e5c6ad264e8860620af8d76,PG_BOOL_R001,13,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30462924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,adf3c4513adb9ab3b56ee02286693877c214718021abd80582e039da9c45517c,1.854285871987246,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.3076923076923077,3,True,True,1,True,0.6153846153846154,0.6153846153846154,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S04,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,4,False,871  =  873,871 = 873,67eeddfd24135f0e74248b50b5e3d936a0e9623168fb09a25d518299fe396df9,16430a6787b69197071bd03b4d977adc1237a440543fa9b55b15fbe199bfcb53,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30463924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,9c2728815a33bdbbb7b919bce13288248fb7e50b3e9e11341073b32aef3e8683,2.3685225277282065,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.5454545454545454,3,True,True,1,True,0.7857142857142857,0.7857142857142857,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S05,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,5,True,7001  =  7001,7001 = 7001,e6fa2b46178a84f6f63a2f570a57c53f938dedf513aafaa4875024f7aa808ea4,42c2c1af105413136c2169082aace5cf91a21527389ad474d2294bc39f32f883,PG_BOOL_R001,13,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30464924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,264ab20d556599492952b3dc6fb49b4179d4d9f0c527a2ef276b1dfcbac7104a,2.161978179679554,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.38461538461538464,3,True,True,1,True,0.6153846153846154,0.6153846153846154,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C03_S06,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C03,wide_space,PG_BOOL_R001_V03,6,False,8374  =  8382,8374 = 8382,ff83a5bcfe71d7beac3b7e687e5b1d6acf9c4147f9ccfbb0a1ff61d847a02153,d07cbc09f2c7e9db2d108e9e0dcbf4c74e0ff2d7d3bafd733cca4ccf41809c64,PG_BOOL_R001,13,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30465924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,fec55d0e0ee57d9cd8617d665f5b0c7f20315782301d7913f5ab014d37a66114,c6aa8e7a4fd134c03fc0490bb97bc1270895fbca83d9d0ead7d0054993a0a118,2.5654483718208256,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.5384615384615384,3,True,True,1,True,0.8,0.8,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C04_S01,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C04,keyword_upper_fallback_parenthesized,PG_BOOL_R001_V04,1,True,(3148 = 3148),3148 = 3148,be372d7750d048db8d0f935e205b3e0d3f64065ee99dc06c10f482a3064d096b,a631e30f07e62dffc9cfd69a830c0b988765749eaa45f8762ef001cfbd22fd0f,PG_BOOL_R001,13,5,1,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30560924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,bc57eb267d149a0db62bb7f947409b2021a1ea44f23c9bbc8db52de71e58dcd2,523f1983f49a737e3591e9b88c6416e78f58e95f9fe02887285106b437297680,2.931208948910323,0.0,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.6153846153846154,3,True,True,1,True,0.9444444444444444,0.9444444444444444,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y2_PG_BOOL_R001_C04_S02,Y2,Variation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y2_PG_BOOL_R001_C04,keyword_upper_fallback_parenthesized,PG_BOOL_R001_V04,2,False,(5828 = 5830),5828 = 5830,4a2df02040e4d44dc35d52382a7d50e83f5810adf2a84d1de47264de22194e86,5011c04e359cbbb32017ab3f565a4e5495ed0100263e600a59405575db317c09,PG_BOOL_R001,13,5,1,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30561924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,bc57eb267d149a0db62bb7f947409b2021a1ea44f23c9bbc8db52de71e58dcd2,d9b4adddd518346f7e71f44e29f9349bb8a74d51e90cd492d0e6cc0089a62b56,3.0269868333592873,0.0,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.6923076923076923,3,True,True,1,True,0.9444444444444444,0.9444444444444444,excluded,excluded,excluded,excluded
