payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
atrazar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,atrazar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
thiessen,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,thiessen,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
calle corinto 108,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,calle corinto 108,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
valdepolo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valdepolo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sanou bellsol,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sanou bellsol,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"ronda sant antoni maria claret 144,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"ronda sant antoni maria claret 144,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
berriz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,berriz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
mariana,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mariana,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
42569454l,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,42569454l,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
wyle@designworld.us,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,wyle@designworld.us,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
arrestar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arrestar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
tordellego,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,tordellego,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
oviedo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oviedo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
66750565b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,66750565b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
decidir,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,decidir,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
raush.runyon@discoteatre.fk,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,raush.runyon@discoteatre.fk,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
3.05338E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.05338E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
spry.jochmann@spainbb.sz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,spry.jochmann@spainbb.sz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
mcguinness.clayburgh7@eldeseodepecar.gu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mcguinness.clayburgh7@eldeseodepecar.gu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
bravat-a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bravat-a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
01449063v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,01449063v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
fuente la reina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fuente la reina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
1.3438E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.3438E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
lopez castrillon 162,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lopez castrillon 162,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
1is4r1o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1is4r1o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
villodrigo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,villodrigo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
almazora/almassora,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,almazora/almassora,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
88918773z,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,88918773z,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
03482859s,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,03482859s,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
"hospitalet de llobregat, l'",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"hospitalet de llobregat, l'",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
vindicacin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vindicacin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
echecopar torrella,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,echecopar torrella,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
mercador,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mercador,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
clever,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,clever,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
morrin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,morrin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
cigales,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cigales,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"simancas, 172, 8-d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"simancas, 172, 8-d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sant llus,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sant llus,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
stanczak-kasem@movil-google.tj,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,stanczak-kasem@movil-google.tj,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
33814848h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,33814848h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
3.12382E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.12382E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
graydon,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,graydon,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
beilul,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,beilul,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.996E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.996E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
mary-ell,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mary-ell,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
rincn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rincn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"palomares, 2 11b",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"palomares, 2 11b",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8arrascal485,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8arrascal485,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
maula,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,maula,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
43751883h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,43751883h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
"c/ de la villa claudia 44, 4b",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ de la villa claudia 44, 4b",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
copleston-guerrasio@risiberia.ng,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,copleston-guerrasio@risiberia.ng,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
9.22805E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.22805E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
olmos de ojeda,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,olmos de ojeda,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
chuvalo@ppmanzanares.nc,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chuvalo@ppmanzanares.nc,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
wei-tsig8,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,wei-tsig8,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
kavid,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kavid,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sanet y negrals,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sanet y negrals,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
calle alqueria de aznar 166,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,calle alqueria de aznar 166,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
venancia,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,venancia,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
34081266g,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,34081266g,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
golari,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,golari,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
remante,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,remante,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"sierra de la estrella, 86,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"sierra de la estrella, 86,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
homan,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,homan,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
alh4a3,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,alh4a3,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
bayuca,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bayuca,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
troule politi,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,troule politi,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"c/ ulises 17,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ ulises 17,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
vlahos,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vlahos,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
collado villalba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,collado villalba,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
colvara pulve,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,colvara pulve,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
agalladura,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,agalladura,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sabadell,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sabadell,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
4.22605E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4.22605E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
howe1,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,howe1,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
co*marca,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,co*marca,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
58261127b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,58261127b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
pettingill@demasiado.com.bv,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pettingill@demasiado.com.bv,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.85924E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.85924E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
zauhar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zauhar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
lehmann cruanas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lehmann cruanas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
s9p2212419435.5,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,s9p2212419435.5,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
5.5366E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5.5366E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
01632755p,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,01632755p,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
ochoa7,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ochoa7,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
2.97648E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.97648E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
millana,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,millana,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
haroun,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,haroun,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
gaylord,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gaylord,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
zacaras,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zacaras,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
79071325q,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,79071325q,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
bears,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bears,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
vilca llora,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vilca llora,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
agam1,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,agam1,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
25645562x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,25645562x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
jane@23horas.ua,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,jane@23horas.ua,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
rohit,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rohit,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"sin sol 15,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"sin sol 15,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.74946E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.74946E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.58811E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.58811E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
karkotsk,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,karkotsk,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
illano,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,illano,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
paracuellos de jarama,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,paracuellos de jarama,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
56876281h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,56876281h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
