payload_raw,payload_norm,payload_delex,label,is_obfuscated,sqli_type_hint,source
SELECT TOP 3 * FROM own WHERE individual = 'worse' SELECT * FROM from,SELECT TOP 3 * FROM own WHERE individual = 'worse' SELECT * FROM from,SELECT TOP <NUM> * FROM own WHERE individual = <STR> SELECT * FROM from,0,False,,sqli_dataset
SELECT * FROM spider WHERE folks = 'character' LIMIT 3,SELECT * FROM spider WHERE folks = 'character' LIMIT 3,SELECT * FROM spider WHERE folks = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM dangerous WHERE tears = 'sure' FETCH FIRST 3 ROWS ONLY,SELECT * FROM dangerous WHERE tears = 'sure' FETCH FIRST 3 ROWS ONLY,SELECT * FROM dangerous WHERE tears = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT AVG ( weigh ) FROM pay,SELECT AVG ( weigh ) FROM pay,SELECT AVG ( weigh ) FROM pay,0,False,,sqli_dataset
SELECT * FROM not WHERE warn NOT LIKE '[tin]%',SELECT * FROM not WHERE warn NOT LIKE '[tin]%',SELECT * FROM not WHERE warn NOT LIKE <STR>,0,False,,sqli_dataset
SELECT AVG ( pour ) FROM choose SELECT SUM ( within ),SELECT AVG ( pour ) FROM choose SELECT SUM ( within ),SELECT AVG ( pour ) FROM choose SELECT SUM ( within ),0,False,,sqli_dataset
SELECT AVG ( together ) FROM idea SELECT SUM ( bowl ),SELECT AVG ( together ) FROM idea SELECT SUM ( bowl ),SELECT AVG ( together ) FROM idea SELECT SUM ( bowl ),0,False,,sqli_dataset
SELECT AVG ( later )  FROM gray  SELECT SUM ( salmon ),SELECT AVG ( later ) FROM gray SELECT SUM ( salmon ),SELECT AVG ( later ) FROM gray SELECT SUM ( salmon ),0,False,,sqli_dataset
SELECT COUNT ( equal ) FROM suppose,SELECT COUNT ( equal ) FROM suppose,SELECT COUNT ( equal ) FROM suppose,0,False,,sqli_dataset
SELECT COUNT ( saved ) FROM wherever,SELECT COUNT ( saved ) FROM wherever,SELECT COUNT ( saved ) FROM wherever,0,False,,sqli_dataset
SELECT AVG ( bat ) FROM earn,SELECT AVG ( bat ) FROM earn,SELECT AVG ( bat ) FROM earn,0,False,,sqli_dataset
SELECT * FROM degree WHERE troops NOT LIKE 'long%',SELECT * FROM degree WHERE troops NOT LIKE 'long%',SELECT * FROM degree WHERE troops NOT LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM bell WHERE piano LIKE '%took%',SELECT * FROM bell WHERE piano LIKE '%took%',SELECT * FROM bell WHERE piano LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM traffic  WHERE deal NOT LIKE '[over]%',SELECT * FROM traffic WHERE deal NOT LIKE '[over]%',SELECT * FROM traffic WHERE deal NOT LIKE <STR>,0,False,,sqli_dataset
"SELECT * FROM rhythm WHERE limited IN  ( 'wolf', 'hill', 'himself' )","SELECT * FROM rhythm WHERE limited IN ( 'wolf', 'hill', 'himself' )","SELECT * FROM rhythm WHERE limited IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT * FROM bite WHERE weigh NOT IN  ( 'drive', 'avoid', 'free' )","SELECT * FROM bite WHERE weigh NOT IN ( 'drive', 'avoid', 'free' )","SELECT * FROM bite WHERE weigh NOT IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
SELECT * FROM slight WHERE indeed IN  ( SELECT hard FROM describe ),SELECT * FROM slight WHERE indeed IN ( SELECT hard FROM describe ),SELECT * FROM slight WHERE indeed IN ( SELECT hard FROM describe ),0,False,,sqli_dataset
SELECT * FROM statement WHERE bell  BETWEEN 10 AND 20,SELECT * FROM statement WHERE bell BETWEEN 10 AND 20,SELECT * FROM statement WHERE bell BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM women WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM women WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM women WHERE Price NOT BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM zebra WHERE gulf BETWEEN 'represent' AND 'additional',SELECT * FROM zebra WHERE gulf BETWEEN 'represent' AND 'additional',SELECT * FROM zebra WHERE gulf BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
"SELECT * FROM gas WHERE dollar BETWEEN ""giant"" AND    ""graph""","SELECT * FROM gas WHERE dollar BETWEEN ""giant"" AND ""graph""",SELECT * FROM gas WHERE dollar BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT * FROM deeply WHERE negative NOT BETWEEN 'usual' AND 'plastic',SELECT * FROM deeply WHERE negative NOT BETWEEN 'usual' AND 'plastic',SELECT * FROM deeply WHERE negative NOT BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT * FROM ill WHERE fox BETWEEN through09/01/1996damage AND trail15/31/1996some,SELECT * FROM ill WHERE fox BETWEEN through09/01/1996damage AND trail15/31/1996some,SELECT * FROM ill WHERE fox BETWEEN through09/<NUM>/1996damage AND trail15/<NUM>/1996some,0,False,,sqli_dataset
SELECT * FROM leader WHERE stairs BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM leader WHERE stairs BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM leader WHERE stairs BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT AVG ( break ) FROM book SELECT SUM ( work ),SELECT AVG ( break ) FROM book SELECT SUM ( work ),SELECT AVG ( break ) FROM book SELECT SUM ( work ),0,False,,sqli_dataset
SELECT COUNT ( die )  FROM syllable,SELECT COUNT ( die ) FROM syllable,SELECT COUNT ( die ) FROM syllable,0,False,,sqli_dataset
SELECT COUNT ( sinkID ) FROM sudden,SELECT COUNT ( sinkID ) FROM sudden,SELECT COUNT ( sinkID ) FROM sudden,0,False,,sqli_dataset
SELECT AVG ( Price ) FROM answer,SELECT AVG ( Price ) FROM answer,SELECT AVG ( Price ) FROM answer,0,False,,sqli_dataset
SELECT * FROM individual WHERE sugar BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM individual WHERE sugar BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM individual WHERE sugar BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
"SELECT mineID AS ID, all AS property FROM shore","SELECT mineID AS ID, all AS property FROM shore","SELECT mineID AS <COL>, all AS property FROM shore",0,False,,sqli_dataset
"SELECT windowID AS ID, plus AS passage FROM frozen","SELECT windowID AS ID, plus AS passage FROM frozen","SELECT windowID AS <COL>, plus AS passage FROM frozen",0,False,,sqli_dataset
"SELECT weather AS sold, construction AS [sit]  FROM bar","SELECT weather AS sold, construction AS [sit] FROM bar","SELECT weather AS sold, construction AS [sit] FROM bar",0,False,,sqli_dataset
"SELECT stage, asleep+ ', ' + spent+ ' ' + secret+ ', ' + continued AS during  FROM rise","SELECT stage, asleep+ ', ' + spent+ ' ' + secret+ ', ' + continued AS during FROM rise","SELECT stage, asleep+ <STR> + spent+ <STR> + secret+ <STR> + continued AS during FROM rise",0,True,,sqli_dataset
SELECT gravity ( s ) FROM favorite INNER JOIN,SELECT gravity ( s ) FROM favorite INNER JOIN,SELECT gravity ( s ) FROM favorite INNER JOIN,0,False,,sqli_dataset
"SELECT language,like,clothing,relationship,useful     (  (  melted JOIN plural ON row.limited =  master.consist )   INNER JOIN currentON Orders.construction =  clearly.collectID )","SELECT language,like,clothing,relationship,useful ( ( melted JOIN plural ON row.limited = master.consist ) INNER JOIN currentON Orders.construction = clearly.collectID )","SELECT language,like,clothing,relationship,useful ( ( melted JOIN plural ON row.limited = master.consist ) INNER JOIN currentON Orders.construction = clearly.collectID )",0,False,,sqli_dataset
SELECT volume ( s )  FROM wealth LEFT JOIN,SELECT volume ( s ) FROM wealth LEFT JOIN,SELECT volume ( s ) FROM wealth LEFT JOIN,0,False,,sqli_dataset
"SELECT mistake,fish,close FROM plates LEFT JOIN Orders ON meet.forgottenID =  worried.attention ORDER BY angle.rocket","SELECT mistake,fish,close FROM plates LEFT JOIN Orders ON meet.forgottenID = worried.attention ORDER BY angle.rocket","SELECT mistake,fish,close FROM plates LEFT JOIN Orders ON meet.forgottenID = worried.attention ORDER BY angle.rocket",0,False,,sqli_dataset
SELECT youth ( s FROM constantly RIGHT JOIN,SELECT youth ( s FROM constantly RIGHT JOIN,SELECT youth ( s FROM constantly RIGHT JOIN,0,False,,sqli_dataset
"SELECT Orders.examplerID, Employees.bring, Employees.why FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.sidesID ORDER BY Orders.favoriteID","SELECT Orders.examplerID, Employees.bring, Employees.why FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.sidesID ORDER BY Orders.favoriteID","SELECT Orders.examplerID, Employees.bring, Employees.why FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.sidesID ORDER BY Orders.favoriteID",0,False,,sqli_dataset
SELECT equal ( s )  FROM card FULL OUTER JOIN,SELECT equal ( s ) FROM card FULL OUTER JOIN,SELECT equal ( s ) FROM card FULL OUTER JOIN,0,False,,sqli_dataset
"SELECT column_name ( s )  FROM hide,threw","SELECT column_name ( s ) FROM hide,threw","SELECT column_name ( s ) FROM hide,threw",0,False,,sqli_dataset
SELECT soft ( s )  FROM seen UNION,SELECT soft ( s ) FROM seen UNION,SELECT soft ( s ) FROM seen UNION,0,False,,sqli_dataset
SELECT lion ( s )  FROM scale SELECT figure ( s ),SELECT lion ( s ) FROM scale SELECT figure ( s ),SELECT lion ( s ) FROM scale SELECT figure ( s ),0,False,,sqli_dataset
SELECT earn ( s )  FROM circle UNION ALL,SELECT earn ( s ) FROM circle UNION ALL,SELECT earn ( s ) FROM circle UNION ALL,0,False,,sqli_dataset
SELECT ever ( s )  FROM saved SELECT differ FROM present,SELECT ever ( s ) FROM saved SELECT differ FROM present,SELECT ever ( s ) FROM saved SELECT differ FROM present,0,False,,sqli_dataset
SELECT weight FROM possible UNION SELECT what FROM egg ORDER BY orange,SELECT weight FROM possible UNION SELECT what FROM egg ORDER BY orange,SELECT weight FROM possible UNION SELECT what FROM egg ORDER BY orange,0,False,,sqli_dataset
SELECT held FROM even UNION ALL SELECT fresh FROM similar ORDER BY pound,SELECT held FROM even UNION ALL SELECT fresh FROM similar ORDER BY pound,SELECT held FROM even UNION ALL SELECT fresh FROM similar ORDER BY pound,0,False,,sqli_dataset
"SELECT primitive,term FROM government WHERE making = 'except' UNION SELECT such, roof FROM consonant","SELECT primitive,term FROM government WHERE making = 'except' UNION SELECT such, roof FROM consonant","SELECT primitive,term FROM government WHERE making = <STR> UNION SELECT such, roof FROM consonant",0,False,,sqli_dataset
"SELECT COUNT ( song ) , exactly FROM out BY ate","SELECT COUNT ( song ) , exactly FROM out BY ate","SELECT COUNT ( song ) , exactly FROM out BY ate",0,False,,sqli_dataset
"SELECT Employees.captain, COUNT ( Orders.redID )  AS equallyFROM    ( OrdersINNER JOIN scientific ON Orders.wheneverID  =  Employees.smallID )","SELECT Employees.captain, COUNT ( Orders.redID ) AS equallyFROM ( OrdersINNER JOIN scientific ON Orders.wheneverID = Employees.smallID )","SELECT Employees.captain, COUNT ( Orders.redID ) AS equallyFROM ( OrdersINNER JOIN scientific ON Orders.wheneverID = Employees.smallID )",0,False,,sqli_dataset
SELECT * FROM beauty FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM beauty FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM beauty FETCH FIRST <NUM> PERCENT ROWS ONLY,0,False,,sqli_dataset
SELECT mysterious,SELECT mysterious,SELECT mysterious,0,False,,sqli_dataset
SELECT * FROM pound,SELECT * FROM pound,SELECT * FROM pound,0,False,,sqli_dataset
SELECT laugh FROM angry,SELECT laugh FROM angry,SELECT laugh FROM angry,0,False,,sqli_dataset
SELECT DISTINCT recent FROM mysterious,SELECT DISTINCT recent FROM mysterious,SELECT DISTINCT recent FROM mysterious,0,False,,sqli_dataset
SELECT COUNT ( DISTINCT larger )  FROM spite,SELECT COUNT ( DISTINCT larger ) FROM spite,SELECT COUNT ( DISTINCT larger ) FROM spite,0,False,,sqli_dataset
SELECT Count ( * )  AS blank,SELECT Count ( * ) AS blank,SELECT Count ( * ) AS blank,0,False,,sqli_dataset
FROM  ( SELECT DISTINCT string FROM excellent ),FROM ( SELECT DISTINCT string FROM excellent ),FROM ( SELECT DISTINCT string FROM excellent ),0,False,,sqli_dataset
SELECT * FROM lamp,SELECT * FROM lamp,SELECT * FROM lamp,0,False,,sqli_dataset
SELECT * FROM done WHERE remain = 'cow',SELECT * FROM done WHERE remain = 'cow',SELECT * FROM done WHERE remain = <STR>,0,False,,sqli_dataset
SELECT * FROM double WHERE apartment = 'invented',SELECT * FROM double WHERE apartment = 'invented',SELECT * FROM double WHERE apartment = <STR>,0,False,,sqli_dataset
SELECT * FROM yourself  WHERE being = off,SELECT * FROM yourself WHERE being = off,SELECT * FROM yourself WHERE being = off,0,False,,sqli_dataset
SELECT * FROM anywhere WHERE clothes = 'press'  AND City = 'wagon',SELECT * FROM anywhere WHERE clothes = 'press' AND City = 'wagon',SELECT * FROM anywhere WHERE clothes = <STR> AND City = <STR>,0,False,,sqli_dataset
SELECT * FROM came WHERE green = 'quickly'  OR matter = 'deal',SELECT * FROM came WHERE green = 'quickly' OR matter = 'deal',SELECT * FROM came WHERE green = <STR> OR matter = <STR>,0,False,,sqli_dataset
SELECT * FROM bicycle WHERE slabs = 'position'  OR breathe = 'settlers',SELECT * FROM bicycle WHERE slabs = 'position' OR breathe = 'settlers',SELECT * FROM bicycle WHERE slabs = <STR> OR breathe = <STR>,0,False,,sqli_dataset
SELECT * FROM near WHERE    NOT eager = 'body',SELECT * FROM near WHERE NOT eager = 'body',SELECT * FROM near WHERE NOT eager = <STR>,0,False,,sqli_dataset
SELECT * FROM progress WHERE east = 'probably'  AND  ( diagram = 'usually' OR fifth = 'tribe' ),SELECT * FROM progress WHERE east = 'probably' AND ( diagram = 'usually' OR fifth = 'tribe' ),SELECT * FROM progress WHERE east = <STR> AND ( diagram = <STR> OR fifth = <STR> ),0,False,,sqli_dataset
SELECT * FROM forth WHERE NOT grew = 'dry'  AND NOT why = 'plus',SELECT * FROM forth WHERE NOT grew = 'dry' AND NOT why = 'plus',SELECT * FROM forth WHERE NOT grew = <STR> AND NOT why = <STR>,0,False,,sqli_dataset
SELECT * FROM within ORDER BY get,SELECT * FROM within ORDER BY get,SELECT * FROM within ORDER BY get,0,False,,sqli_dataset
SELECT * FROM glass ORDER BY now DESC,SELECT * FROM glass ORDER BY now DESC,SELECT * FROM glass ORDER BY now DESC,0,False,,sqli_dataset
"SELECT * FROM his ORDER BY gulf, perfectly","SELECT * FROM his ORDER BY gulf, perfectly","SELECT * FROM his ORDER BY gulf, perfectly",0,False,,sqli_dataset
"SELECT * FROM compass ORDER BY jungle ASC, therefore DESC","SELECT * FROM compass ORDER BY jungle ASC, therefore DESC","SELECT * FROM compass ORDER BY jungle ASC, therefore DESC",0,False,,sqli_dataset
"INSERT INTO south ( second, distant, exclaimed, exactly, wealth, sure )  VALUES  ( 'factor', 'bus'. arrive', 'lucky', 'on', 'nails', 'column' )","INSERT INTO south ( second, distant, exclaimed, exactly, wealth, sure ) VALUES ( 'factor', 'bus'. arrive', 'lucky', 'on', 'nails', 'column' )","INSERT INTO south ( second, distant, exclaimed, exactly, wealth, sure ) VALUES ( <STR>, <STR>. arrive<STR>lucky<STR>on<STR>nails<STR>column' )",0,False,,sqli_dataset
"INSERT INTO brass  ( continued, stock, to )  VALUES  ( 'compass', 'exciting', 'partly' )","INSERT INTO brass ( continued, stock, to ) VALUES ( 'compass', 'exciting', 'partly' )","INSERT INTO brass ( continued, stock, to ) VALUES ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT paint, swimming, labor FROM wire WHERE closely  IS NULL","SELECT paint, swimming, labor FROM wire WHERE closely IS NULL","SELECT paint, swimming, labor FROM wire WHERE closely IS NULL",0,False,,sqli_dataset
"SELECT careful, aware, reasonFROM plane WHERE flag  IS NOT NULL","SELECT careful, aware, reasonFROM plane WHERE flag IS NOT NULL","SELECT careful, aware, reasonFROM plane WHERE flag IS NOT NULL",0,False,,sqli_dataset
"UPDATE piece SET gently =  'success', City =  'duck' WHERE personal =  vegetable","UPDATE piece SET gently = 'success', City = 'duck' WHERE personal = vegetable","UPDATE piece SET gently = <STR>, City = <STR> WHERE personal = vegetable",0,False,,sqli_dataset
UPDATE hand SET open = 'diameter'WHERE widely = 'inside',UPDATE hand SET open = 'diameter'WHERE widely = 'inside',UPDATE hand SET open = <STR>WHERE widely = <STR>,0,False,,sqli_dataset
SELECT * FROM definition,SELECT * FROM definition,SELECT * FROM definition,0,False,,sqli_dataset
DELETE FROM consider WHERE storm = 'stove',DELETE FROM consider WHERE storm = 'stove',DELETE FROM consider WHERE storm = <STR>,0,False,,sqli_dataset
DELETE FROM dull,DELETE FROM dull,DELETE FROM dull,0,False,,sqli_dataset
SELECT doing ( s )  FROM largest,SELECT doing ( s ) FROM largest,SELECT doing ( s ) FROM largest,0,False,,sqli_dataset
SELECT * FROM  ( SELECT anybody FROM lying ),SELECT * FROM ( SELECT anybody FROM lying ),SELECT * FROM ( SELECT anybody FROM lying ),0,False,,sqli_dataset
SELECT TOP 3 * FROM be,SELECT TOP 3 * FROM be,SELECT TOP <NUM> * FROM be,0,False,,sqli_dataset
SELECT * FROM pile 3,SELECT * FROM pile 3,SELECT * FROM pile <NUM>,0,False,,sqli_dataset
SELECT * FROM visit FETCH FIRST 3 ROWS ONLY,SELECT * FROM visit FETCH FIRST 3 ROWS ONLY,SELECT * FROM visit FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 50 PERCENT * FROM fallen,SELECT TOP 50 PERCENT * FROM fallen,SELECT TOP <NUM> PERCENT * FROM fallen,0,False,,sqli_dataset
SELECT * FROM learn FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM learn FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM learn FETCH FIRST <NUM> PERCENT ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 3 * FROM flag WHERE hand = 'powerful',SELECT TOP 3 * FROM flag WHERE hand = 'powerful',SELECT TOP <NUM> * FROM flag WHERE hand = <STR>,0,False,,sqli_dataset
SELECT * FROM citizen WHERE explanation = 'office' LIMIT 3,SELECT * FROM citizen WHERE explanation = 'office' LIMIT 3,SELECT * FROM citizen WHERE explanation = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM powerful WHERE two = 'chain' FETCH FIRST 3 ROWS ONLY,SELECT * FROM powerful WHERE two = 'chain' FETCH FIRST 3 ROWS ONLY,SELECT * FROM powerful WHERE two = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT MIN ( swim )  AS evening FROM breathe,SELECT MIN ( swim ) AS evening FROM breathe,SELECT MIN ( swim ) AS evening FROM breathe,0,False,,sqli_dataset
SELECT MIN ( of )  AS religious FROM hat,SELECT MIN ( of ) AS religious FROM hat,SELECT MIN ( of ) AS religious FROM hat,0,False,,sqli_dataset
SELECT * FROM  ( SELECT care FROM yesterday ),SELECT * FROM ( SELECT care FROM yesterday ),SELECT * FROM ( SELECT care FROM yesterday ),0,False,,sqli_dataset
SELECT TOP 3 * FROM heavy SELECT * FROM slept 3SELECT * FROM pleasant,SELECT TOP 3 * FROM heavy SELECT * FROM slept 3SELECT * FROM pleasant,SELECT TOP <NUM> * FROM heavy SELECT * FROM slept 3SELECT * FROM pleasant,0,False,,sqli_dataset
SELECT * FROM stream 3 SELECT * FROM unhappy,SELECT * FROM stream 3 SELECT * FROM unhappy,SELECT * FROM stream <NUM> SELECT * FROM unhappy,0,False,,sqli_dataset
SELECT * FROM accept FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cabin,SELECT * FROM accept FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM cabin,SELECT * FROM accept FETCH FIRST <NUM> ROWS ONLY SELECT TOP <NUM> PERCENT * FROM cabin,0,False,,sqli_dataset
SELECT TOP 50 PERCENT * FROM walk SELECT * FROM shelf FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM proud,SELECT TOP 50 PERCENT * FROM walk SELECT * FROM shelf FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM proud,SELECT TOP <NUM> PERCENT * FROM walk SELECT * FROM shelf FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM proud,0,False,,sqli_dataset
SELECT * FROM college FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM particular,SELECT * FROM college FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM particular,SELECT * FROM college FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM particular,0,False,,sqli_dataset
SELECT TOP 3 * FROM author WHERE house = 'stop' SELECT * FROM education,SELECT TOP 3 * FROM author WHERE house = 'stop' SELECT * FROM education,SELECT TOP <NUM> * FROM author WHERE house = <STR> SELECT * FROM education,0,False,,sqli_dataset
SELECT * FROM fifteen WHERE using = 'baby' LIMIT 3,SELECT * FROM fifteen WHERE using = 'baby' LIMIT 3,SELECT * FROM fifteen WHERE using = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM neighbor WHERE hide = 'light' FETCH FIRST 3 ROWS ONLY,SELECT * FROM neighbor WHERE hide = 'light' FETCH FIRST 3 ROWS ONLY,SELECT * FROM neighbor WHERE hide = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT AVG ( effect ) FROM light,SELECT AVG ( effect ) FROM light,SELECT AVG ( effect ) FROM light,0,False,,sqli_dataset
SELECT * FROM wide WHERE upward NOT LIKE '[deep]%',SELECT * FROM wide WHERE upward NOT LIKE '[deep]%',SELECT * FROM wide WHERE upward NOT LIKE <STR>,0,False,,sqli_dataset
SELECT AVG ( principal ) FROM house SELECT SUM ( feature ),SELECT AVG ( principal ) FROM house SELECT SUM ( feature ),SELECT AVG ( principal ) FROM house SELECT SUM ( feature ),0,False,,sqli_dataset
SELECT AVG ( poem ) FROM roof SELECT SUM ( production ),SELECT AVG ( poem ) FROM roof SELECT SUM ( production ),SELECT AVG ( poem ) FROM roof SELECT SUM ( production ),0,False,,sqli_dataset
SELECT AVG ( duck )  FROM box  SELECT SUM ( triangle ),SELECT AVG ( duck ) FROM box SELECT SUM ( triangle ),SELECT AVG ( duck ) FROM box SELECT SUM ( triangle ),0,False,,sqli_dataset
SELECT COUNT ( whenever ) FROM sell,SELECT COUNT ( whenever ) FROM sell,SELECT COUNT ( whenever ) FROM sell,0,False,,sqli_dataset
SELECT COUNT ( wait ) FROM army,SELECT COUNT ( wait ) FROM army,SELECT COUNT ( wait ) FROM army,0,False,,sqli_dataset
SELECT AVG ( yesterday ) FROM love,SELECT AVG ( yesterday ) FROM love,SELECT AVG ( yesterday ) FROM love,0,False,,sqli_dataset
SELECT * FROM complex WHERE blue NOT LIKE 'outline%',SELECT * FROM complex WHERE blue NOT LIKE 'outline%',SELECT * FROM complex WHERE blue NOT LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM instant WHERE forgotten LIKE '%third%',SELECT * FROM instant WHERE forgotten LIKE '%third%',SELECT * FROM instant WHERE forgotten LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM smell  WHERE roar NOT LIKE '[review]%',SELECT * FROM smell WHERE roar NOT LIKE '[review]%',SELECT * FROM smell WHERE roar NOT LIKE <STR>,0,False,,sqli_dataset
"SELECT * FROM suppose WHERE threw IN  ( 'student', 'rope', 'means' )","SELECT * FROM suppose WHERE threw IN ( 'student', 'rope', 'means' )","SELECT * FROM suppose WHERE threw IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT * FROM live WHERE image NOT IN  ( 'golden', 'union', 'torn' )","SELECT * FROM live WHERE image NOT IN ( 'golden', 'union', 'torn' )","SELECT * FROM live WHERE image NOT IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
SELECT * FROM neighborhood WHERE teeth IN  ( SELECT island FROM warm ),SELECT * FROM neighborhood WHERE teeth IN ( SELECT island FROM warm ),SELECT * FROM neighborhood WHERE teeth IN ( SELECT island FROM warm ),0,False,,sqli_dataset
SELECT * FROM ordinary WHERE although  BETWEEN 10 AND 20,SELECT * FROM ordinary WHERE although BETWEEN 10 AND 20,SELECT * FROM ordinary WHERE although BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM sing WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM sing WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM sing WHERE Price NOT BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM using WHERE corner BETWEEN 'bill' AND 'off',SELECT * FROM using WHERE corner BETWEEN 'bill' AND 'off',SELECT * FROM using WHERE corner BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
