payload_raw,payload_norm,payload_delex,label,is_obfuscated,sqli_type_hint,source
"INSERT INTO prize  ( vapor, indeed, also )  VALUES  ( 'law', 'break', 'lesson' )","INSERT INTO prize ( vapor, indeed, also ) VALUES ( 'law', 'break', 'lesson' )","INSERT INTO prize ( vapor, indeed, also ) VALUES ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT longer, rocky, sweet FROM metal WHERE someone  IS NULL","SELECT longer, rocky, sweet FROM metal WHERE someone IS NULL","SELECT longer, rocky, sweet FROM metal WHERE someone IS NULL",0,False,,sqli_dataset
"SELECT grade, letter, caveFROM being WHERE arrange  IS NOT NULL","SELECT grade, letter, caveFROM being WHERE arrange IS NOT NULL","SELECT grade, letter, caveFROM being WHERE arrange IS NOT NULL",0,False,,sqli_dataset
"UPDATE operation SET bat =  'below', City =  'ice' WHERE president =  fell","UPDATE operation SET bat = 'below', City = 'ice' WHERE president = fell","UPDATE operation SET bat = <STR>, City = <STR> WHERE president = fell",0,False,,sqli_dataset
UPDATE grew SET tax = 'bus'WHERE throughout = 'pictured',UPDATE grew SET tax = 'bus'WHERE throughout = 'pictured',UPDATE grew SET tax = <STR>WHERE throughout = <STR>,0,False,,sqli_dataset
SELECT * FROM hello,SELECT * FROM hello,SELECT * FROM hello,0,False,,sqli_dataset
DELETE FROM agree WHERE burn = 'raise',DELETE FROM agree WHERE burn = 'raise',DELETE FROM agree WHERE burn = <STR>,0,False,,sqli_dataset
DELETE FROM dust,DELETE FROM dust,DELETE FROM dust,0,False,,sqli_dataset
SELECT pattern ( s )  FROM whom,SELECT pattern ( s ) FROM whom,SELECT pattern ( s ) FROM whom,0,False,,sqli_dataset
SELECT * FROM  ( SELECT machinery FROM fog ),SELECT * FROM ( SELECT machinery FROM fog ),SELECT * FROM ( SELECT machinery FROM fog ),0,False,,sqli_dataset
SELECT TOP 3 * FROM activity,SELECT TOP 3 * FROM activity,SELECT TOP <NUM> * FROM activity,0,False,,sqli_dataset
SELECT * FROM occur 3,SELECT * FROM occur 3,SELECT * FROM occur <NUM>,0,False,,sqli_dataset
SELECT * FROM across FETCH FIRST 3 ROWS ONLY,SELECT * FROM across FETCH FIRST 3 ROWS ONLY,SELECT * FROM across FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 50 PERCENT * FROM wealth,SELECT TOP 50 PERCENT * FROM wealth,SELECT TOP <NUM> PERCENT * FROM wealth,0,False,,sqli_dataset
SELECT * FROM entire FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM entire FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM entire FETCH FIRST <NUM> PERCENT ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 3 * FROM begun WHERE future = 'way',SELECT TOP 3 * FROM begun WHERE future = 'way',SELECT TOP <NUM> * FROM begun WHERE future = <STR>,0,False,,sqli_dataset
SELECT * FROM cookies WHERE pack = 'share' LIMIT 3,SELECT * FROM cookies WHERE pack = 'share' LIMIT 3,SELECT * FROM cookies WHERE pack = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM measure WHERE too = 'beginning' FETCH FIRST 3 ROWS ONLY,SELECT * FROM measure WHERE too = 'beginning' FETCH FIRST 3 ROWS ONLY,SELECT * FROM measure WHERE too = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT MIN ( according )  AS brain FROM eager,SELECT MIN ( according ) AS brain FROM eager,SELECT MIN ( according ) AS brain FROM eager,0,False,,sqli_dataset
SELECT MIN ( variety )  AS walk FROM eat,SELECT MIN ( variety ) AS walk FROM eat,SELECT MIN ( variety ) AS walk FROM eat,0,False,,sqli_dataset
SELECT * FROM  ( SELECT operation FROM win ),SELECT * FROM ( SELECT operation FROM win ),SELECT * FROM ( SELECT operation FROM win ),0,False,,sqli_dataset
SELECT TOP 3 * FROM examine SELECT * FROM chair 3SELECT * FROM scientist,SELECT TOP 3 * FROM examine SELECT * FROM chair 3SELECT * FROM scientist,SELECT TOP <NUM> * FROM examine SELECT * FROM chair 3SELECT * FROM scientist,0,False,,sqli_dataset
SELECT * FROM cream 3 SELECT * FROM cloth,SELECT * FROM cream 3 SELECT * FROM cloth,SELECT * FROM cream <NUM> SELECT * FROM cloth,0,False,,sqli_dataset
SELECT * FROM in FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM women,SELECT * FROM in FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM women,SELECT * FROM in FETCH FIRST <NUM> ROWS ONLY SELECT TOP <NUM> PERCENT * FROM women,0,False,,sqli_dataset
SELECT TOP 50 PERCENT * FROM cook SELECT * FROM pour FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM per,SELECT TOP 50 PERCENT * FROM cook SELECT * FROM pour FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM per,SELECT TOP <NUM> PERCENT * FROM cook SELECT * FROM pour FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM per,0,False,,sqli_dataset
SELECT * FROM pride FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grandfather,SELECT * FROM pride FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grandfather,SELECT * FROM pride FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM grandfather,0,False,,sqli_dataset
SELECT TOP 3 * FROM blank WHERE speak = 'tax' SELECT * FROM note,SELECT TOP 3 * FROM blank WHERE speak = 'tax' SELECT * FROM note,SELECT TOP <NUM> * FROM blank WHERE speak = <STR> SELECT * FROM note,0,False,,sqli_dataset
SELECT * FROM independent WHERE including = 'sell' LIMIT 3,SELECT * FROM independent WHERE including = 'sell' LIMIT 3,SELECT * FROM independent WHERE including = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM railroad WHERE city = 'pencil' FETCH FIRST 3 ROWS ONLY,SELECT * FROM railroad WHERE city = 'pencil' FETCH FIRST 3 ROWS ONLY,SELECT * FROM railroad WHERE city = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT AVG ( rain ) FROM slipped,SELECT AVG ( rain ) FROM slipped,SELECT AVG ( rain ) FROM slipped,0,False,,sqli_dataset
SELECT * FROM actually WHERE to NOT LIKE '[life]%',SELECT * FROM actually WHERE to NOT LIKE '[life]%',SELECT * FROM actually WHERE to NOT LIKE <STR>,0,False,,sqli_dataset
SELECT AVG ( setting ) FROM review SELECT SUM ( agree ),SELECT AVG ( setting ) FROM review SELECT SUM ( agree ),SELECT AVG ( setting ) FROM review SELECT SUM ( agree ),0,False,,sqli_dataset
SELECT AVG ( either ) FROM result SELECT SUM ( slipped ),SELECT AVG ( either ) FROM result SELECT SUM ( slipped ),SELECT AVG ( either ) FROM result SELECT SUM ( slipped ),0,False,,sqli_dataset
SELECT AVG ( bill )  FROM either  SELECT SUM ( environment ),SELECT AVG ( bill ) FROM either SELECT SUM ( environment ),SELECT AVG ( bill ) FROM either SELECT SUM ( environment ),0,False,,sqli_dataset
SELECT COUNT ( rope ) FROM exercise,SELECT COUNT ( rope ) FROM exercise,SELECT COUNT ( rope ) FROM exercise,0,False,,sqli_dataset
SELECT COUNT ( anyone ) FROM thy,SELECT COUNT ( anyone ) FROM thy,SELECT COUNT ( anyone ) FROM thy,0,False,,sqli_dataset
SELECT AVG ( think ) FROM apart,SELECT AVG ( think ) FROM apart,SELECT AVG ( think ) FROM apart,0,False,,sqli_dataset
SELECT * FROM way WHERE vertical NOT LIKE 'member%',SELECT * FROM way WHERE vertical NOT LIKE 'member%',SELECT * FROM way WHERE vertical NOT LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM handsome WHERE die LIKE '%race%',SELECT * FROM handsome WHERE die LIKE '%race%',SELECT * FROM handsome WHERE die LIKE <STR>,0,False,,sqli_dataset
SELECT * FROM lot  WHERE there NOT LIKE '[dozen]%',SELECT * FROM lot WHERE there NOT LIKE '[dozen]%',SELECT * FROM lot WHERE there NOT LIKE <STR>,0,False,,sqli_dataset
"SELECT * FROM scared WHERE hunter IN  ( 'dress', 'birds', 'loose' )","SELECT * FROM scared WHERE hunter IN ( 'dress', 'birds', 'loose' )","SELECT * FROM scared WHERE hunter IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT * FROM directly WHERE office NOT IN  ( 'in', 'character', 'thread' )","SELECT * FROM directly WHERE office NOT IN ( 'in', 'character', 'thread' )","SELECT * FROM directly WHERE office NOT IN ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
SELECT * FROM gold WHERE letter IN  ( SELECT spin FROM bare ),SELECT * FROM gold WHERE letter IN ( SELECT spin FROM bare ),SELECT * FROM gold WHERE letter IN ( SELECT spin FROM bare ),0,False,,sqli_dataset
SELECT * FROM lying WHERE tomorrow  BETWEEN 10 AND 20,SELECT * FROM lying WHERE tomorrow BETWEEN 10 AND 20,SELECT * FROM lying WHERE tomorrow BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM environment WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM environment WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM environment WHERE Price NOT BETWEEN <NUM> AND <NUM>,0,False,,sqli_dataset
SELECT * FROM bound WHERE did BETWEEN 'began' AND 'inch',SELECT * FROM bound WHERE did BETWEEN 'began' AND 'inch',SELECT * FROM bound WHERE did BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
"SELECT * FROM baseball WHERE evidence BETWEEN ""throat"" AND    ""weight""","SELECT * FROM baseball WHERE evidence BETWEEN ""throat"" AND ""weight""",SELECT * FROM baseball WHERE evidence BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT * FROM voyage WHERE social NOT BETWEEN 'fear' AND 'personal',SELECT * FROM voyage WHERE social NOT BETWEEN 'fear' AND 'personal',SELECT * FROM voyage WHERE social NOT BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT * FROM promised WHERE shout BETWEEN black09/01/1996nearly AND jungle15/31/1996move,SELECT * FROM promised WHERE shout BETWEEN black09/01/1996nearly AND jungle15/31/1996move,SELECT * FROM promised WHERE shout BETWEEN black09/<NUM>/1996nearly AND jungle15/<NUM>/1996move,0,False,,sqli_dataset
SELECT * FROM fifteen WHERE rice BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM fifteen WHERE rice BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM fifteen WHERE rice BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
SELECT AVG ( extra ) FROM plant SELECT SUM ( possible ),SELECT AVG ( extra ) FROM plant SELECT SUM ( possible ),SELECT AVG ( extra ) FROM plant SELECT SUM ( possible ),0,False,,sqli_dataset
SELECT COUNT ( happen )  FROM fair,SELECT COUNT ( happen ) FROM fair,SELECT COUNT ( happen ) FROM fair,0,False,,sqli_dataset
SELECT COUNT ( particularlyID ) FROM bee,SELECT COUNT ( particularlyID ) FROM bee,SELECT COUNT ( particularlyID ) FROM bee,0,False,,sqli_dataset
SELECT AVG ( Price ) FROM hide,SELECT AVG ( Price ) FROM hide,SELECT AVG ( Price ) FROM hide,0,False,,sqli_dataset
SELECT * FROM rice WHERE bar BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM rice WHERE bar BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM rice WHERE bar BETWEEN <STR> AND <STR>,0,False,,sqli_dataset
"SELECT workerID AS ID, mostly AS spin FROM room","SELECT workerID AS ID, mostly AS spin FROM room","SELECT workerID AS <COL>, mostly AS spin FROM room",0,False,,sqli_dataset
"SELECT soundID AS ID, situation AS common FROM watch","SELECT soundID AS ID, situation AS common FROM watch","SELECT soundID AS <COL>, situation AS common FROM watch",0,False,,sqli_dataset
"SELECT fix AS hollow, dull AS [recall]  FROM over","SELECT fix AS hollow, dull AS [recall] FROM over","SELECT fix AS hollow, dull AS [recall] FROM over",0,False,,sqli_dataset
"SELECT volume, motor+ ', ' + comfortable+ ' ' + dollar+ ', ' + plus AS cowboy  FROM could","SELECT volume, motor+ ', ' + comfortable+ ' ' + dollar+ ', ' + plus AS cowboy FROM could","SELECT volume, motor+ <STR> + comfortable+ <STR> + dollar+ <STR> + plus AS cowboy FROM could",0,True,,sqli_dataset
SELECT were ( s ) FROM potatoes INNER JOIN,SELECT were ( s ) FROM potatoes INNER JOIN,SELECT were ( s ) FROM potatoes INNER JOIN,0,False,,sqli_dataset
"SELECT low,bound,develop,kill,older     (  (  string JOIN beyond ON youth.speed =  studying.bend )   INNER JOIN masterON Orders.feel =  greatly.trackID )","SELECT low,bound,develop,kill,older ( ( string JOIN beyond ON youth.speed = studying.bend ) INNER JOIN masterON Orders.feel = greatly.trackID )","SELECT low,bound,develop,kill,older ( ( string JOIN beyond ON youth.speed = studying.bend ) INNER JOIN masterON Orders.feel = greatly.trackID )",0,False,,sqli_dataset
SELECT park ( s )  FROM contrast LEFT JOIN,SELECT park ( s ) FROM contrast LEFT JOIN,SELECT park ( s ) FROM contrast LEFT JOIN,0,False,,sqli_dataset
"SELECT faster,cross,eventually FROM enter LEFT JOIN Orders ON accurate.plateID =  job.found ORDER BY baby.period","SELECT faster,cross,eventually FROM enter LEFT JOIN Orders ON accurate.plateID = job.found ORDER BY baby.period","SELECT faster,cross,eventually FROM enter LEFT JOIN Orders ON accurate.plateID = job.found ORDER BY baby.period",0,False,,sqli_dataset
SELECT bound ( s FROM year RIGHT JOIN,SELECT bound ( s FROM year RIGHT JOIN,SELECT bound ( s FROM year RIGHT JOIN,0,False,,sqli_dataset
"SELECT Orders.mirrorrID, Employees.storm, Employees.still FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.landID ORDER BY Orders.certainlyID","SELECT Orders.mirrorrID, Employees.storm, Employees.still FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.landID ORDER BY Orders.certainlyID","SELECT Orders.mirrorrID, Employees.storm, Employees.still FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.landID ORDER BY Orders.certainlyID",0,False,,sqli_dataset
SELECT fort ( s )  FROM be FULL OUTER JOIN,SELECT fort ( s ) FROM be FULL OUTER JOIN,SELECT fort ( s ) FROM be FULL OUTER JOIN,0,False,,sqli_dataset
"SELECT column_name ( s )  FROM circus,western","SELECT column_name ( s ) FROM circus,western","SELECT column_name ( s ) FROM circus,western",0,False,,sqli_dataset
SELECT ancient ( s )  FROM wood UNION,SELECT ancient ( s ) FROM wood UNION,SELECT ancient ( s ) FROM wood UNION,0,False,,sqli_dataset
SELECT white ( s )  FROM race SELECT larger ( s ),SELECT white ( s ) FROM race SELECT larger ( s ),SELECT white ( s ) FROM race SELECT larger ( s ),0,False,,sqli_dataset
SELECT rich ( s )  FROM sail UNION ALL,SELECT rich ( s ) FROM sail UNION ALL,SELECT rich ( s ) FROM sail UNION ALL,0,False,,sqli_dataset
SELECT copper ( s )  FROM day SELECT layers FROM success,SELECT copper ( s ) FROM day SELECT layers FROM success,SELECT copper ( s ) FROM day SELECT layers FROM success,0,False,,sqli_dataset
SELECT silence FROM caught UNION SELECT upward FROM except ORDER BY one,SELECT silence FROM caught UNION SELECT upward FROM except ORDER BY one,SELECT silence FROM caught UNION SELECT upward FROM except ORDER BY one,0,False,,sqli_dataset
SELECT writer FROM party UNION ALL SELECT truth FROM upon ORDER BY train,SELECT writer FROM party UNION ALL SELECT truth FROM upon ORDER BY train,SELECT writer FROM party UNION ALL SELECT truth FROM upon ORDER BY train,0,False,,sqli_dataset
"SELECT nearest,feathers FROM paint WHERE score = 'require' UNION SELECT liquid, young FROM together","SELECT nearest,feathers FROM paint WHERE score = 'require' UNION SELECT liquid, young FROM together","SELECT nearest,feathers FROM paint WHERE score = <STR> UNION SELECT liquid, young FROM together",0,False,,sqli_dataset
"SELECT COUNT ( roar ) , first FROM scientific BY to","SELECT COUNT ( roar ) , first FROM scientific BY to","SELECT COUNT ( roar ) , first FROM scientific BY to",0,False,,sqli_dataset
"SELECT Employees.ready, COUNT ( Orders.abilityID )  AS usualFROM    ( OrdersINNER JOIN lady ON Orders.wholeID  =  Employees.everythingID )","SELECT Employees.ready, COUNT ( Orders.abilityID ) AS usualFROM ( OrdersINNER JOIN lady ON Orders.wholeID = Employees.everythingID )","SELECT Employees.ready, COUNT ( Orders.abilityID ) AS usualFROM ( OrdersINNER JOIN lady ON Orders.wholeID = Employees.everythingID )",0,False,,sqli_dataset
SELECT * FROM pay FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM pay FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM pay FETCH FIRST <NUM> PERCENT ROWS ONLY,0,False,,sqli_dataset
SELECT raise,SELECT raise,SELECT raise,0,False,,sqli_dataset
SELECT * FROM arrangement,SELECT * FROM arrangement,SELECT * FROM arrangement,0,False,,sqli_dataset
SELECT medicine FROM fifth,SELECT medicine FROM fifth,SELECT medicine FROM fifth,0,False,,sqli_dataset
SELECT DISTINCT cannot FROM feature,SELECT DISTINCT cannot FROM feature,SELECT DISTINCT cannot FROM feature,0,False,,sqli_dataset
SELECT COUNT ( DISTINCT cost )  FROM underline,SELECT COUNT ( DISTINCT cost ) FROM underline,SELECT COUNT ( DISTINCT cost ) FROM underline,0,False,,sqli_dataset
SELECT Count ( * )  AS fix,SELECT Count ( * ) AS fix,SELECT Count ( * ) AS fix,0,False,,sqli_dataset
FROM  ( SELECT DISTINCT built FROM calm ),FROM ( SELECT DISTINCT built FROM calm ),FROM ( SELECT DISTINCT built FROM calm ),0,False,,sqli_dataset
SELECT * FROM buffalo,SELECT * FROM buffalo,SELECT * FROM buffalo,0,False,,sqli_dataset
SELECT * FROM day WHERE out = 'function',SELECT * FROM day WHERE out = 'function',SELECT * FROM day WHERE out = <STR>,0,False,,sqli_dataset
SELECT * FROM team WHERE saved = 'unless',SELECT * FROM team WHERE saved = 'unless',SELECT * FROM team WHERE saved = <STR>,0,False,,sqli_dataset
SELECT * FROM industrial  WHERE safe = correctly,SELECT * FROM industrial WHERE safe = correctly,SELECT * FROM industrial WHERE safe = correctly,0,False,,sqli_dataset
SELECT * FROM earth WHERE duty = 'sign'  AND City = 'loose',SELECT * FROM earth WHERE duty = 'sign' AND City = 'loose',SELECT * FROM earth WHERE duty = <STR> AND City = <STR>,0,False,,sqli_dataset
SELECT * FROM sport WHERE cover = 'fair'  OR field = 'cow',SELECT * FROM sport WHERE cover = 'fair' OR field = 'cow',SELECT * FROM sport WHERE cover = <STR> OR field = <STR>,0,False,,sqli_dataset
SELECT * FROM train WHERE sometime = 'flag'  OR circle = 'battle',SELECT * FROM train WHERE sometime = 'flag' OR circle = 'battle',SELECT * FROM train WHERE sometime = <STR> OR circle = <STR>,0,False,,sqli_dataset
SELECT * FROM fifth WHERE    NOT north = 'furniture',SELECT * FROM fifth WHERE NOT north = 'furniture',SELECT * FROM fifth WHERE NOT north = <STR>,0,False,,sqli_dataset
SELECT * FROM station WHERE trace = 'stiff'  AND  ( egg = 'whole' OR which = 'air' ),SELECT * FROM station WHERE trace = 'stiff' AND ( egg = 'whole' OR which = 'air' ),SELECT * FROM station WHERE trace = <STR> AND ( egg = <STR> OR which = <STR> ),0,False,,sqli_dataset
SELECT * FROM wind WHERE NOT basis = 'soon'  AND NOT land = 'front',SELECT * FROM wind WHERE NOT basis = 'soon' AND NOT land = 'front',SELECT * FROM wind WHERE NOT basis = <STR> AND NOT land = <STR>,0,False,,sqli_dataset
SELECT * FROM local ORDER BY pet,SELECT * FROM local ORDER BY pet,SELECT * FROM local ORDER BY pet,0,False,,sqli_dataset
SELECT * FROM bread ORDER BY temperature DESC,SELECT * FROM bread ORDER BY temperature DESC,SELECT * FROM bread ORDER BY temperature DESC,0,False,,sqli_dataset
"SELECT * FROM track ORDER BY mix, discuss","SELECT * FROM track ORDER BY mix, discuss","SELECT * FROM track ORDER BY mix, discuss",0,False,,sqli_dataset
"SELECT * FROM change ORDER BY labor ASC, especially DESC","SELECT * FROM change ORDER BY labor ASC, especially DESC","SELECT * FROM change ORDER BY labor ASC, especially DESC",0,False,,sqli_dataset
"INSERT INTO with ( leaf, trip, today, life, view, afraid )  VALUES  ( 'been', 'round'. suit', 'replied', 'year', 'help', 'save' )","INSERT INTO with ( leaf, trip, today, life, view, afraid ) VALUES ( 'been', 'round'. suit', 'replied', 'year', 'help', 'save' )","INSERT INTO with ( leaf, trip, today, life, view, afraid ) VALUES ( <STR>, <STR>. suit<STR>replied<STR>year<STR>help<STR>save' )",0,False,,sqli_dataset
"INSERT INTO got  ( buried, human, plural )  VALUES  ( 'steam', 'likely', 'third' )","INSERT INTO got ( buried, human, plural ) VALUES ( 'steam', 'likely', 'third' )","INSERT INTO got ( buried, human, plural ) VALUES ( <STR>, <STR>, <STR> )",0,False,,sqli_dataset
"SELECT business, energy, threw FROM harbor WHERE do  IS NULL","SELECT business, energy, threw FROM harbor WHERE do IS NULL","SELECT business, energy, threw FROM harbor WHERE do IS NULL",0,False,,sqli_dataset
"SELECT road, favorite, badFROM victory WHERE cause  IS NOT NULL","SELECT road, favorite, badFROM victory WHERE cause IS NOT NULL","SELECT road, favorite, badFROM victory WHERE cause IS NOT NULL",0,False,,sqli_dataset
"UPDATE hunter SET directly =  'from', City =  'rocky' WHERE any =  general","UPDATE hunter SET directly = 'from', City = 'rocky' WHERE any = general","UPDATE hunter SET directly = <STR>, City = <STR> WHERE any = general",0,False,,sqli_dataset
UPDATE stared SET canal = 'drove'WHERE pale = 'store',UPDATE stared SET canal = 'drove'WHERE pale = 'store',UPDATE stared SET canal = <STR>WHERE pale = <STR>,0,False,,sqli_dataset
SELECT * FROM above,SELECT * FROM above,SELECT * FROM above,0,False,,sqli_dataset
DELETE FROM pole WHERE making = 'most',DELETE FROM pole WHERE making = 'most',DELETE FROM pole WHERE making = <STR>,0,False,,sqli_dataset
DELETE FROM ice,DELETE FROM ice,DELETE FROM ice,0,False,,sqli_dataset
SELECT dirt ( s )  FROM safe,SELECT dirt ( s ) FROM safe,SELECT dirt ( s ) FROM safe,0,False,,sqli_dataset
SELECT * FROM  ( SELECT hand FROM situation ),SELECT * FROM ( SELECT hand FROM situation ),SELECT * FROM ( SELECT hand FROM situation ),0,False,,sqli_dataset
SELECT TOP 3 * FROM flies,SELECT TOP 3 * FROM flies,SELECT TOP <NUM> * FROM flies,0,False,,sqli_dataset
SELECT * FROM take 3,SELECT * FROM take 3,SELECT * FROM take <NUM>,0,False,,sqli_dataset
SELECT * FROM hour FETCH FIRST 3 ROWS ONLY,SELECT * FROM hour FETCH FIRST 3 ROWS ONLY,SELECT * FROM hour FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 50 PERCENT * FROM instance,SELECT TOP 50 PERCENT * FROM instance,SELECT TOP <NUM> PERCENT * FROM instance,0,False,,sqli_dataset
SELECT * FROM greater FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM greater FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM greater FETCH FIRST <NUM> PERCENT ROWS ONLY,0,False,,sqli_dataset
SELECT TOP 3 * FROM finally WHERE student = 'own',SELECT TOP 3 * FROM finally WHERE student = 'own',SELECT TOP <NUM> * FROM finally WHERE student = <STR>,0,False,,sqli_dataset
SELECT * FROM managed WHERE fish = 'pencil' LIMIT 3,SELECT * FROM managed WHERE fish = 'pencil' LIMIT 3,SELECT * FROM managed WHERE fish = <STR> LIMIT <NUM>,0,False,,sqli_dataset
SELECT * FROM greatly WHERE feel = 'park' FETCH FIRST 3 ROWS ONLY,SELECT * FROM greatly WHERE feel = 'park' FETCH FIRST 3 ROWS ONLY,SELECT * FROM greatly WHERE feel = <STR> FETCH FIRST <NUM> ROWS ONLY,0,False,,sqli_dataset
SELECT MIN ( among )  AS worker FROM pool,SELECT MIN ( among ) AS worker FROM pool,SELECT MIN ( among ) AS worker FROM pool,0,False,,sqli_dataset
