payload_raw,label,source,sqli_type_hint,is_obfuscated,payload_norm,payload_delex
SELECT TOP 50 PERCENT * FROM somewhere,0,sqli_dataset.csv,,False,SELECT TOP 50 PERCENT * FROM somewhere,SELECT TOP <NUM> PERCENT * FROM somewhere
SELECT * FROM goose FETCH FIRST 50 PERCENT ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM goose FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM goose FETCH FIRST <NUM> PERCENT ROWS ONLY
SELECT TOP 3 * FROM connected WHERE flew = 'meat',0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM connected WHERE flew = 'meat',SELECT TOP <NUM> * FROM connected WHERE flew = <STR>
SELECT * FROM lungs WHERE advice = 'egg' LIMIT 3,0,sqli_dataset.csv,,False,SELECT * FROM lungs WHERE advice = 'egg' LIMIT 3,SELECT * FROM lungs WHERE advice = <STR> LIMIT <NUM>
SELECT * FROM actually WHERE riding = 'writing' FETCH FIRST 3 ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM actually WHERE riding = 'writing' FETCH FIRST 3 ROWS ONLY,SELECT * FROM actually WHERE riding = <STR> FETCH FIRST <NUM> ROWS ONLY
SELECT MIN ( pine )  AS ants FROM orange,0,sqli_dataset.csv,,False,SELECT MIN ( pine ) AS ants FROM orange,SELECT MIN ( pine ) AS ants FROM orange
SELECT MIN ( whom )  AS new FROM plastic,0,sqli_dataset.csv,,False,SELECT MIN ( whom ) AS new FROM plastic,SELECT MIN ( whom ) AS new FROM plastic
SELECT * FROM  ( SELECT motion FROM wolf ) ,0,sqli_dataset.csv,,False,SELECT * FROM ( SELECT motion FROM wolf ),SELECT * FROM ( SELECT motion FROM wolf )
SELECT TOP 3 * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide,0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide,SELECT TOP <NUM> * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide
SELECT * FROM zulu 3 SELECT * FROM child,0,sqli_dataset.csv,,False,SELECT * FROM zulu 3 SELECT * FROM child,SELECT * FROM zulu <NUM> SELECT * FROM child
SELECT * FROM tin FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM lunch,0,sqli_dataset.csv,,False,SELECT * FROM tin FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM lunch,SELECT * FROM tin FETCH FIRST <NUM> ROWS ONLY SELECT TOP <NUM> PERCENT * FROM lunch
SELECT TOP 50 PERCENT * FROM saved SELECT * FROM detail FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM two,0,sqli_dataset.csv,,False,SELECT TOP 50 PERCENT * FROM saved SELECT * FROM detail FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM two,SELECT TOP <NUM> PERCENT * FROM saved SELECT * FROM detail FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM two
SELECT * FROM although FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM consonant,0,sqli_dataset.csv,,False,SELECT * FROM although FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM consonant,SELECT * FROM although FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM consonant
SELECT TOP 3 * FROM activity WHERE suddenly = 'traffic' SELECT * FROM sale,0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM activity WHERE suddenly = 'traffic' SELECT * FROM sale,SELECT TOP <NUM> * FROM activity WHERE suddenly = <STR> SELECT * FROM sale
SELECT * FROM drop WHERE human = 'unknown' LIMIT 3,0,sqli_dataset.csv,,False,SELECT * FROM drop WHERE human = 'unknown' LIMIT 3,SELECT * FROM drop WHERE human = <STR> LIMIT <NUM>
SELECT * FROM winter WHERE thumb = 'drew' FETCH FIRST 3 ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM winter WHERE thumb = 'drew' FETCH FIRST 3 ROWS ONLY,SELECT * FROM winter WHERE thumb = <STR> FETCH FIRST <NUM> ROWS ONLY
SELECT AVG ( blank ) FROM thread,0,sqli_dataset.csv,,False,SELECT AVG ( blank ) FROM thread,SELECT AVG ( blank ) FROM thread
SELECT * FROM clear WHERE exciting NOT LIKE '[slept]%',0,sqli_dataset.csv,,False,SELECT * FROM clear WHERE exciting NOT LIKE '[slept]%',SELECT * FROM clear WHERE exciting NOT LIKE <STR>
SELECT AVG ( chose ) FROM buy SELECT SUM ( beside ) ,0,sqli_dataset.csv,,False,SELECT AVG ( chose ) FROM buy SELECT SUM ( beside ),SELECT AVG ( chose ) FROM buy SELECT SUM ( beside )
SELECT AVG ( choose ) FROM tube SELECT SUM ( judge ) ,0,sqli_dataset.csv,,False,SELECT AVG ( choose ) FROM tube SELECT SUM ( judge ),SELECT AVG ( choose ) FROM tube SELECT SUM ( judge )
SELECT AVG ( suddenly )  FROM flame  SELECT SUM ( began ) ,0,sqli_dataset.csv,,False,SELECT AVG ( suddenly ) FROM flame SELECT SUM ( began ),SELECT AVG ( suddenly ) FROM flame SELECT SUM ( began )
SELECT COUNT ( anyone ) FROM mistake,0,sqli_dataset.csv,,False,SELECT COUNT ( anyone ) FROM mistake,SELECT COUNT ( anyone ) FROM mistake
SELECT COUNT ( thumb ) FROM elephant,0,sqli_dataset.csv,,False,SELECT COUNT ( thumb ) FROM elephant,SELECT COUNT ( thumb ) FROM elephant
SELECT AVG ( sign ) FROM burn,0,sqli_dataset.csv,,False,SELECT AVG ( sign ) FROM burn,SELECT AVG ( sign ) FROM burn
SELECT * FROM evidence WHERE then NOT LIKE 'memory%',0,sqli_dataset.csv,,False,SELECT * FROM evidence WHERE then NOT LIKE 'memory%',SELECT * FROM evidence WHERE then NOT LIKE <STR>
SELECT * FROM cage WHERE carbon LIKE '%pen%',0,sqli_dataset.csv,,False,SELECT * FROM cage WHERE carbon LIKE '%pen%',SELECT * FROM cage WHERE carbon LIKE <STR>
SELECT * FROM whale  WHERE industrial NOT LIKE '[nearby]%',0,sqli_dataset.csv,,False,SELECT * FROM whale WHERE industrial NOT LIKE '[nearby]%',SELECT * FROM whale WHERE industrial NOT LIKE <STR>
"  SELECT * FROM triangle WHERE bend IN  ( 'fireplace', 'parallel', 'recognize' )  ",0,sqli_dataset.csv,,False,"SELECT * FROM triangle WHERE bend IN ( 'fireplace', 'parallel', 'recognize' )","SELECT * FROM triangle WHERE bend IN ( <STR>, <STR>, <STR> )"
"  SELECT * FROM heard WHERE above NOT IN  ( 'add', 'native', 'writing' )  ",0,sqli_dataset.csv,,False,"SELECT * FROM heard WHERE above NOT IN ( 'add', 'native', 'writing' )","SELECT * FROM heard WHERE above NOT IN ( <STR>, <STR>, <STR> )"
SELECT * FROM exciting WHERE region IN  ( SELECT stuck FROM appropriate ) ,0,sqli_dataset.csv,,False,SELECT * FROM exciting WHERE region IN ( SELECT stuck FROM appropriate ),SELECT * FROM exciting WHERE region IN ( SELECT stuck FROM appropriate )
SELECT * FROM form WHERE people  BETWEEN 10 AND 20,0,sqli_dataset.csv,,False,SELECT * FROM form WHERE people BETWEEN 10 AND 20,SELECT * FROM form WHERE people BETWEEN <NUM> AND <NUM>
SELECT * FROM year WHERE Price NOT BETWEEN 10 AND 20,0,sqli_dataset.csv,,False,SELECT * FROM year WHERE Price NOT BETWEEN 10 AND 20,SELECT * FROM year WHERE Price NOT BETWEEN <NUM> AND <NUM>
SELECT * FROM repeat WHERE observe BETWEEN 'exact' AND 'boat',0,sqli_dataset.csv,,False,SELECT * FROM repeat WHERE observe BETWEEN 'exact' AND 'boat',SELECT * FROM repeat WHERE observe BETWEEN <STR> AND <STR>
"SELECT * FROM mouth WHERE teach BETWEEN ""wish"" AND    ""pick""",0,sqli_dataset.csv,,False,"SELECT * FROM mouth WHERE teach BETWEEN ""wish"" AND ""pick""",SELECT * FROM mouth WHERE teach BETWEEN <STR> AND <STR>
SELECT * FROM soon WHERE frozen NOT BETWEEN 'remember' AND 'has',0,sqli_dataset.csv,,False,SELECT * FROM soon WHERE frozen NOT BETWEEN 'remember' AND 'has',SELECT * FROM soon WHERE frozen NOT BETWEEN <STR> AND <STR>
SELECT * FROM raise WHERE held BETWEEN whose09/01/1996attached AND bag15/31/1996bite,0,sqli_dataset.csv,,False,SELECT * FROM raise WHERE held BETWEEN whose09/01/1996attached AND bag15/31/1996bite,SELECT * FROM raise WHERE held BETWEEN whose09/<NUM>/1996attached AND bag15/<NUM>/1996bite
SELECT * FROM operation WHERE nothing BETWEEN '1996-07-01' AND '1996-07-31',0,sqli_dataset.csv,,False,SELECT * FROM operation WHERE nothing BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM operation WHERE nothing BETWEEN <STR> AND <STR>
SELECT AVG ( temperature ) FROM available SELECT SUM ( stretch ) ,0,sqli_dataset.csv,,False,SELECT AVG ( temperature ) FROM available SELECT SUM ( stretch ),SELECT AVG ( temperature ) FROM available SELECT SUM ( stretch )
SELECT COUNT ( empty )  FROM creature,0,sqli_dataset.csv,,False,SELECT COUNT ( empty ) FROM creature,SELECT COUNT ( empty ) FROM creature
SELECT COUNT ( palaceID ) FROM went,0,sqli_dataset.csv,,False,SELECT COUNT ( palaceID ) FROM went,SELECT COUNT ( palaceID ) FROM went
SELECT AVG ( Price ) FROM respect,0,sqli_dataset.csv,,False,SELECT AVG ( Price ) FROM respect,SELECT AVG ( Price ) FROM respect
SELECT * FROM settlers WHERE cloud BETWEEN '1996-07-01' AND '1996-07-31',0,sqli_dataset.csv,,False,SELECT * FROM settlers WHERE cloud BETWEEN '1996-07-01' AND '1996-07-31',SELECT * FROM settlers WHERE cloud BETWEEN <STR> AND <STR>
"  SELECT eatID AS ID, all AS hot FROM earlier",0,sqli_dataset.csv,,False,"SELECT eatID AS ID, all AS hot FROM earlier","SELECT eatID AS <COL>, all AS hot FROM earlier"
"  SELECT ranchID AS ID, his AS how FROM syllable",0,sqli_dataset.csv,,False,"SELECT ranchID AS ID, his AS how FROM syllable","SELECT ranchID AS <COL>, his AS how FROM syllable"
"  SELECT lot AS term, gulf AS [tax]  FROM upon",0,sqli_dataset.csv,,False,"SELECT lot AS term, gulf AS [tax] FROM upon","SELECT lot AS term, gulf AS [tax] FROM upon"
"   SELECT look, honor+ ', ' + exist+ ' ' + indicate+ ', ' + example AS they  FROM secret",0,sqli_dataset.csv,,True,"SELECT look, honor+ ', ' + exist+ ' ' + indicate+ ', ' + example AS they FROM secret","SELECT look, honor+ <STR> + exist+ <STR> + indicate+ <STR> + example AS they FROM secret"
SELECT pitch ( s ) FROM several INNER JOIN,0,sqli_dataset.csv,,False,SELECT pitch ( s ) FROM several INNER JOIN,SELECT pitch ( s ) FROM several INNER JOIN
"   SELECT various,worse,alone,complete,gray     (  (  onto JOIN hand ON lost.detail =  harbor.storm )   INNER JOIN famousON Orders.slept =  hide.fightID ) ",0,sqli_dataset.csv,,False,"SELECT various,worse,alone,complete,gray ( ( onto JOIN hand ON lost.detail = harbor.storm ) INNER JOIN famousON Orders.slept = hide.fightID )","SELECT various,worse,alone,complete,gray ( ( onto JOIN hand ON lost.detail = harbor.storm ) INNER JOIN famousON Orders.slept = hide.fightID )"
SELECT shallow ( s )  FROM label LEFT JOIN,0,sqli_dataset.csv,,False,SELECT shallow ( s ) FROM label LEFT JOIN,SELECT shallow ( s ) FROM label LEFT JOIN
"  SELECT story,run,dot FROM difficult LEFT JOIN Orders ON refer.arrangeID =  dug.master ORDER BY curve.instance",0,sqli_dataset.csv,,False,"SELECT story,run,dot FROM difficult LEFT JOIN Orders ON refer.arrangeID = dug.master ORDER BY curve.instance","SELECT story,run,dot FROM difficult LEFT JOIN Orders ON refer.arrangeID = dug.master ORDER BY curve.instance"
SELECT nature ( s FROM yesterday RIGHT JOIN,0,sqli_dataset.csv,,False,SELECT nature ( s FROM yesterday RIGHT JOIN,SELECT nature ( s FROM yesterday RIGHT JOIN
"  SELECT Orders.smallrID, Employees.native, Employees.yourself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.butID ORDER BY Orders.burstID",0,sqli_dataset.csv,,False,"SELECT Orders.smallrID, Employees.native, Employees.yourself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.butID ORDER BY Orders.burstID","SELECT Orders.smallrID, Employees.native, Employees.yourself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.butID ORDER BY Orders.burstID"
SELECT support ( s )  FROM new FULL OUTER JOIN,0,sqli_dataset.csv,,False,SELECT support ( s ) FROM new FULL OUTER JOIN,SELECT support ( s ) FROM new FULL OUTER JOIN
" SELECT column_name ( s )  FROM saw,feature",0,sqli_dataset.csv,,False,"SELECT column_name ( s ) FROM saw,feature","SELECT column_name ( s ) FROM saw,feature"
SELECT glass ( s )  FROM keep UNION,0,sqli_dataset.csv,,False,SELECT glass ( s ) FROM keep UNION,SELECT glass ( s ) FROM keep UNION
SELECT land ( s )  FROM knife SELECT forest ( s ) ,0,sqli_dataset.csv,,False,SELECT land ( s ) FROM knife SELECT forest ( s ),SELECT land ( s ) FROM knife SELECT forest ( s )
SELECT able ( s )  FROM explore UNION ALL,0,sqli_dataset.csv,,False,SELECT able ( s ) FROM explore UNION ALL,SELECT able ( s ) FROM explore UNION ALL
SELECT club ( s )  FROM percent SELECT should FROM piano,0,sqli_dataset.csv,,False,SELECT club ( s ) FROM percent SELECT should FROM piano,SELECT club ( s ) FROM percent SELECT should FROM piano
SELECT cannot FROM half UNION SELECT curve FROM very ORDER BY machinery,0,sqli_dataset.csv,,False,SELECT cannot FROM half UNION SELECT curve FROM very ORDER BY machinery,SELECT cannot FROM half UNION SELECT curve FROM very ORDER BY machinery
SELECT valuable FROM hope UNION ALL SELECT studied FROM man ORDER BY organized,0,sqli_dataset.csv,,False,SELECT valuable FROM hope UNION ALL SELECT studied FROM man ORDER BY organized,SELECT valuable FROM hope UNION ALL SELECT studied FROM man ORDER BY organized
"  SELECT floating,travel FROM sand WHERE feed = 'quickly' UNION SELECT shinning, me FROM declared",0,sqli_dataset.csv,,False,"SELECT floating,travel FROM sand WHERE feed = 'quickly' UNION SELECT shinning, me FROM declared","SELECT floating,travel FROM sand WHERE feed = <STR> UNION SELECT shinning, me FROM declared"
"   SELECT COUNT ( forget ) , appearance FROM say BY flame",0,sqli_dataset.csv,,False,"SELECT COUNT ( forget ) , appearance FROM say BY flame","SELECT COUNT ( forget ) , appearance FROM say BY flame"
"   SELECT Employees.mistake, COUNT ( Orders.worseID )  AS oughtFROM    ( OrdersINNER JOIN storm ON Orders.diameterID  =  Employees.bothID ) ",0,sqli_dataset.csv,,False,"SELECT Employees.mistake, COUNT ( Orders.worseID ) AS oughtFROM ( OrdersINNER JOIN storm ON Orders.diameterID = Employees.bothID )","SELECT Employees.mistake, COUNT ( Orders.worseID ) AS oughtFROM ( OrdersINNER JOIN storm ON Orders.diameterID = Employees.bothID )"
SELECT saved,0,sqli_dataset.csv,,False,SELECT saved,SELECT saved
SELECT * FROM list,0,sqli_dataset.csv,,False,SELECT * FROM list,SELECT * FROM list
SELECT time FROM flies,0,sqli_dataset.csv,,False,SELECT time FROM flies,SELECT time FROM flies
SELECT DISTINCT trick FROM rain,0,sqli_dataset.csv,,False,SELECT DISTINCT trick FROM rain,SELECT DISTINCT trick FROM rain
SELECT COUNT ( DISTINCT golden )  FROM poetry,0,sqli_dataset.csv,,False,SELECT COUNT ( DISTINCT golden ) FROM poetry,SELECT COUNT ( DISTINCT golden ) FROM poetry
SELECT Count ( * )  AS just,0,sqli_dataset.csv,,False,SELECT Count ( * ) AS just,SELECT Count ( * ) AS just
FROM  ( SELECT DISTINCT magnet FROM stone ) ,0,sqli_dataset.csv,,False,FROM ( SELECT DISTINCT magnet FROM stone ),FROM ( SELECT DISTINCT magnet FROM stone )
SELECT * FROM society,0,sqli_dataset.csv,,False,SELECT * FROM society,SELECT * FROM society
SELECT * FROM rice WHERE forget = 'shout',0,sqli_dataset.csv,,False,SELECT * FROM rice WHERE forget = 'shout',SELECT * FROM rice WHERE forget = <STR>
SELECT * FROM dirt WHERE leg = 'sight',0,sqli_dataset.csv,,False,SELECT * FROM dirt WHERE leg = 'sight',SELECT * FROM dirt WHERE leg = <STR>
SELECT * FROM suit  WHERE brush = travel,0,sqli_dataset.csv,,False,SELECT * FROM suit WHERE brush = travel,SELECT * FROM suit WHERE brush = travel
SELECT * FROM frozen WHERE fog = 'raw'  AND City = 'soap',0,sqli_dataset.csv,,False,SELECT * FROM frozen WHERE fog = 'raw' AND City = 'soap',SELECT * FROM frozen WHERE fog = <STR> AND City = <STR>
SELECT * FROM provide WHERE parallel = 'wore'  OR cowboy = 'leaving',0,sqli_dataset.csv,,False,SELECT * FROM provide WHERE parallel = 'wore' OR cowboy = 'leaving',SELECT * FROM provide WHERE parallel = <STR> OR cowboy = <STR>
SELECT * FROM support WHERE race = 'needle'  OR important = 'produce',0,sqli_dataset.csv,,False,SELECT * FROM support WHERE race = 'needle' OR important = 'produce',SELECT * FROM support WHERE race = <STR> OR important = <STR>
SELECT * FROM still WHERE    NOT particular = 'sometime',0,sqli_dataset.csv,,False,SELECT * FROM still WHERE NOT particular = 'sometime',SELECT * FROM still WHERE NOT particular = <STR>
SELECT * FROM he WHERE deep = 'dug'  AND  ( connected = 'picture' OR place = 'now' ) ,0,sqli_dataset.csv,,False,SELECT * FROM he WHERE deep = 'dug' AND ( connected = 'picture' OR place = 'now' ),SELECT * FROM he WHERE deep = <STR> AND ( connected = <STR> OR place = <STR> )
SELECT * FROM mass WHERE NOT little = 'harder'  AND NOT share = 'automobile',0,sqli_dataset.csv,,False,SELECT * FROM mass WHERE NOT little = 'harder' AND NOT share = 'automobile',SELECT * FROM mass WHERE NOT little = <STR> AND NOT share = <STR>
SELECT * FROM compass ORDER BY available,0,sqli_dataset.csv,,False,SELECT * FROM compass ORDER BY available,SELECT * FROM compass ORDER BY available
SELECT * FROM anywhere ORDER BY cage DESC,0,sqli_dataset.csv,,False,SELECT * FROM anywhere ORDER BY cage DESC,SELECT * FROM anywhere ORDER BY cage DESC
" SELECT * FROM rays ORDER BY parallel, milk",0,sqli_dataset.csv,,False,"SELECT * FROM rays ORDER BY parallel, milk","SELECT * FROM rays ORDER BY parallel, milk"
" SELECT * FROM state ORDER BY basis ASC, trouble DESC",0,sqli_dataset.csv,,False,"SELECT * FROM state ORDER BY basis ASC, trouble DESC","SELECT * FROM state ORDER BY basis ASC, trouble DESC"
"INSERT INTO lead ( hair, spend, nature, quiet, while, great )  VALUES  ( 'took', 'route'. zulu', 'rhythm', 'rule', 'blue', 'during' )  ",0,sqli_dataset.csv,,False,"INSERT INTO lead ( hair, spend, nature, quiet, while, great ) VALUES ( 'took', 'route'. zulu', 'rhythm', 'rule', 'blue', 'during' )","INSERT INTO lead ( hair, spend, nature, quiet, while, great ) VALUES ( <STR>, <STR>. zulu<STR>rhythm<STR>rule<STR>blue<STR>during' )"
"INSERT INTO harbor  ( worth, bone, married )  VALUES  ( 'basic', 'negative', 'spell' )  ",0,sqli_dataset.csv,,False,"INSERT INTO harbor ( worth, bone, married ) VALUES ( 'basic', 'negative', 'spell' )","INSERT INTO harbor ( worth, bone, married ) VALUES ( <STR>, <STR>, <STR> )"
"   SELECT strength, fox, pencil FROM trace WHERE hit  IS NULL",0,sqli_dataset.csv,,False,"SELECT strength, fox, pencil FROM trace WHERE hit IS NULL","SELECT strength, fox, pencil FROM trace WHERE hit IS NULL"
"   SELECT rear, hurry, whereFROM surprise WHERE as  IS NOT NULL",0,sqli_dataset.csv,,False,"SELECT rear, hurry, whereFROM surprise WHERE as IS NOT NULL","SELECT rear, hurry, whereFROM surprise WHERE as IS NOT NULL"
"  UPDATE nice SET surprise =  'rope', City =  'beginning' WHERE later =  image",0,sqli_dataset.csv,,False,"UPDATE nice SET surprise = 'rope', City = 'beginning' WHERE later = image","UPDATE nice SET surprise = <STR>, City = <STR> WHERE later = image"
 UPDATE slipped SET field = 'pleasant'WHERE ocean = 'hungry',0,sqli_dataset.csv,,False,UPDATE slipped SET field = 'pleasant'WHERE ocean = 'hungry',UPDATE slipped SET field = <STR>WHERE ocean = <STR>
SELECT * FROM those,0,sqli_dataset.csv,,False,SELECT * FROM those,SELECT * FROM those
DELETE FROM recall WHERE lake = 'society',0,sqli_dataset.csv,,False,DELETE FROM recall WHERE lake = 'society',DELETE FROM recall WHERE lake = <STR>
DELETE FROM construction,0,sqli_dataset.csv,,False,DELETE FROM construction,DELETE FROM construction
SELECT occasionally ( s )  FROM mighty,0,sqli_dataset.csv,,False,SELECT occasionally ( s ) FROM mighty,SELECT occasionally ( s ) FROM mighty
SELECT * FROM  ( SELECT wing FROM leader ) ,0,sqli_dataset.csv,,False,SELECT * FROM ( SELECT wing FROM leader ),SELECT * FROM ( SELECT wing FROM leader )
SELECT TOP 3 * FROM mix,0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM mix,SELECT TOP <NUM> * FROM mix
SELECT * FROM clear 3,0,sqli_dataset.csv,,False,SELECT * FROM clear 3,SELECT * FROM clear <NUM>
SELECT * FROM being FETCH FIRST 3 ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM being FETCH FIRST 3 ROWS ONLY,SELECT * FROM being FETCH FIRST <NUM> ROWS ONLY
SELECT TOP 50 PERCENT * FROM supper,0,sqli_dataset.csv,,False,SELECT TOP 50 PERCENT * FROM supper,SELECT TOP <NUM> PERCENT * FROM supper
SELECT * FROM excitement FETCH FIRST 50 PERCENT ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM excitement FETCH FIRST 50 PERCENT ROWS ONLY,SELECT * FROM excitement FETCH FIRST <NUM> PERCENT ROWS ONLY
SELECT TOP 3 * FROM hill WHERE there = 'torn',0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM hill WHERE there = 'torn',SELECT TOP <NUM> * FROM hill WHERE there = <STR>
SELECT * FROM officer WHERE cutting = 'involved' LIMIT 3,0,sqli_dataset.csv,,False,SELECT * FROM officer WHERE cutting = 'involved' LIMIT 3,SELECT * FROM officer WHERE cutting = <STR> LIMIT <NUM>
SELECT * FROM milk WHERE shelter = 'happy' FETCH FIRST 3 ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM milk WHERE shelter = 'happy' FETCH FIRST 3 ROWS ONLY,SELECT * FROM milk WHERE shelter = <STR> FETCH FIRST <NUM> ROWS ONLY
SELECT MIN ( drove )  AS list FROM tears,0,sqli_dataset.csv,,False,SELECT MIN ( drove ) AS list FROM tears,SELECT MIN ( drove ) AS list FROM tears
SELECT MIN ( general )  AS add FROM willing,0,sqli_dataset.csv,,False,SELECT MIN ( general ) AS add FROM willing,SELECT MIN ( general ) AS add FROM willing
SELECT * FROM  ( SELECT flew FROM essential ) ,0,sqli_dataset.csv,,False,SELECT * FROM ( SELECT flew FROM essential ),SELECT * FROM ( SELECT flew FROM essential )
SELECT TOP 3 * FROM hand SELECT * FROM writer 3SELECT * FROM seeing,0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM hand SELECT * FROM writer 3SELECT * FROM seeing,SELECT TOP <NUM> * FROM hand SELECT * FROM writer 3SELECT * FROM seeing
SELECT * FROM slide 3 SELECT * FROM rope,0,sqli_dataset.csv,,False,SELECT * FROM slide 3 SELECT * FROM rope,SELECT * FROM slide <NUM> SELECT * FROM rope
SELECT * FROM grain FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM forest,0,sqli_dataset.csv,,False,SELECT * FROM grain FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM forest,SELECT * FROM grain FETCH FIRST <NUM> ROWS ONLY SELECT TOP <NUM> PERCENT * FROM forest
SELECT TOP 50 PERCENT * FROM hunter SELECT * FROM kitchen FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM fat,0,sqli_dataset.csv,,False,SELECT TOP 50 PERCENT * FROM hunter SELECT * FROM kitchen FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM fat,SELECT TOP <NUM> PERCENT * FROM hunter SELECT * FROM kitchen FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM fat
SELECT * FROM not FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM widely,0,sqli_dataset.csv,,False,SELECT * FROM not FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM widely,SELECT * FROM not FETCH FIRST <NUM> PERCENT ROWS ONLYSELECT TOP <NUM> * FROM widely
SELECT TOP 3 * FROM religious WHERE police = 'raise' SELECT * FROM muscle,0,sqli_dataset.csv,,False,SELECT TOP 3 * FROM religious WHERE police = 'raise' SELECT * FROM muscle,SELECT TOP <NUM> * FROM religious WHERE police = <STR> SELECT * FROM muscle
SELECT * FROM willing WHERE fall = 'track' LIMIT 3,0,sqli_dataset.csv,,False,SELECT * FROM willing WHERE fall = 'track' LIMIT 3,SELECT * FROM willing WHERE fall = <STR> LIMIT <NUM>
SELECT * FROM nor WHERE notice = 'steep' FETCH FIRST 3 ROWS ONLY,0,sqli_dataset.csv,,False,SELECT * FROM nor WHERE notice = 'steep' FETCH FIRST 3 ROWS ONLY,SELECT * FROM nor WHERE notice = <STR> FETCH FIRST <NUM> ROWS ONLY
SELECT AVG ( seven ) FROM type,0,sqli_dataset.csv,,False,SELECT AVG ( seven ) FROM type,SELECT AVG ( seven ) FROM type
SELECT * FROM arrange WHERE function NOT LIKE '[accept]%',0,sqli_dataset.csv,,False,SELECT * FROM arrange WHERE function NOT LIKE '[accept]%',SELECT * FROM arrange WHERE function NOT LIKE <STR>
