id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
32556,rusch de celis,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rusch de celis,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32557,estanislao,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,estanislao,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32558,o+bispar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,o+bispar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32559,kingston@professionalhost.com.ag,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kingston@professionalhost.com.ag,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32560,basile@europop.by,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,basile@europop.by,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32561,ecija 51 12-h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ecija 51 12-h,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32562,gourley,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gourley,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32563,corrales de duero,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,corrales de duero,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32564,9.56114E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.56114E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32565,sayara,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sayara,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32566,sant celoni,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sant celoni,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32567,66381379k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,66381379k,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32568,"calle san millan, 148, 6?e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle san millan, 148, 6?e",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32569,antypas sardans,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,antypas sardans,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32570,"calle pea de francia, 58,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle pea de francia, 58,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32571,szeto,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,szeto,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32572,evacuacin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,evacuacin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32573,"plaza alfonso el batallador, 117,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"plaza alfonso el batallador, 117,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32574,6.9084E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.9084E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32575,fauno,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fauno,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32576,0g83ma7ora,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,0g83ma7ora,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32577,bernadita,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bernadita,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32578,colja@suecas.com.tel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,colja@suecas.com.tel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32579,"c/ sant antoni maria claret, 173",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ sant antoni maria claret, 173",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32580,oruna,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oruna,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32581,nihei_donat@multaspendientes.cu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nihei_donat@multaspendientes.cu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32582,dybenko,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,dybenko,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32583,veronese vitte,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,veronese vitte,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32584,fontanarejo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fontanarejo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32585,1.34688E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.34688E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32586,darby,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,darby,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32587,corera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,corera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32588,"aaiun, 122 12?f",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"aaiun, 122 12?f",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32589,rascel-byatt@discotecateatre.ug,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rascel-byatt@discotecateatre.ug,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32590,bogarde4@tiendasyofertas.museum,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bogarde4@tiendasyofertas.museum,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32591,"madrid, 27",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"madrid, 27",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32592,pryor,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pryor,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32593,horgan,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,horgan,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32594,2.82171E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.82171E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32595,narrillos del lamo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,narrillos del lamo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32596,terrassa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,terrassa,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32597,"c/ la estrella, 182",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ la estrella, 182",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32598,basta@24htranslations.edu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,basta@24htranslations.edu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32599,symen,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,symen,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32600,"sierra santos, 71, 6?g",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"sierra santos, 71, 6?g",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32601,pillo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pillo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32602,descostill3r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,descostill3r,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32603,dennen_christlein@tantra-gay.sn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,dennen_christlein@tantra-gay.sn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32604,naut aran,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,naut aran,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32605,vachiran,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vachiran,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32606,marquand@eneltajo.bn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marquand@eneltajo.bn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32607,villargordo del cabriel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,villargordo del cabriel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32608,1.83452E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.83452E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32609,atabillar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,atabillar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32610,oficios$o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oficios$o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32611,livio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,livio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32612,madhim,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,madhim,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32613,claros lafragueta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,claros lafragueta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32614,5.56841E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5.56841E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32615,kobeski,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kobeski,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32616,afiligr*anado,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,afiligr*anado,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32617,27002424x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,27002424x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32618,francina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,francina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32619,halford,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,halford,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32620,5.67192E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5.67192E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32621,.espejo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,.espejo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32622,magrath,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,magrath,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32623,menaker,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,menaker,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32624,97428124d,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,97428124d,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32625,retinte,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,retinte,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32626,2.75211E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.75211E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32627,16727733v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,16727733v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32628,silvina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,silvina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32629,30555153k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30555153k,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32630,carteado,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,carteado,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32631,arquitectnico,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arquitectnico,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32632,rumsey@ubikuo.coop,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rumsey@ubikuo.coop,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32633,piero,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,piero,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32634,guindo vive,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,guindo vive,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32635,granyena de segarra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,granyena de segarra,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32636,339403r90am958e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,339403r90am958e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32637,kava_ivic@comercioenlacalle.info,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kava_ivic@comercioenlacalle.info,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32638,nickonov,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nickonov,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32639,hendrika@kayaalicante.sc,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hendrika@kayaalicante.sc,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32640,9.57318E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.57318E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32641,borriol,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,borriol,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32642,boagne,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,boagne,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32643,85640413m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,85640413m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32644,lemunao porxas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lemunao porxas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32645,8clo736,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8clo736,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32646,cortada mercader,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cortada mercader,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32647,doan7,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,doan7,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32648,palazuelos de eresma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,palazuelos de eresma,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32649,hartling@solmicro-erp.dz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hartling@solmicro-erp.dz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32650,"tratado de niza, 96",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"tratado de niza, 96",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32651,bunyola,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bunyola,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32652,fanning_shepherd@bruoseguridad.name,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fanning_shepherd@bruoseguridad.name,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32653,beecher@mailboxrussia.gu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,beecher@mailboxrussia.gu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32654,hetera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hetera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32655,stacey@mediacar.la,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,stacey@mediacar.la,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32656,6.02828E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.02828E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32657,he53e9ona,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,he53e9ona,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32658,jande,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,jande,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32659,03t86i3,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,03t86i3,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32660,gentry.gast@luchalibremexicana.cat,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gentry.gast@luchalibremexicana.cat,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32661,san salvador,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,san salvador,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32662,timms,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,timms,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32663,keely4,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,keely4,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32664,marc@probandoo.kg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marc@probandoo.kg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32665,aun vilaregut,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,aun vilaregut,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32666,villaseca de uceda,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,villaseca de uceda,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32667,palter@biosoftware.in,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,palter@biosoftware.in,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32668,09352334m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,09352334m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32669,legrandv,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,legrandv,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32670,"andador carlos lapetra 191, 5c",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"andador carlos lapetra 191, 5c",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32671,demoniaca,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,demoniaca,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32672,colas@ozlon.rs,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,colas@ozlon.rs,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32673,clooney,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,clooney,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32674,2.42593E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.42593E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32675,"c/ encajeras, 40 4?f",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ encajeras, 40 4?f",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32676,6.8388E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.8388E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32677,6.45831E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.45831E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32678,d_eslechar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,d_eslechar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32679,80937614q,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,80937614q,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
32680,sotalugo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sotalugo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32681,1.85884E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.85884E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32682,aguazo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,aguazo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
