id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
27957,"c/ belgica, 69 2?d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ belgica, 69 2?d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27958,morgenstern9@laschinas.ba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,morgenstern9@laschinas.ba,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27959,visionario,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,visionario,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27960,"camio do monte 147, 10?h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"camio do monte 147, 10?h",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27961,ezcurra lo cascio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ezcurra lo cascio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27962,duilio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,duilio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27963,?revivir,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,?revivir,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27964,muogalindo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,muogalindo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27965,81177297q,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,81177297q,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27966,ince2@flexinspect.cat,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ince2@flexinspect.cat,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27967,sanromn casuso,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sanromn casuso,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27968,giovannina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,giovannina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27969,95937804c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,95937804c,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27970,spencer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,spencer,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27971,aineln,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,aineln,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27972,"c/ corint, 13 11?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ corint, 13 11?a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27973,siefert,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,siefert,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27974,90946866j,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,90946866j,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27975,"san benito, 182,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"san benito, 182,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27976,autonell,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,autonell,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27977,c/ arco de veronicas s/n 4e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,c/ arco de veronicas s/n 4e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27978,"c/ mare de deu de fatima, 165",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ mare de deu de fatima, 165",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27979,acimentarse,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,acimentarse,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27980,pipponzi,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pipponzi,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27981,51795949h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,51795949h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27982,bonfiglio cabanas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bonfiglio cabanas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27983,calle virgen de la macarena 72 2-c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,calle virgen de la macarena 72 2-c,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27984,"calle san roque, 84,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle san roque, 84,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27985,cabot@eurograb.tel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cabot@eurograb.tel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27986,stiller_kimball@socimi.com.ic,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,stiller_kimball@socimi.com.ic,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27987,deyecta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,deyecta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27988,campanini-adamson@barebackspain.kh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,campanini-adamson@barebackspain.kh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27989,"calahorra, la",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calahorra, la",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27990,05072293b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,05072293b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27991,encad7622i6,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,encad7622i6,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27992,"c/ rua mayor, 31, 1?e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ rua mayor, 31, 1?e",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27993,corota,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,corota,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27994,67663365x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,67663365x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27995,8.18595E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.18595E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27996,"cantallops, 138,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"cantallops, 138,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27997,06327548h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,06327548h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
27998,galende,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,galende,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
27999,a7av5nc6,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,a7av5nc6,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28000,sigut,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sigut,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28001,lorraine,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lorraine,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28002,vega del codorno,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vega del codorno,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28003,7.79828E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.79828E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28004,di rado elejalde,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,di rado elejalde,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28005,benegiles,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,benegiles,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28006,enrique,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,enrique,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28007,fuente de piedra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fuente de piedra,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28008,angeliek,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,angeliek,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28009,chicon merlo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chicon merlo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28010,obolensky@etnics.hr,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,obolensky@etnics.hr,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28011,me73ga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,me73ga,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28012,16650765f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,16650765f,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28013,membrilla,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,membrilla,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28014,novalbos illarraga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,novalbos illarraga,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28015,c1lab8,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,c1lab8,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28016,aguilar de cods,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,aguilar de cods,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28017,"lealtad, 78, 6-h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"lealtad, 78, 6-h",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28018,petrie3@menorca.com.kp,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,petrie3@menorca.com.kp,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28019,5i852469,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5i852469,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28020,27597488h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,27597488h,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28021,av. bayona 127 1?c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,av. bayona 127 1?c,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28022,cotner,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cotner,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28023,gourtchenko@cirujanaplastica.nl,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gourtchenko@cirujanaplastica.nl,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28024,cabada ferrus,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cabada ferrus,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28025,chinaphan@viajesdacapalla.eh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chinaphan@viajesdacapalla.eh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28026,yu-chian,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,yu-chian,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28027,"rua bamio, 190 11?h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"rua bamio, 190 11?h",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28028,7.67E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.67E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28029,p81i4uer3o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,p81i4uer3o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28030,"calle archidona 27, 11?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle archidona 27, 11?a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28031,fasti-dio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fasti-dio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28032,brittani,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,brittani,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28033,marcos esculta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marcos esculta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28034,03344221k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,03344221k,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28035,"calle doctor bove, 65",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle doctor bove, 65",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28036,vildo@prensahp.fj,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vildo@prensahp.fj,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28037,a65esad0,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,a65esad0,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28038,balitear,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,balitear,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28039,brot calderer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,brot calderer,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28040,"calle venus, 81 2-a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle venus, 81 2-a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28041,almonacid de la sierra,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,almonacid de la sierra,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28042,weintraub,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,weintraub,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28043,23550240b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,23550240b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28044,99eja36r9a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,99eja36r9a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28045,7.6744E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.6744E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28046,benabarre,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,benabarre,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28047,goman@fbi-criminal-network.com.mh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,goman@fbi-criminal-network.com.mh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28048,strade_rosenthal@latiendadecolchones.kr,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,strade_rosenthal@latiendadecolchones.kr,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28049,madan deluca,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,madan deluca,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28050,naresh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,naresh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28051,lieneman,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lieneman,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28052,llambilles,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,llambilles,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28053,69441548v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,69441548v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28054,navia de suarna,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,navia de suarna,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28055,"joaquin verdaguer, 183",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"joaquin verdaguer, 183",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28056,sarfati@weat.nc,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sarfati@weat.nc,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28057,"calle bir ganduz, 90",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle bir ganduz, 90",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28058,otorgamiento,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,otorgamiento,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28059,16806738v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,16806738v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28060,legarza gambin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,legarza gambin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28061,88426780z,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,88426780z,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28062,chung,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chung,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28063,chopel@restauranteslaespadaa.bg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chopel@restauranteslaespadaa.bg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28064,mannkopf.gray@ajuntamentbcn2-0.il,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mannkopf.gray@ajuntamentbcn2-0.il,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28065,s353icia41838e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,s353icia41838e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28066,86273903y,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,86273903y,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
28067,ciezar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ciezar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28068,parke konstituzio 128 2?b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,parke konstituzio 128 2?b,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28069,valverde de la virgen,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valverde de la virgen,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28070,"calle costa brava, 148,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle costa brava, 148,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28071,6.18286E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.18286E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28072,flavio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,flavio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28073,nelba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nelba,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28074,iftekhar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,iftekhar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28075,berleand@campanasextractoras.la,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,berleand@campanasextractoras.la,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28076,"c/ pontevedra 25, 6a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ pontevedra 25, 6a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28077,navalmoral de bjar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,navalmoral de bjar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28078,"calle alfaz del pi, 96 11?d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle alfaz del pi, 96 11?d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
28079,c/ atlantico 167,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,c/ atlantico 167,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
