id,payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
29360,4urr3at9,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4urr3at9,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29361,brincones,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,brincones,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29362,herminda,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,herminda,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29363,alkin@lesionesmusculares.pf,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,alkin@lesionesmusculares.pf,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29364,caudete,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,caudete,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29365,abdel-az,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,abdel-az,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29366,8n66ies4a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8n66ies4a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29367,corey,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,corey,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29368,"c/ bascuana 52, 5-e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ bascuana 52, 5-e",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29369,callie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,callie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29370,ibdes,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ibdes,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29371,heldabrand5@chevrolet-volt.bg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,heldabrand5@chevrolet-volt.bg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29372,molledo basagaa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,molledo basagaa,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29373,"c/ boabdil, 91",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ boabdil, 91",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29374,gomska.hopper@ebuy.com.bi,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gomska.hopper@ebuy.com.bi,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29375,tyler,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,tyler,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29376,7.84149E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.84149E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29377,fontanal callarisa,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fontanal callarisa,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29378,tsoucas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,tsoucas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29379,indamira,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,indamira,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29380,palacio@eldeseodepecar.kn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,palacio@eldeseodepecar.kn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29381,at89a7218,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,at89a7218,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29382,33245427p,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,33245427p,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29383,"callejon giron 124,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"callejon giron 124,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29384,nolen@enmenorca.com.th,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nolen@enmenorca.com.th,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29385,budd9,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,budd9,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29386,7.40029E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.40029E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29387,trobos 39 4e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,trobos 39 4e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29388,goring@quadernideilgarda.pl,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,goring@quadernideilgarda.pl,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29389,28782647x,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,28782647x,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29390,valdeganga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,valdeganga,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29391,econmicamente,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,econmicamente,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29392,bancalero,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bancalero,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29393,4.47673E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4.47673E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29394,11615910j,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,11615910j,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29395,a4go37a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,a4go37a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29396,manducatoria,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,manducatoria,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29397,86a7o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,86a7o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29398,7.20777E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.20777E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29399,"aldea de san nicols, la",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"aldea de san nicols, la",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29400,fuente el olmo de scar,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fuente el olmo de scar,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29401,matie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,matie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29402,chaurett,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chaurett,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29403,1.52494E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.52494E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29404,1.97346E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.97346E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29405,alcoholado sabaters,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,alcoholado sabaters,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29406,5a09la,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5a09la,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29407,juneho,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,juneho,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29408,"purpurania, 79 3?b",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"purpurania, 79 3?b",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29409,3.09015E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.09015E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29410,haiti 27 1?g,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,haiti 27 1?g,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29411,6.25525E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.25525E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29412,96174245k,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,96174245k,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29413,"plza. leire, 1, 6?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"plza. leire, 1, 6?a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29414,stavro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,stavro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29415,marlow@botilleria.com.ec,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marlow@botilleria.com.ec,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29416,printers,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,printers,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29417,ridgeley_fechner@beesmer.ye,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ridgeley_fechner@beesmer.ye,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29418,burns40,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,burns40,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29419,woll@stockdefotos.bb,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,woll@stockdefotos.bb,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29420,8.27854E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.27854E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29421,"manzano, el",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"manzano, el",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29422,plaza tilos s/n,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,plaza tilos s/n,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29423,griffy,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,griffy,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29424,lacavex lafont,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lacavex lafont,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29425,gayle@freetag.name,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gayle@freetag.name,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29426,siede@comodepilarse.ye,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,siede@comodepilarse.ye,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29427,6.39488E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.39488E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29428,85009456f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,85009456f,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29429,35936056m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,35936056m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29430,leiza,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,leiza,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29431,zool7ic1,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zool7ic1,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29432,5mpe92onal,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5mpe92onal,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29433,4.81172E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4.81172E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29434,polvoraduque,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,polvoraduque,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29435,85amo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,85amo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29436,l23re1o,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,l23re1o,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29437,balcom,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,balcom,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29438,lleida,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lleida,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29439,"c/ zumalacarregui 87,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ zumalacarregui 87,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29440,29579903v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,29579903v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29441,v5482+ct0,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,v5482+ct0,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29442,3.31765E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3.31765E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29443,plang_schallert@white-pearl-resort.kp,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,plang_schallert@white-pearl-resort.kp,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29444,chavis,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chavis,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29445,98970543w,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,98970543w,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29446,"c/ gravina, s/n",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ gravina, s/n",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29447,"calle tampa 108, 7-g",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle tampa 108, 7-g",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29448,e298r4jina715,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,e298r4jina715,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29449,sar2384g0,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sar2384g0,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29450,2.46691E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.46691E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29451,cocina_r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cocina_r,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29452,curi piccech,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,curi piccech,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29453,millot_power@guejos.sv,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,millot_power@guejos.sv,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29454,1riot_0115a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1riot_0115a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29455,50835477a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,50835477a,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29456,"paseo pinos, 147",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"paseo pinos, 147",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29457,madrigal del monte,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,madrigal del monte,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29458,"carretera nacional 139, 9?a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"carretera nacional 139, 9?a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29459,6.05258E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.05258E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29460,83178933p,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,83178933p,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
29461,"c/ otumba, 132,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ otumba, 132,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29462,taboada,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,taboada,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29463,"avda. de pablo iglesias, s/n 2?g",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"avda. de pablo iglesias, s/n 2?g",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29464,"camino elorrieta, 193, 2a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"camino elorrieta, 193, 2a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29465,"c/ paterna, s/n, 11h",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ paterna, s/n, 11h",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29466,villanueva de huerva,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,villanueva de huerva,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29467,emetrio,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,emetrio,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29468,8i4trib7ti5a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8i4trib7ti5a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29469,quint,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,quint,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29470,diana,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,diana,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29471,mozek,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mozek,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29472,plza. taboada chivite 32 5?b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,plza. taboada chivite 32 5?b,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29473,6.70192E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.70192E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29474,3748ny,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,3748ny,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29475,c/ rivera de los limonetes 98,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,c/ rivera de los limonetes 98,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29476,pizani@unanuevavisionenortodoncia.tg,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pizani@unanuevavisionenortodoncia.tg,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29477,syamala,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,syamala,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29478,nimia,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nimia,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29479,"galileo, 76, 6-a",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"galileo, 76, 6-a",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29480,witney,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,witney,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
29481,mortandad,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,mortandad,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
