id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
35369,SELECT mostly FROM expect UNION ALL SELECT related FROM finish ORDER BY pipe,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35370,"SELECT taken,satisfied FROM this WHERE teach = 'dear' UNION SELECT jar, step FROM scene",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35371,SELECT bright ( s ) FROM nation UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35372,SELECT tired ( s ) FROM barn UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35373,SELECT necessary FROM layers UNION SELECT most FROM on ORDER BY power,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35374,SELECT heard FROM single UNION ALL SELECT vapor FROM tail ORDER BY solution,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35375,"SELECT about,bigger FROM began WHERE vote = 'wire' UNION SELECT captain, essential FROM growth",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35376,SELECT meat ( s ) FROM surface UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35377,SELECT wife ( s ) FROM balance UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35378,SELECT native FROM independent UNION SELECT moon FROM ride ORDER BY snow,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35379,SELECT fix FROM air UNION ALL SELECT national FROM pale ORDER BY cat,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35380,"SELECT transportation,child FROM furniture WHERE other = 'poetry' UNION SELECT dry, act FROM plate",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35381,SELECT nearby ( s ) FROM thumb UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35382,SELECT evening ( s ) FROM choice UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35383,SELECT amount FROM equipment UNION SELECT sides FROM whose ORDER BY advice,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35384,SELECT metal FROM certain UNION ALL SELECT twenty FROM seat ORDER BY probably,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35385,"SELECT shape,bet FROM milk WHERE grabbed = 'everyone' UNION SELECT mathematics, voyage FROM torn",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35386,SELECT factory ( s ) FROM cell UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35387,SELECT doing ( s ) FROM general UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35388,SELECT review FROM told UNION SELECT sand FROM studying ORDER BY single,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35389,SELECT creature FROM pole UNION ALL SELECT involved FROM slip ORDER BY want,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35390,"SELECT log,front FROM night WHERE thirty = 'unhappy' UNION SELECT oldest, particles FROM stepped",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35391,SELECT chemical ( s ) FROM offer UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35392,SELECT price ( s ) FROM molecular UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35393,SELECT poor FROM battle UNION SELECT piano FROM got ORDER BY principal,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35394,SELECT sat FROM pink UNION ALL SELECT brother FROM little ORDER BY wore,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35395,"SELECT ship,thread FROM different WHERE himself = 'remove' UNION SELECT was, circus FROM alike",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35396,SELECT visit ( s ) FROM service UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35397,SELECT creature ( s ) FROM where UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35398,SELECT government FROM regular UNION SELECT exist FROM rope ORDER BY bite,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35399,SELECT quietly FROM stage UNION ALL SELECT afraid FROM again ORDER BY plate,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35400,"SELECT after,instance FROM cheese WHERE wise = 'wall' UNION SELECT consonant, cave FROM plane",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35401,SELECT TOP 3 * FROM sleep SELECT * FROM title 3SELECT * FROM silly,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35402,SELECT hay ( s ) FROM congress UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35403,SELECT managed ( s ) FROM pupil UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35404,SELECT mostly FROM met UNION SELECT present FROM above ORDER BY found,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35405,SELECT map FROM will UNION ALL SELECT accurate FROM wrapped ORDER BY grew,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35406,"SELECT quickly,quiet FROM butter WHERE realize = 'source' UNION SELECT same, shinning FROM shelf",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35407,SELECT riding ( s ) FROM whispered UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35408,SELECT space ( s ) FROM recently UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35409,SELECT jump FROM mark UNION SELECT corner FROM coal ORDER BY over,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35410,SELECT government FROM term UNION ALL SELECT story FROM powerful ORDER BY feathers,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35411,"SELECT fireplace,familiar FROM surrounded WHERE report = 'equal' UNION SELECT bent, upward FROM bear",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35412,"INSERT INTO lake ( older, asleep, truth, voyage, stand, fireplace ) VALUES ( 'motion', 'paragraph'. seeing', 'picture', 'rocky', 'running', 'engine' )",second_order,mysql,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: mysql,1
35413,SELECT * FROM steady WHERE dug BETWEEN entire09/01/1996several AND body15/31/1996union,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35414,SELECT additional ( s ) FROM depend UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35415,SELECT rubber ( s ) FROM shoot UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35416,SELECT pig FROM near UNION SELECT position FROM earth ORDER BY happen,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35417,SELECT already FROM heat UNION ALL SELECT hundred FROM again ORDER BY root,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35418,"SELECT strong,molecular FROM coat WHERE coach = 'industrial' UNION SELECT frighten, moving FROM usual",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35419,SELECT distance ( s ) FROM safety UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35420,SELECT base ( s ) FROM is UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35421,SELECT success FROM gate UNION SELECT selection FROM planned ORDER BY outside,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35422,SELECT hello FROM swam UNION ALL SELECT dot FROM everybody ORDER BY occur,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35423,"SELECT then,steel FROM shoe WHERE opinion = 'once' UNION SELECT physical, changing FROM gulf",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35424,SELECT chemical ( s ) FROM coat UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35425,SELECT dig ( s ) FROM raise UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35426,SELECT tip FROM leather UNION SELECT evening FROM task ORDER BY coat,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35427,SELECT political FROM kitchen UNION ALL SELECT fighting FROM ancient ORDER BY center,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35428,"SELECT refer,grown FROM built WHERE bark = 'star' UNION SELECT create, remember FROM except",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35429,SELECT bound ( s ) FROM teeth UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35430,SELECT doctor ( s ) FROM able UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35431,SELECT straight FROM locate UNION SELECT grow FROM drop ORDER BY house,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35432,SELECT tobacco FROM newspaper UNION ALL SELECT numeral FROM stared ORDER BY substance,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35433,"SELECT occasionally,younger FROM mass WHERE thou = 'trip' UNION SELECT stretch, engineer FROM certain",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35434,"UPDATE complex SET cover = 'union', City = 'catch' WHERE more = see",unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35435,SELECT airplane ( s ) FROM jump UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35436,SELECT species ( s ) FROM heart UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35437,SELECT window FROM zulu UNION SELECT lamp FROM entirely ORDER BY ability,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35438,SELECT excitement FROM lunch UNION ALL SELECT human FROM ride ORDER BY leg,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35439,"SELECT noted,instrument FROM star WHERE visit = 'end' UNION SELECT you, riding FROM hardly",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35440,SELECT ocean ( s ) FROM wolf UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35441,SELECT change ( s ) FROM chicken UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35442,SELECT top FROM older UNION SELECT married FROM way ORDER BY airplane,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35443,SELECT fur FROM require UNION ALL SELECT gentle FROM weigh ORDER BY naturally,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35444,"SELECT trip,shore FROM answer WHERE gulf = 'more' UNION SELECT record, melted FROM tea",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35445,SELECT atmosphere ( s ) FROM trap UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35446,SELECT taken ( s ) FROM sleep UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35447,SELECT before FROM know UNION SELECT fifty FROM learn ORDER BY every,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35448,SELECT enough FROM yard UNION ALL SELECT whole FROM opportunity ORDER BY itself,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35449,"SELECT original,policeman FROM guide WHERE away = 'bright' UNION SELECT keep, coffee FROM grow",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35450,SELECT * FROM hello WHERE first NOT BETWEEN 'sleep' AND 'breathing',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35451,SELECT torn ( s ) FROM pile UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35452,SELECT our ( s ) FROM square UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35453,SELECT single FROM invented UNION SELECT pick FROM heading ORDER BY hospital,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35454,SELECT observe FROM yet UNION ALL SELECT change FROM band ORDER BY voyage,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35455,"SELECT factor,tightly FROM log WHERE make = 'roar' UNION SELECT salt, heading FROM most",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35456,SELECT * FROM seldom WHERE NOT union = 'drove' AND NOT window = 'liquid',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35457,SELECT four ( s ) FROM accurate UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35458,SELECT broken ( s ) FROM had UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35459,SELECT early FROM porch UNION SELECT pound FROM form ORDER BY park,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35460,SELECT outline FROM worker UNION ALL SELECT start FROM soap ORDER BY dot,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35461,"SELECT composition,compare FROM wonder WHERE stepped = 'about' UNION SELECT memory, receive FROM actually",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35462,SELECT next ( s ) FROM night UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35463,SELECT basis ( s ) FROM why UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35464,SELECT indicate FROM western UNION SELECT shelf FROM accurate ORDER BY warm,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35465,SELECT one FROM writer UNION ALL SELECT pony FROM central ORDER BY plate,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35466,"SELECT fall,empty FROM language WHERE darkness = 'distant' UNION SELECT way, never FROM made",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35467,SELECT industry ( s ) FROM case UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35468,SELECT open ( s ) FROM color UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35469,SELECT drive FROM wheel UNION SELECT slip FROM neck ORDER BY wave,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35470,SELECT clear FROM heading UNION ALL SELECT brought FROM quietly ORDER BY far,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35471,"SELECT form,last FROM break WHERE paragraph = 'summer' UNION SELECT drive, blanket FROM current",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35472,"INSERT INTO available ( doctor, sleep, happened ) VALUES ( 'lay', 'wrapped', 'function' )",second_order,mysql,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: mysql,1
35473,SELECT lion ( s ) FROM list UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35474,SELECT welcome ( s ) FROM progress UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35475,SELECT major FROM space UNION SELECT design FROM peace ORDER BY south,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35476,SELECT nation FROM anywhere UNION ALL SELECT difficulty FROM easy ORDER BY common,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35477,"SELECT gold,men FROM quite WHERE learn = 'say' UNION SELECT personal, rear FROM damage",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35478,SELECT giving ( s ) FROM this UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35479,SELECT sale ( s ) FROM accident UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35480,SELECT make FROM whether UNION SELECT mud FROM below ORDER BY maybe,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35481,SELECT congress FROM church UNION ALL SELECT apple FROM warn ORDER BY name,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35482,"SELECT smell,perhaps FROM independent WHERE citizen = 'leg' UNION SELECT win, positive FROM deep",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35483,SELECT leaf ( s ) FROM to UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35484,SELECT extra ( s ) FROM have UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35485,SELECT rose FROM muscle UNION SELECT tiny FROM our ORDER BY helpful,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35486,SELECT measure FROM chain UNION ALL SELECT proud FROM wheat ORDER BY powder,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35487,"SELECT thrown,buy FROM already WHERE disappear = 'orange' UNION SELECT hot, goose FROM men",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35488,SELECT * FROM union WHERE wonderful NOT LIKE 'horse%',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35489,"SELECT * FROM union WHERE either BETWEEN ""information"" AND ""pine""",unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35490,SELECT aside ( s ) FROM master UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35491,SELECT thread ( s ) FROM whom UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35492,SELECT step FROM neighbor UNION SELECT check FROM trunk ORDER BY printed,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35493,SELECT theory FROM aside UNION ALL SELECT shut FROM activity ORDER BY whose,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35494,"SELECT buy,them FROM changing WHERE difference = 'major' UNION SELECT dead, tightly FROM hang",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35495,SELECT * FROM common WHERE equipment = 'sleep' FETCH FIRST 3 ROWS ONLY,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35496,SELECT sudden ( s ) FROM worry UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35497,SELECT jet ( s ) FROM nervous UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35498,SELECT slipped FROM drove UNION SELECT alone FROM name ORDER BY planning,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35499,SELECT liquid FROM battle UNION ALL SELECT football FROM becoming ORDER BY thumb,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35500,"SELECT prize,disease FROM explanation WHERE character = 'lead' UNION SELECT telephone, perhaps FROM raw",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35501,SELECT * FROM four WHERE sail = 'influence' AND ( later = 'movement' OR safety = 'sleep' ),unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35502,UPDATE sleep SET bigger = 'building'WHERE mix = 'shown',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35503,SELECT mirror ( s ) FROM pictured UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35504,SELECT mood ( s ) FROM vessels UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35505,SELECT government FROM dull UNION SELECT colony FROM fourth ORDER BY personal,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35506,SELECT result FROM proud UNION ALL SELECT farm FROM silk ORDER BY uncle,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35507,"SELECT business,meal FROM happen WHERE swing = 'mind' UNION SELECT cheese, toward FROM rod",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35508,SELECT answer ( s ) FROM primitive UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35509,SELECT any ( s ) FROM close UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35510,SELECT dear FROM famous UNION SELECT equipment FROM power ORDER BY hurry,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35511,SELECT press FROM bear UNION ALL SELECT finger FROM one ORDER BY central,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35512,"SELECT castle,skin FROM double WHERE root = 'duty' UNION SELECT water, studying FROM nation",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35513,UPDATE drink SET ability = 'court'WHERE twice = 'union',unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35514,"SELECT * FROM prize WHERE had BETWEEN ""ice"" AND ""asleep""",unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35515,SELECT warm ( s ) FROM animal UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35516,SELECT disappear ( s ) FROM fighting UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35517,SELECT guess FROM cat UNION SELECT fast FROM twenty ORDER BY house,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35518,SELECT nation FROM rising UNION ALL SELECT freedom FROM pool ORDER BY dirt,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35519,"SELECT dull,pick FROM hat WHERE fell = 'time' UNION SELECT think, process FROM sound",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35520,FROM ( SELECT DISTINCT lion FROM asleep ),unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35521,SELECT night ( s ) FROM notice UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35522,SELECT steam ( s ) FROM useful UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
35523,SELECT slow FROM result UNION SELECT similar FROM function ORDER BY swing,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
35524,SELECT mind FROM instrument UNION ALL SELECT example FROM extra ORDER BY pitch,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
