attack_corpus,attack_intent,corpus_role,sample_id,y_level,complexity_label,dbms,dbms_version_reference,injection_family,context_level,root_id,semantic_family,root_name,structure_cell_id,cell_recipe,variation_id,sample_index_in_cell,expected_truth,payload,canonical_payload,raw_sha256,canonical_sha256,semantic_equivalence_group,char_length,token_count_est,paren_depth,operator_count_est,literal_count_est,function_count_est,cast_count_est,connector_count_est,requires_decode,decode_layers,postgres_specificity,attack_surface_class,generator_constraint_pass,engine_validated,exploit_confirmed,provenance_type,source_reference,generator_version,seed,logic_effect_target,boundary_dependency,destructive_capability,exfiltration_capability,timing_capability,behavior_confirmed,runtime_validation_state,evidence_level,structure_signature,attack_fingerprint,payload_entropy_bits_per_char,alpha_ratio,digit_ratio,whitespace_ratio,special_char_ratio,unique_char_ratio,character_class_count,raw_unique_in_y,fingerprint_unique_in_y,canonical_group_size_in_y,canonical_unique_in_y,min_char4gram_distance_within_cell,min_char4gram_distance_within_root,scope_select_union_exfiltration,scope_stacked_or_destructive_sql,scope_time_based,scope_contextual_boundary_breakout
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C02_S05,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C02,direct_literal_profile,PG_BOOL_R001_V02,5,True,5193 = 5193,5193 = 5193,0a13f3a2189839153341ff1ff2c7d66f70b803ef5d5d75e89f0b9979a7ad47af,0a13f3a2189839153341ff1ff2c7d66f70b803ef5d5d75e89f0b9979a7ad47af,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30364924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,dca3e135a88f3353026af221ba3bceec803efe98d555ca0b31cfb1f9a45839fc,2eff781d0f50ee96bc7007a2dc1c209eacaf71e66a7be6e2fd9e43845b1add5c,2.550340709546388,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.5454545454545454,3,True,True,1,True,1.0,0.8333333333333334,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C02_S06,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C02,direct_literal_profile,PG_BOOL_R001_V02,6,False,4406 = 4414,4406 = 4414,cb704b023785792d2e3199aafc606e56149fbb3e4da135c6d33be9758d827cf3,cb704b023785792d2e3199aafc606e56149fbb3e4da135c6d33be9758d827cf3,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30365924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,dca3e135a88f3353026af221ba3bceec803efe98d555ca0b31cfb1f9a45839fc,95bbb376646b92e0549d94f103c3f575dfb7b7d9ec520a615335532dce6c2ad7,2.222191575506678,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.5454545454545454,3,True,True,1,True,1.0,0.8571428571428572,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S01,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,1,True,3686 = 3686,3686 = 3686,261412ebaef3fb0bf0e766025052b0252dd86e4077c4fac286e95b9b6be54023,261412ebaef3fb0bf0e766025052b0252dd86e4077c4fac286e95b9b6be54023,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30460924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,152d00c3ac9e4cfbd57b3877e6a824dde31bad431e1abceae5159c84c2e487c4,2.186704345910025,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.45454545454545453,3,True,True,1,True,1.0,0.8181818181818181,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S02,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,2,False,4905 = 4908,4905 = 4908,a0db3fbb36b9db7682acaf1f120977865c0447849dd7383787314ddca17aa7a1,a0db3fbb36b9db7682acaf1f120977865c0447849dd7383787314ddca17aa7a1,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30461924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,43de04e83b0c42f88d5281062ef9ba2e4315adb22c6e7d6821653c1b5102491c,2.7321588913645702,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.6363636363636364,3,True,True,1,True,1.0,0.8333333333333334,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S03,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,3,True,1001 = 1001,1001 = 1001,dca04df189fe1c407d7fd67d62746c73b239003b8e5c6ad264e8860620af8d76,dca04df189fe1c407d7fd67d62746c73b239003b8e5c6ad264e8860620af8d76,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30462924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,9a89e8d1953f1de248a2d3acbde9456710f0f4db8e3385141ac24f39345a87d8,1.823067982273661,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.36363636363636365,3,True,True,1,True,0.7272727272727273,0.7272727272727273,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S04,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,4,False,871 = 873,871 = 873,16430a6787b69197071bd03b4d977adc1237a440543fa9b55b15fbe199bfcb53,16430a6787b69197071bd03b4d977adc1237a440543fa9b55b15fbe199bfcb53,PG_BOOL_R001,9,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30463924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,d6b8857c22a9314698c5d2daf9a96f6695646f870b246988c8e55a813be26a4b,2.5032583347756456,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,3,True,True,1,True,0.9166666666666666,0.8333333333333334,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S05,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,5,True,7001 = 7001,7001 = 7001,42c2c1af105413136c2169082aace5cf91a21527389ad474d2294bc39f32f883,42c2c1af105413136c2169082aace5cf91a21527389ad474d2294bc39f32f883,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30464924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,55ceb051013770a5ce4721d7a60d8bcbf64937acbc8c9efc9314b7178dac9f08,2.186704345910025,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.45454545454545453,3,True,True,1,True,0.7272727272727273,0.7272727272727273,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C03_S06,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C03,direct_canonical,PG_BOOL_R001_V03,6,False,8374 = 8382,8374 = 8382,d07cbc09f2c7e9db2d108e9e0dcbf4c74e0ff2d7d3bafd733cca4ccf41809c64,d07cbc09f2c7e9db2d108e9e0dcbf4c74e0ff2d7d3bafd733cca4ccf41809c64,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30465924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,1e926f4b662f28dab3a73cde3e20534447cbd048958b7fa09dd813a32093826b,db6c4cc6ad40fedcf85845cfc59129b5a0e426018484f029d53c42bdad322a13,2.6635327548042547,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.6363636363636364,3,True,True,1,True,0.9230769230769231,0.9230769230769231,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C04_S01,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C04,direct_literal_profile,PG_BOOL_R001_V04,1,True,3148 = 3148,3148 = 3148,a631e30f07e62dffc9cfd69a830c0b988765749eaa45f8762ef001cfbd22fd0f,a631e30f07e62dffc9cfd69a830c0b988765749eaa45f8762ef001cfbd22fd0f,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30560924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,dc5f6b6cf9054a626879a2961d64dc199c96918b9027db675a8cd10826077368,a98496f5d1b467186fa8251afd570a202b7818139dfca957fd20aabc2916b5c0,2.550340709546388,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.5454545454545454,3,True,True,1,True,0.9285714285714286,0.9166666666666666,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y1_PG_BOOL_R001_C04_S02,Y1,Simple,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y1_PG_BOOL_R001_C04,direct_literal_profile,PG_BOOL_R001_V04,2,False,5828 = 5830,5828 = 5830,5011c04e359cbbb32017ab3f565a4e5495ed0100263e600a59405575db317c09,5011c04e359cbbb32017ab3f565a4e5495ed0100263e600a59405575db317c09,PG_BOOL_R001,11,3,0,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30561924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,dc5f6b6cf9054a626879a2961d64dc199c96918b9027db675a8cd10826077368,058f76a4cbc9ad7fa636c37661a48bd72501b4937ffa4a035fe31b540e26015c,2.6635327548042547,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.6363636363636364,3,True,True,1,True,0.9285714285714286,0.9285714285714286,excluded,excluded,excluded,excluded
