grammar_slots_id,structure_cell_id,slot_schema_json,binding_requirement,frozen_lineage
Y1_R01_D17_SLOTS,Y1_R01_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_01
Y1_R01_D18_SLOTS,Y1_R01_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_01
Y1_R02_D01_SLOTS,Y1_R02_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D02_SLOTS,Y1_R02_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D03_SLOTS,Y1_R02_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D04_SLOTS,Y1_R02_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D05_SLOTS,Y1_R02_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D06_SLOTS,Y1_R02_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D07_SLOTS,Y1_R02_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D08_SLOTS,Y1_R02_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D09_SLOTS,Y1_R02_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D10_SLOTS,Y1_R02_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D11_SLOTS,Y1_R02_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D12_SLOTS,Y1_R02_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D13_SLOTS,Y1_R02_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D14_SLOTS,Y1_R02_D14,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D15_SLOTS,Y1_R02_D15,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D16_SLOTS,Y1_R02_D16,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D17_SLOTS,Y1_R02_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R02_D18_SLOTS,Y1_R02_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_02
Y1_R03_D01_SLOTS,Y1_R03_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D02_SLOTS,Y1_R03_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D03_SLOTS,Y1_R03_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D04_SLOTS,Y1_R03_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D05_SLOTS,Y1_R03_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D06_SLOTS,Y1_R03_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D07_SLOTS,Y1_R03_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D08_SLOTS,Y1_R03_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D09_SLOTS,Y1_R03_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D10_SLOTS,Y1_R03_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D11_SLOTS,Y1_R03_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D12_SLOTS,Y1_R03_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D13_SLOTS,Y1_R03_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D14_SLOTS,Y1_R03_D14,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D15_SLOTS,Y1_R03_D15,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D16_SLOTS,Y1_R03_D16,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D17_SLOTS,Y1_R03_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R03_D18_SLOTS,Y1_R03_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_03
Y1_R04_D01_SLOTS,Y1_R04_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D02_SLOTS,Y1_R04_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D03_SLOTS,Y1_R04_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D04_SLOTS,Y1_R04_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D05_SLOTS,Y1_R04_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D06_SLOTS,Y1_R04_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D07_SLOTS,Y1_R04_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D08_SLOTS,Y1_R04_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D09_SLOTS,Y1_R04_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D10_SLOTS,Y1_R04_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D11_SLOTS,Y1_R04_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D12_SLOTS,Y1_R04_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D13_SLOTS,Y1_R04_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D14_SLOTS,Y1_R04_D14,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D15_SLOTS,Y1_R04_D15,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D16_SLOTS,Y1_R04_D16,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D17_SLOTS,Y1_R04_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R04_D18_SLOTS,Y1_R04_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_04
Y1_R05_D01_SLOTS,Y1_R05_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D02_SLOTS,Y1_R05_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D03_SLOTS,Y1_R05_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D04_SLOTS,Y1_R05_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D05_SLOTS,Y1_R05_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D06_SLOTS,Y1_R05_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D07_SLOTS,Y1_R05_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D08_SLOTS,Y1_R05_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D09_SLOTS,Y1_R05_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D10_SLOTS,Y1_R05_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D11_SLOTS,Y1_R05_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D12_SLOTS,Y1_R05_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D13_SLOTS,Y1_R05_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D14_SLOTS,Y1_R05_D14,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D15_SLOTS,Y1_R05_D15,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D16_SLOTS,Y1_R05_D16,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D17_SLOTS,Y1_R05_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R05_D18_SLOTS,Y1_R05_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_05
Y1_R06_D01_SLOTS,Y1_R06_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D02_SLOTS,Y1_R06_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D03_SLOTS,Y1_R06_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D04_SLOTS,Y1_R06_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D05_SLOTS,Y1_R06_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D06_SLOTS,Y1_R06_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D07_SLOTS,Y1_R06_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D08_SLOTS,Y1_R06_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D09_SLOTS,Y1_R06_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D10_SLOTS,Y1_R06_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D11_SLOTS,Y1_R06_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D12_SLOTS,Y1_R06_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D13_SLOTS,Y1_R06_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D14_SLOTS,Y1_R06_D14,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D15_SLOTS,Y1_R06_D15,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D16_SLOTS,Y1_R06_D16,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D17_SLOTS,Y1_R06_D17,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R06_D18_SLOTS,Y1_R06_D18,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_06
Y1_R07_D01_SLOTS,Y1_R07_D01,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D02_SLOTS,Y1_R07_D02,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D03_SLOTS,Y1_R07_D03,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D04_SLOTS,Y1_R07_D04,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D05_SLOTS,Y1_R07_D05,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D06_SLOTS,Y1_R07_D06,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D07_SLOTS,Y1_R07_D07,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D08_SLOTS,Y1_R07_D08,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D09_SLOTS,Y1_R07_D09,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D10_SLOTS,Y1_R07_D10,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D11_SLOTS,Y1_R07_D11,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D12_SLOTS,Y1_R07_D12,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
Y1_R07_D13_SLOTS,Y1_R07_D13,"{""index"":""20 per A cell or 15 per B cell"",""m"":""n+3"",""n"":""integer"",""score"":""integer"",""tag"":""safe_ascii_token""}",required for DynamoDB; all others are render-only,AF_07
